req/minp,wamp_% Processor Time,wamp_% User Time,wamp_% Privileged Time,wamp_Virtual Bytes Peak,wamp_Virtual Bytes,wamp_Page Faults/sec,wamp_Working Set Peak,wamp_Working Set,wamp_Page File Bytes Peak,wamp_Page File Bytes,wamp_Private Bytes,wamp_Thread Count,wamp_Priority Base,wamp_ID Process,wamp_Creating Process ID,wamp_Pool Paged Bytes,wamp_Pool Nonpaged Bytes,wamp_Handle Count,wamp_IO Read Operations/sec,wamp_IO Write Operations/sec,wamp_IO Data Operations/sec,wamp_IO Other Operations/sec,wamp_IO Read Bytes/sec,wamp_IO Write Bytes/sec,wamp_IO Data Bytes/sec,wamp_IO Other Bytes/sec,wamp_Working Set - Private,mysql_% Processor Time,mysql_% User Time,mysql_% Privileged Time,mysql_Virtual Bytes Peak,mysql_Virtual Bytes,mysql_Page Faults/sec,mysql_Working Set Peak,mysql_Working Set,mysql_Page File Bytes Peak,mysql_Page File Bytes,mysql_Private Bytes,mysql_Thread Count,mysql_Priority Base,mysql_ID Process,mysql_Creating Process ID,mysql_Pool Paged Bytes,mysql_Pool Nonpaged Bytes,mysql_Handle Count,mysql_IO Read Operations/sec,mysql_IO Write Operations/sec,mysql_IO Data Operations/sec,mysql_IO Other Operations/sec,mysql_IO Read Bytes/sec,mysql_IO Write Bytes/sec,mysql_IO Data Bytes/sec,mysql_IO Other Bytes/sec,mysql_Working Set - Private
1301,2.521493383,1.507655322,1.013838061,259760128,258842624,68.48621444,90098346.67,90071722.67,131809280,131792896,131792896,68.5,8,5168,5276,236048,109554.6667,498,0,21.61245265,21.61245265,1261.810921,0,4203.414781,4203.414781,33188.7313,80022186.67,2.312513061,1.663013561,0.6494995,836837376,795942912,0.11664739,648007680,368243370.7,687349760,675913728,675913728,75,8,4376,620,211504,65632,5000.5,1982.609296,25.79896907,2008.408265,303.6919203,899280.0477,676064.4985,1575344.546,8399.385211,359731882.7
1193,2.470098804,1.534061362,0.936037441,259760128,258711552,66.27045189,90099712,90066944,131809280,131780608,131780608,68,8,5168,5276,238576,119144.6667,505,0,20.33449478,20.33449478,1194.218235,0,3983.260872,3983.260872,31365.22565,80015360,1.872074883,1.300052002,0.572022881,836837376,795942912,0.066671322,648007680,368246784,687349760,675913728,675913728,75,8,4376,620,211504,65632,5001.166667,2004.762604,8.617151254,2013.379756,303.5503635,937375.717,130217.3998,1067593.117,8477.876135,359735296
1146,2.652106084,1.664066563,0.988039521,260029098.7,259323221.3,65.1537543,90582357.33,90555733.33,132521301.3,132500821.3,132500821.3,68.33333333,8,5168,5276,238405.3333,117639.3333,507.3333333,0,18.25104976,18.25104976,1090.162792,0,3454.915533,3454.915533,28762.09018,80504149.33,1.586063443,1.092043682,0.494019761,836837376,796117674.7,0.333351951,648007680,368257024,687349760,675960832,675960832,75.16666667,8,4376,620,211541.3333,65786.66667,5002.5,1653.143384,26.08481633,1679.228201,248.8473978,767560.9636,707733.3746,1475294.338,6984.861307,359745536
1281,2.808112324,1.924076963,0.884035361,260567040,260546560,70.78738488,91598165.33,91580416,134176085.3,134172672,134172672,69,8,5168,5276,247088,146106,531,0,21.66790685,21.66790685,1273.922905,0,4256.476929,4256.476929,33484.18291,81528832,2.599415503,1.949470502,0.649945001,836837376,796816725.3,0.066670645,648007680,368305493.3,687349760,676192256,676192256,75.83333333,8,4376,620,211728,66520,5004.833333,2079.748557,7.448067423,2087.196625,318.0086864,975547.1318,87363.69142,1062910.823,8819.707076,359794005.3
862,1.742069683,0.962038482,0.780031201,254275584,254255104,49.83613686,84452010.67,84439722.67,121915392,121911296,121911296,69,8,4140,5276,231952,112764.6667,506,0,11.95067439,11.95067439,680.8883707,0,2358.299785,2358.299785,18000.29765,74362880,2.496099844,1.560062402,0.936037441,836837376,802758656,9.800557909,648007680,368759466.7,687349760,678282581.3,678282581.3,81.5,8,4376,620,211093.3333,65930.66667,5014.333333,1697.795895,13.90078998,1711.696685,255.6811142,780382.6951,283476.9103,1063859.605,7253.343057,360247978.7
1409,3.016120645,2.054082163,0.962038481,254276266.7,254255104,75.38759399,85757269.33,85742933.33,124737536,124734122.7,124734122.7,69,8,4140,5276,236464,121786.6667,500.8333333,0,22.35126267,22.35126267,1319.257871,0,4312.093571,4312.093571,34562.1026,75662677.33,1.820072803,1.482059282,0.33801352,836837376,803282944,0.100005742,648007680,369001813.3,687349760,678526976,678526976,82,8,4376,620,210832,65248,5016.166667,1924.859425,20.58450003,1945.443924,288.2497047,898588.1817,531210.2809,1429798.463,8136.395846,360490325.3
1165,2.392095684,1.560062402,0.832033281,254279680,254255104,64.60370554,85908138.67,85867861.33,124921173.3,124917077.3,124917077.3,69,8,4140,5276,236240,120804,501,0,19.71779748,19.71779748,1193.368447,0,3891.623048,3891.623048,31578.94468,75817642.67,2.288091524,1.716068643,0.572022881,836837376,803282944,0.116673282,648007680,369022976,687349760,678526976,678526976,82,8,4376,620,210832,65248,5018,1954.877948,8.900505762,1963.778454,303.4173094,920641.3626,138034.4914,1058675.854,8292.872156,360511488
1229,2.756110244,1.846073843,0.910036401,254279680,254255104,64.6536462,85909504,85874005.33,124928000,124923904,124923904,69,8,4140,5276,234032,116743.3333,497.8333333,0,20.13446648,20.13446648,1165.465673,0,3863.300626,3863.300626,30505.51876,75838805.33,2.184087363,1.378055122,0.806032241,836837376,803282944,0.100005823,648007680,369028437.3,687349760,678526976,678526976,82,8,4376,620,210832,65248,5018.666667,1829.787405,25.2680918,1855.055497,290.3665228,848024.0519,671232.9027,1519256.954,7740.706929,360516949.3
1221,3.353283664,2.235603443,1.117680221,254279680,254255104,67.33412974,85914965.33,85895168,124934144,124930048,124930048,69,8,4140,5276,236848,121832,502.5,0,20.61180136,20.61180136,1237.228543,0,4077.246702,4077.246702,32715.92337,75859968,2.417165222,2.001270082,0.415895141,836837376,803282944,0.150008244,648007680,369048917.3,687349760,678529706.7,678529706.7,82,8,4376,620,210832,65248,5020.333333,1972.778519,8.048487092,1980.827006,292.2023993,895305.9542,114986.8181,1010292.772,8369.836337,360537429.3
1200,2.262090484,1.404056162,0.858034321,254803285.3,254560938.7,69.92074396,86368938.67,86343680,125658453.3,125638656,125638656,68.16666667,8,4140,5276,233989.3333,112126.6667,496.3333333,0,18.40107145,18.40107145,1081.012991,0,3541.272799,3541.272799,28432.84006,76304384,2.054082163,1.300052002,0.754030161,836837376,803282944,0.350019036,648007680,369066666.7,687349760,678533120,678533120,82,8,4376,620,210906.6667,66264,5021.333333,1431.496531,26.28489817,1457.78143,223.2958286,663921.6277,723670.1258,1387591.754,6058.404719,360555178.7
1307,2.548101924,1.716068643,0.832033281,257421312,257400832,76.52101339,88818346.67,88801962.67,129684821.3,129680725.3,129680725.3,69,8,4140,5276,243120,136010.6667,524,0,23.2179871,23.2179871,1378.545013,0,4554.925689,4554.925689,36294.92908,78762666.67,2.782111284,1.976079043,0.806032241,836837376,803282944,0.083338175,648007680,369126058.7,687349760,678533802.7,678533802.7,82,8,4376,620,211280,66624,5024,2409.321795,7.617103207,2416.938898,387.4055839,1116478.643,77852.29826,1194330.942,10238.98838,360614570.7
961,2.418096724,1.716068643,0.702028081,257421312,257400832,54.60309377,88898901.33,88881152,129716224,129710080,129710080,69,8,4140,5276,239248,124845.3333,517.1666667,0,17.25098071,17.25098071,1006.440412,0,3434.012268,3434.012268,26562.85665,78841856,2.236089443,1.300052002,0.936037441,836837376,803108181.3,0.08333805,648007680,369122645.3,687349760,678525610.7,678525610.7,81.83333333,8,4376,620,211280,66584,5024.5,1684.912605,9.617214415,1694.52982,260.6481784,804629.0222,165242.2481,969871.2703,7144.873504,360611157.3
1270,2.756110244,1.768070723,0.988039522,257421994.7,257400832,64.3536786,88913920,88893440,129720320,129712128,129712128,69,8,4140,5276,238960,124464,512.6666667,0,19.58445282,19.58445282,1171.833652,0,3761.598308,3761.598308,30829.37892,78854144,1.742069683,1.326053042,0.41601664,836837376,803282944,0.083338241,648007680,369124010.7,687349760,678527658.7,678527658.7,82,8,4376,620,211280,66624,5025,1745.167038,23.81802058,1768.985058,267.9987576,841556.4854,634675.2207,1476231.706,7393.291902,360612522.7
1114,2.522100884,1.820072803,0.702028081,257425408,257400832,62.40356255,88920064,88895488,129720320,129712128,129712128,69,8,4140,5276,240432,128864,517,0,19.0844225,19.0844225,1128.047837,0,3748.78062,3748.78062,29631.72853,78856192,2.002080083,1.456058242,0.546021841,836837376,803282944,0.01666759,648007680,369130837.3,687349760,678531072,678531072,82,8,4376,620,211280,66624,5025,1833.204019,7.917116076,1841.121135,279.2658595,877000.0962,105810.4375,982810.5336,7767.507432,360619349.3
1133,2.314092564,1.612064483,0.702028081,257425408,257357141.3,59.60337068,88944640,88921429.33,129720320,129708032,129708032,68.83333333,8,4140,5276,237040,117908,511.6666667,0,18.48437954,18.48437954,1087.811523,0,3509.931997,3509.931997,28629.06906,78882133.33,2.002080083,1.352054082,0.650026001,836837376,803282944,0.216678849,648007680,369154730.7,687349760,678531072,678531072,82,8,4376,620,211280,66624,5026,1612.259878,28.28492289,1640.544801,232.830108,745002.7225,777086.8135,1522089.536,6811.860441,360643242.7
1227,2.288091524,1.378055122,0.910036401,257425408,257138688,68.47053856,89077760,89059328,129720320,129695744,129695744,68,8,4140,5276,241936,132002.6667,519.8333333,0,20.88451413,20.88451413,1220.252343,0,4074.24723,4074.24723,31972.8916,79020032,2.314012829,1.716069782,0.597943047,836837376,803282944,0.100005581,648007680,369172480,687349760,678527658.7,678527658.7,82,8,4376,620,211280,66624,5027.166667,2171.502302,8.017361074,2179.519664,322.5651749,1019273.845,107382.5506,1126656.396,9168.61689,360660992
755,1.273524461,0.909671901,0.36385256,257425408,257138688,41.25562703,89085269.33,89063424,129720320,129695744,129695744,68,8,4140,5276,236720,115666.6667,509.5,0,13.58004052,13.58004052,770.4977237,0,2616.914528,2616.914528,20323.66904,79024128,1.767544222,1.377650122,0.3898941,836837376,803282944,0.083338067,648007680,369175210.7,687349760,678529706.7,678529706.7,82,8,4376,620,211280,66624,5028.333333,1355.861047,27.64980418,1383.510852,204.2601677,649046.5069,747736.4157,1396782.923,5757.232884,360663722.7
1655,2.704108164,1.612064483,1.092043682,257425408,257138688,86.63827064,89103018.67,89083221.33,129720320,129715541.3,129715541.3,68,8,4140,5276,243888,138234.6667,525,0,25.98481386,25.98481386,1575.673128,0,5063.638484,5063.638484,41478.66386,79043925.33,2.444097764,1.898075923,0.546021841,836837376,803282944,0.233347531,648007680,369203200,687349760,678531072,678531072,82,8,4376,620,211280,66624,5029,2352.852017,10.33394125,2363.185958,357.5872202,1139607.428,173007.2158,1312614.644,9941.038517,360691712
1107,1.794071763,1.222048882,0.572022881,252181845.3,252114261.3,57.15325615,82988373.33,82975402.67,119222272,119220224,119220224,68.83333333,8,4803.333333,5276,229541.3333,119754.6667,500,0,14.96751963,14.96751963,874.5665115,4.633595033,2946.38455,2946.38455,22933.99043,72891733.33,1.872074883,1.274050962,0.598023921,836837376,802933418.7,8.550480781,648007680,369187498.7,687349760,678593877.3,678593877.3,81.66666667,8,4376,620,214282.6667,65282.66667,5027.333333,1810.986162,12.06734931,1823.053511,284.1661275,817547.5373,235297.9387,1052845.476,7713.837965,360676010.7
1192,2.340093604,1.456058242,0.884035361,251133952,251109376,65.80371238,82672298.67,82657962.67,119382698.7,119378602.7,119378602.7,69,8,4936,5276,226192,106576,473.8333333,0,20.45115315,20.45115315,1165.965797,0,3952.689491,3952.689491,30482.63686,72562005.33,1.820072803,1.274050962,0.546021841,836837376,801185792,0.083338144,648007680,369218218.7,687349760,678096896,678096896,80,8,4376,620,214480,63392,5023.333333,1853.488342,25.41816238,1878.906505,283.749408,866590.7627,678639.3778,1545230.141,7848.244601,360706730.7
1197,2.600104004,1.742069683,0.858034322,251133952,251112106.7,64.73700514,82825898.67,82788352,119847594.7,119842816,119842816,69,8,4936,5276,229173.3333,116447.3333,481.1666667,0,19.66778222,19.66778222,1170.683082,0,3837.801024,3837.801024,30894.18617,72718336,1.872074883,1.092043682,0.780031201,836837376,801185792,0.216679218,648007680,369237333.3,687349760,678096896,678096896,80,8,4376,620,214480,63392,5024.666667,1878.356361,7.617100037,1885.973461,284.5160424,887355.3649,105005.9555,992361.3204,7944.049738,360725845.3
1015,2.054082163,1.482059282,0.572022881,251133952,251109376,54.73642713,82841600,82801322.67,119939754.7,119932245.3,119932245.3,69,8,4936,5276,224944,107954.6667,473.1666667,0,17.01763043,17.01763043,992.2061034,0,3319.654887,3319.654887,26049.90629,72753834.67,1.794071763,1.274050962,0.520020801,836837376,801185792,0.016667622,648007680,369260544,687349760,678096896,678096896,80,8,4376,620,214480,63392,5026,1593.608053,26.2681478,1619.876201,233.4633955,766082.5574,713708.383,1479790.94,6734.319534,360749056
1292,2.730109204,1.820072803,0.910036401,251133952,251109376,71.6207476,82853205.33,82834090.67,120051029.3,120046933.3,120046933.3,69,8,4936,5276,226096,107068,474,0,21.98458598,21.98458598,1294.47378,0,4266.843095,4266.843095,34023.65607,72786602.67,2.314092564,1.586063442,0.728029121,836837376,801185792,0.083337918,648007680,369264640,687349760,678096896,678096896,80,8,4376,620,214480,63392,5027.333333,2133.03849,7.133740518,2140.17223,320.6016501,1000847.679,76829.98471,1077677.663,9020.715194,360753152
843,1.872074883,1.274050962,0.598023921,251133952,250890922.7,46.80266923,82862080,82834773.33,120057856,120033280,120033280,68.16666667,8,4936,5276,224496,101296,471.5,0,14.71750565,14.71750565,842.7647379,0,2870.446953,2870.446953,22079.32619,72783872,1.975390542,1.325648041,0.6497425,836837376,801185792,0.233346316,648007680,369290581.3,687349760,678096896,678096896,80,8,4376,620,214480,63392,5028.666667,1532.736551,10.48133247,1543.217883,234.9503818,740425.1456,202102.1129,942527.2584,6492.668466,360779093.3
1487,2.833910864,2.027878623,0.806032241,251133952,250847232,78.09049196,82989056,82971989.33,120235349.3,120229888,120229888,68,8,4936,5276,232624,127710.6667,490,0,23.51432176,23.51432176,1408.664868,0,4519.531449,4519.531449,37049.6918,72920405.33,1.846073843,1.456058242,0.390015601,836837376,801185792,0.100005826,648007680,369306965.3,687349760,678096896,678096896,80,8,4376,620,214480,63392,5029.166667,1994.729932,21.73455519,2016.464487,306.7007723,950530.8315,569887.9697,1520418.801,8430.395372,360795477.3
1031,2.210088403,1.560062402,0.650026001,251133952,250847232,57.26990587,83038890.67,83015680,120328192,120322048,120322048,68,8,4936,5276,232240,126200,490,0,17.43431939,17.43431939,1030.441623,0,3436.427642,3436.427642,27046.88007,72964096,1.430057202,1.092043682,0.33801352,836837376,801185792,0.06667037,648007680,369311744,687349760,678096896,678096896,80,8,4376,620,214480,63392,5030,1719.66526,11.10062993,1730.76589,272.1322895,832467.0981,225961.1674,1058428.265,7287.484522,360800256
1190,2.236089444,1.508060323,0.728029121,251133952,250847232,63.07027453,83046400,83023872,120332288,120328192,120328192,68,8,4936,5276,225744,106125.3333,475.6666667,0,19.81779996,19.81779996,1173.350437,0,3866.004485,3866.004485,30977.80488,72972288,2.132085283,1.586063442,0.546021841,836837376,801011029.3,0.083338133,648007680,369308330.7,687349760,678092800,678092800,79.83333333,8,4376,620,214480,63476.66667,5029.833333,1783.384793,24.28472544,1807.669518,265.2317394,857490.6297,648047.2614,1505537.891,7562.963571,360796842.7
1218,2.652106084,1.742069683,0.910036401,251133952,250847232,66.38710626,83050496,83025920,120332288,120328192,120328192,68,8,4936,5276,227632,111756,478,0,20.31782134,20.31782134,1213.668975,0,4029.662306,4029.662306,31956.46617,72974336,2.262090484,1.690067603,0.572022881,836837376,801185792,0.083337789,648007680,369315840,687349760,678096896,678096896,80,8,4376,620,214480,63392,5029.666667,2049.28403,8.400479307,2057.684509,304.100717,943945.4549,119702.0435,1063647.498,8688.830958,360804352
1067,1.742069683,1.144045762,0.598023921,251133952,250847232,54.53656264,83050496,83026602.67,120332970.7,120328874.7,120328874.7,68,8,4936,5276,226064,105557.3333,473,0,16.95099863,16.95099863,1011.543167,0,3278.576703,3278.576703,26704.46337,72975018.67,1.404056162,0.858034321,0.546021841,836837376,801185792,0.06667017,648007680,369315157.3,687349760,678096896,678096896,80,8,4376,620,214480,65516,5030,1251.219975,25.23478648,1276.454761,188.0772358,588833.8869,708417.5837,1297251.471,5296.229618,360803669.3
1369,2.730109204,1.976079043,0.754030161,251133952,250847232,76.05270371,83055274.67,83034112,120340480,120336384,120336384,68,8,4936,5276,233776,130760,494,0,23.35081594,23.35081594,1388.986995,0,4592.735496,4592.735496,36542.95835,72982528,2.444097764,1.846073843,0.598023921,836837376,801185792,0,648007680,369311744,687349760,678096896,678096896,80,8,4376,620,214480,63733.33333,5030.833333,2498.593214,8.266947895,2506.860162,394.9039675,1196378.826,85214.12175,1281592.948,10600.0678,360800256
958,1.976079043,1.404056162,0.572022881,247987541.3,247876266.7,57.3032812,79106048,79091712,113370453.3,113368405.3,113368405.3,68.66666667,8,2850.666667,5276,224944,112439.3333,477.3333333,0,15.51755543,15.51755543,898.9848444,0,3068.642384,3068.642384,23743.76053,69012821.33,2.444097764,1.690067603,0.754030161,836837376,802933418.7,7.283758912,648007680,369256448,687349760,678575445.3,678575445.3,81.66666667,8,4376,620,215040,65512,5038.666667,1772.81771,10.13391027,1782.95162,275.7991003,807070.317,171964.198,979034.515,7557.430964,360744960
1506,2.261320982,1.299525501,0.961795481,235117909.3,235096746.7,70.89997469,72446634.67,72433664,102342656,102339925.3,102339925.3,69,8,2776,5276,218341.3333,102599.3333,446.3333333,0,20.11161857,20.11161857,1186.365035,0,3849.806542,3849.806542,31093.20515,62338389.33,2.442396761,1.662932561,0.7794642,836837376,792971946.7,4.583565759,648007680,368872789.3,687349760,675875498.7,675875498.7,72.16666667,8,4376,620,212464,55832,5009.333333,2254.588071,25.56576812,2280.15384,329.4894115,1019400.077,668331.8419,1687731.919,9559.516691,360361301.3
1095,1.950078003,1.300052002,0.650026001,213839189.3,213819392,69.28732893,63105706.67,63092053.33,87602517.33,87598421.33,87598421.33,69,8,4712,5276,207973.3333,92514,417.1666667,0,18.55106176,18.55106176,1088.645661,0,3622.423972,3622.423972,28576.8195,52999509.33,2.288091523,1.690067603,0.598023921,836837376,786505728,0.216679219,648007680,368501418.7,687349760,674097834.7,674097834.7,66,8,4376,620,211493.3333,50858.66667,4992.666667,1871.641756,9.033854416,1880.675611,287.7166057,904142.4983,142819.3594,1046961.858,7921.258775,359989930.7
1070,1.976079043,1.560062403,0.416016641,216722773.3,216702976,84.68826769,65384448,65375573.33,90868394.67,90865664,90865664,69,8,2238.666667,5276,211898.6667,95134,415.3333333,0,14.817516,14.817516,881.6506474,0,2817.144927,2817.144927,23086.30978,55280298.67,1.716068643,1.274050962,0.442017681,836837376,786330965.3,8.850507395,648007680,368418133.3,687349760,674103296,674103296,65.83333333,8,4376,620,211792,51736,4995.333333,1720.382597,25.65147325,1746.03407,247.4309289,787775.4609,758007.4671,1545782.928,7295.420864,359906645.3
1241,2.626105044,1.664066563,0.962038481,220397568,220372992,69.22060269,69576704,69559637.33,98131968,98127872,98127872,69,8,1744,5276,218992,109920,436,0,20.9678589,20.9678589,1234.453524,0,4136.385382,4136.385382,32432.51063,59462997.33,2.10518602,1.611580824,0.493605196,836837376,786505728,0.100005681,648007680,368506197.3,687349760,674111488,674111488,66,8,4376,620,212464,53840,4998.666667,1958.660264,11.06729556,1969.72756,300.7502557,945528.1404,205097.8963,1150626.037,8311.334555,359994709.3
864,1.430057202,0.910036401,0.520020801,226043904,226020010.7,103.5892741,72095061.33,72062293.33,102032042.7,102028629.3,102028629.3,69,8,1744,5276,219216,104232.6667,443.6666667,0,13.3674322,13.3674322,800.5792343,0,2544.462455,2544.462455,21165.73031,61988181.33,1.768070723,1.144045762,0.624024961,836837376,786505728,0.083338055,648007680,368508928,687349760,674111488,674111488,66,8,4376,620,212464,53840,4999,1299.207393,26.05139993,1325.258793,206.2450987,632828.4749,710349.4715,1343177.946,5501.91365,359997440
1484,3.222923542,2.235309733,0.98761381,254276949.3,254255104,88.78837496,85765461.33,85750442.67,124816042.7,124813312,124813312,69,8,1744,5276,240304,133274,504.3333333,0,25.56811861,25.56811861,1496.835012,0,4970.798952,4970.798952,39244.17889,75695445.33,2.288091524,1.586063442,0.702028081,836837376,792797184,1.516759151,648007680,368861866.7,687349760,675811328,675811328,72,8,4376,620,214928,62848,5022.666667,2461.075709,7.167080879,2468.24279,357.9873413,1165185.14,68754.24397,1233939.384,10399.20162,360350378.7
982,1.664066563,1.118044722,0.546021841,252966912,252944384,46.70265886,84230144,84213760,122081962.7,122079232,122079232,69,8,2284,5276,236976,128448,500.8333333,0,14.1841408,14.1841408,847.5149089,1.933442758,2755.773519,2755.773519,22369.98999,74153984,1.638065523,1.248049922,0.390015601,836837376,792797184,0.016667628,648007680,368867328,687349760,675811328,675811328,72,8,4376,620,214928,62848,5023.166667,1667.795043,9.367199949,1677.162244,247.1474625,814560.6918,152764.2613,967324.9532,7040.001187,360355840
1216,2.184087363,1.508060322,0.676027041,246410581.3,246390784,73.83760242,77819904,77806250.67,111110826.7,111107413.3,111107413.3,69,8,4984,5276,220752,97456,455.5,0,20.28450692,20.28450692,1170.367693,0,3938.077902,3938.077902,30689.97511,67722581.33,1.924076963,1.456058242,0.468018721,836837376,798040064,6.917065391,648007680,369029802.7,687349760,677244928,677244928,77,8,4376,620,213808,60608,5028,1873.723101,24.5180928,1898.241194,286.4496594,855913.7631,643507.1435,1499420.907,7995.987659,360518314.7
1185,2.209521402,1.377690622,0.831830781,246415360,246390784,65.45079905,78304597.33,78287530.67,112219477.3,112214016,112214016,69,8,4984,5276,222800,104578.6667,461.8333333,0,19.96175732,19.96175732,1189.020563,0,3936.318652,3936.318652,31318.76378,68203178.67,2.677621124,1.845709342,0.831911781,836837376,798040064,0.116543437,648007680,369076906.7,687349760,677244928,677244928,77,8,4376,620,213808,60765.33333,5028.5,1978.43168,7.581586048,1986.013266,281.7943767,931309.2963,104720.6788,1036029.975,8370.502667,360565418.7
1203,2.496099844,1.586063442,0.910036401,246415360,246390784,65.38699352,78437717.33,78405632,112508928,112502101.3,112502101.3,69,8,4984,5276,220944,98501.33333,457.6666667,0,19.81777679,19.81777679,1158.19818,0,3817.797192,3817.797192,30426.68689,68345856,1.898075923,1.196047842,0.702028081,836837376,797865301.3,0.316684787,648007680,369096704,687349760,677240832,677240832,76.83333333,8,4376,620,213808,60568,5028.833333,1826.668935,26.86821056,1853.537146,274.031995,853109.5613,717582.9113,1570692.472,7727.299254,360585216
1098,2.496099844,1.352054082,1.144045762,246415360,246390784,59.88677549,78690304,78671189.33,113049600,113045504,113045504,69,8,4984,5276,224752,110872,467,0,18.26771663,18.26771663,1086.445785,0,3586.98949,3586.98949,28582.54302,68615509.33,2.158086324,1.352054082,0.806032241,836837376,798040064,0.200011322,648007680,369163605.3,687349760,677244928,677244928,77,8,4376,620,213808,61552,5030.166667,1839.855012,7.150407172,1847.005419,275.6824189,913427.1349,86660.02382,1000087.159,7763.976508,360652117.3
820,1.456058242,0.832033281,0.624024961,224347477.3,224326997.3,40.66894254,68031146.67,68016128,95596544,95592448,95592448,69,8,4801.333333,5276,213008,93610.66667,422.8333333,0,12.56736991,12.56736991,732.8910156,0,2405.551224,2405.551224,19247.59389,57951573.33,1.872074883,1.430057202,0.442017681,836837376,794020522.7,0.416690233,648007680,368941056,687349760,676151296,676151296,73.16666667,8,4376,620,213024,57280,5019.833333,1526.270661,22.38461209,1548.655274,249.5309413,725709.7961,590105.1666,1315814.963,6500.971918,360429568
1553,2.990119605,1.924076963,1.066042642,228261888,228237312,204.4948905,76348757.33,76335786.67,109221205.3,109217792,109217792,69,8,4436,5276,226192,118282.6667,470.3333333,0,24.91808292,24.91808292,1504.035488,0,4855.209308,4855.209308,39564.76557,66247338.67,2.730109204,2.106084243,0.624024961,836837376,786505728,3.116843144,648007680,368547840,687349760,674095104,674095104,66,8,4376,620,213584,57365.33333,5008,2231.242582,10.78394444,2242.026527,335.2022017,1048237.423,202308.086,1250545.51,9463.467401,360036352
1114,2.860114404,1.872074883,0.988039521,233786026.7,233764181.3,61.68688399,76894208,76879189.33,110388565.3,110385152,110385152,69,8,4436,5276,225360,116866,471,0,18.58440294,18.58440294,1097.846544,0,3642.84302,3642.84302,28897.06395,66790741.33,2.158086324,1.638065523,0.520020801,836837376,786505728,4.383577243,648007680,368558762.7,687349760,674095786.7,674095786.7,66,8,4376,620,213584,57280,5008.166667,1808.402755,8.817165869,1817.219921,268.1319075,854586.7567,212179.3319,1066766.089,7643.834343,360047274.7
1293,2.964118565,2.054082163,0.910036401,244842496,244817920,68.57058321,76996608,76950869.33,110643882.7,110639786.7,110639786.7,69,8,4436,5276,219152,95386.66667,453.3333333,0,21.46788957,21.46788957,1263.322099,0,4192.022007,4192.022007,33259.21472,66889045.33,2.288091524,1.508060323,0.780031201,836837376,786505728,0,648007680,368562176,687349760,674099200,674099200,66,8,4376,620,213584,57437.33333,5008,2065.083334,25.43478065,2090.518115,307.6673979,999158.7919,669048.2789,1668207.071,8739.36038,360050688
1133,2.548101924,1.560062402,0.988039522,244842496,244817920,61.87021141,76996608,76951552,110645248,110641152,110641152,69,8,4436,5276,221232,102520,460,0,18.93441817,18.93441817,1108.096817,0,3670.143598,3670.143598,29069.13204,66891776,2.027635623,1.585779942,0.441855681,836837376,786505728,0.06667053,648007680,368558080,687349760,674099200,674099200,66,8,4376,620,213584,57280,5008.166667,1866.331352,11.29833639,1877.629689,272.5329981,878670.9666,223056.3119,1101727.278,7871.992174,360046592
1247,3.119476804,2.027635622,1.091841181,244842496,244817920,66.80536965,76996608,76961792,110649344,110645248,110645248,69,8,4436,5276,220048,98445.33333,457.6666667,0,20.7466237,20.7466237,1216.609995,0,4005.039409,4005.039409,31960.19183,66902016,2.132085284,1.508060323,0.624024961,836837376,786505728,0.116673388,648007680,368564906.7,687349760,674095786.7,674095786.7,66,8,4376,620,213584,57280,5009.666667,1675.812138,25.71813398,1701.530272,258.7980744,787988.6454,689140.1194,1477128.765,7106.204839,360053418.7
1326,3.224128965,2.184087363,1.040041601,244842496,244555776,71.07075481,76996608,76966570.67,110653440,110628864,110628864,68,8,4436,5276,224656,114589.3333,467.8333333,0,21.85125686,21.85125686,1291.624291,0,4305.364277,4305.364277,33928.91812,66902698.67,2.366094644,1.430057202,0.936037441,836837376,786330965.3,0.083337962,648007680,368566272,687349760,674093738.7,674093738.7,65.83333333,8,4376,620,213584,57397.33333,5010.666667,2170.37348,7.31708262,2177.690562,338.1525678,1025770.212,79995.10459,1105765.316,9195.856502,360054784
840,2.210088403,1.534061362,0.676027041,244842496,244555776,47.36929555,76996608,76967936,110653440,110628864,110628864,68,8,4436,5276,221168,101890.6667,459.8333333,0,15.23417877,15.23417877,877.1486311,0,2971.347793,2971.347793,23106.23051,66904064,2.158086323,1.612064483,0.546021841,836837376,786505728,0.06667043,648007680,368567637.3,687349760,674099200,674099200,66,8,4376,620,213584,64674.66667,5011.666667,1638.927522,26.80155855,1665.72908,251.7144576,773727.1363,721640.5282,1495367.665,6941.398919,360056149.3
1709,4.264170567,2.834113364,1.430057202,257423360,257400832,139.0746283,88791722.67,88777386.67,129292288,129288192,129288192,69,8,4436,5276,243120,136324.6667,521.3333333,0,27.35156905,27.35156905,1654.361543,0,5320.505168,5320.505168,43566.26505,78713514.67,2.496099844,1.898075923,0.598023921,836837376,793496234.7,2.183461971,648007680,368999765.3,687349760,675997013.3,675997013.3,72.66666667,8,4376,620,215077.3333,63466.66667,5032.5,2492.24112,10.16724598,2502.408365,374.0544997,1214774.845,163751.0097,1378525.855,10533.79649,360488277.3
