req/minv,java_% Processor Time,java_% User Time,java_% Privileged Time,java_Virtual Bytes Peak,java_Virtual Bytes,java_Page Faults/sec,java_Working Set Peak,java_Working Set,java_Page File Bytes Peak,java_Page File Bytes,java_Private Bytes,java_Thread Count,java_Priority Base,java_Elapsed Time,java_ID Process,java_Creating Process ID,java_Pool Paged Bytes,java_Pool Nonpaged Bytes,java_Handle Count,java_IO Read Operations/sec,java_IO Write Operations/sec,java_IO Data Operations/sec,java_IO Other Operations/sec,java_IO Read Bytes/sec,java_IO Write Bytes/sec,java_IO Data Bytes/sec,java_IO Other Bytes/sec,java_Working Set - Private,mysql_% Processor Time,mysql_% User Time,mysql_% Privileged Time,mysql_Virtual Bytes Peak,mysql_Virtual Bytes,mysql_Page Faults/sec,mysql_Working Set Peak,mysql_Working Set,mysql_Page File Bytes Peak,mysql_Page File Bytes,mysql_Private Bytes,mysql_Thread Count,mysql_Priority Base,mysql_Elapsed Time,mysql_ID Process,mysql_Creating Process ID,mysql_Pool Paged Bytes,mysql_Pool Nonpaged Bytes,mysql_Handle Count,mysql_IO Read Operations/sec,mysql_IO Write Operations/sec,mysql_IO Data Operations/sec,mysql_IO Other Operations/sec,mysql_IO Read Bytes/sec,mysql_IO Write Bytes/sec,mysql_IO Data Bytes/sec,mysql_IO Other Bytes/sec,mysql_Working Set - Private
1389,15.50067585,10.92173528,4.578940566,1917739008,1914593280,149.648941,724926464,458530816,860602368,568416256,568416256,114,8,710.5259751,1640,3436,176704,129869.3333,1276.666667,203.4709072,0.466820797,203.937728,595.4529709,28825.04518,3185.847284,32010.89247,98778.52291,448802816,39.48874381,30.11125783,9.377485981,494239744,476217344,0.21667493,301240320,300160341.3,311197696,309903360,309903360,83,8,96192.55469,1360,480,224288,69048,2630.833333,242.5368753,139.7784622,382.3153375,383.5433141,6774240.409,6193696.177,12967936.59,5150.793648,289514837.3
1590,18.72329497,12.73324368,5.990051297,1935390037,1935390037,309.1337409,724926464,501143552,860602368,618375168,618375168,133.8333333,8,770.5372056,1640,3436,183685.3333,160328,1450.833333,243.1153953,0.517182697,243.632578,700.825594,34441.34766,3867.394728,38308.74239,118863.0521,491415552,41.51041667,31.484375,10.02604167,494239744,476217344,4.599934167,301240320,300961792,311197696,310705493.3,310705493.3,83,8,96252.55469,1360,480,224288,69048,2627,279.1162892,176.8495761,455.9658653,509.6654432,8290990.499,8048372.095,16339362.59,8779.164559,290316288
1170,15.13552088,10.36803323,4.767487646,1938710528,1938710528,135.0018345,724926464,537829376,860602368,649932800,649932800,137,8,830.5305324,1640,3436,184320,160928,1465,178.3652028,0.417076308,178.7822791,503.6976444,25268.40372,3079.560419,28347.96414,77463.75029,528101376,38.59296811,29.03648338,9.556484729,494239744,476042581.3,2.248643466,301240320,300124842.7,311197696,309846698.7,309846698.7,82.83333333,8,96312.55729,1360,480,224288,69008,2631.666667,248.8732809,139.698925,388.5722058,403.2563198,6837092.112,6199970.267,13037062.38,6841.327389,289479338.7
1412,15.43593761,9.872977019,5.562960595,1938710528,1938710528,9.280606606,724926464,484644864,860602368,590189909.3,590189909.3,137,8,890.3240664,1640,3436,184320,159309.3333,1465,210.9080265,0.416982431,211.3250089,600.9799408,29878.63709,3159.490393,33038.12748,97754.94724,474916864,37.70833333,28.828125,8.880208333,494239744,476217344,0.266668565,301240320,300179456,311197696,309895168,309895168,83,8,96372.55469,1360,480,224288,69048,2631.333333,252.9814405,135.599164,388.5806045,371.1154038,6809101.586,5964447.076,12773548.66,5284.47364,289533952
1358,16.12382763,11.28579878,4.838028845,1938710528,1938710528,215.7222724,724926464,462351701.3,860602368,575761749.3,575761749.3,137,8,950.209061,1640,3436,184320,162866.6667,1465,197.3330724,0.466870782,197.7999431,558.0908097,27955.51858,3292.514474,31248.03306,87661.79821,452623018.7,42.21219075,32.21218274,10.00000801,494239744,476217344,0.899674437,301240320,300184234.7,311197696,309895168,309895168,83,8,96432.55729,1360,480,224288,69048,2628.333333,266.4009546,147.4792449,413.8801994,414.629807,7265583.598,6524228.898,13789812.5,5189.063657,289538730.7
1243,14.87024162,9.740072068,5.130169551,1939522901,1938710528,162.496033,724926464,452438016,860602368,558546944,558546944,137,8,1010.324469,1640,3436,184320,159493.3333,1465,191.3515254,0.450251609,191.801777,546.7274148,27108.13277,3401.161236,30509.29401,86663.461,442705920,38.82693799,29.426986,9.399951995,494239744,476217344,2.149912984,301240320,300450474.7,311197696,310205781.3,310205781.3,83,8,96492.55729,1360,480,224288,69048,2634.166667,258.8538388,142.1250782,400.978917,385.25783,7018192.613,6298846.378,13317038.99,5862.60343,289804970.7
1422,15.99054193,10.5998621,5.390679836,1941147648,1938710528,221.1189978,724926464,445363541.3,860602368,559131989.3,559131989.3,137,8,1070.323167,1640,3436,184320,159738.6667,1465,213.9378678,0.483746594,214.4216145,612.1542698,30307.86461,3571.552323,33879.41694,98059.68646,435631445.3,41.25,31.06770833,10.18229167,494239744,476042581.3,1.18333838,301240320,300891477.3,311197696,310601045.3,310601045.3,82.83333333,8,96552.55469,1360,480,224288,69008,2632.666667,265.2004012,154.6502296,419.8506308,430.9500213,7427434.849,6877647.697,14305082.55,6208.881251,290245973.3
1426,15.46844412,9.687545435,5.780898685,1941147648,1938710528,310.2164191,724926464,478326101.3,860602368,586747221.3,586747221.3,137,8,1130.325446,1640,3436,184282.6667,159709.3333,1464.833333,214.1087146,0.400383015,214.5090976,605.1571639,30332.0679,2903.395108,33235.46301,96830.40599,468594005.3,37.60416667,27.578125,10.02604167,494239744,476042581.3,4.350351676,301905920,300983637.3,311668736,310689792,310689792,82.83333333,8,96612.55469,1360,480,224288,69008,2632.333333,237.638621,122.0699891,359.7086101,332.7095114,6179988.067,5326502.215,11506490.28,3354.797558,290338133.3
1383,15.02087615,9.761176598,5.259699557,1941147648,1938710528,440.3015488,724926464,530427904,860602368,634920960,634920960,137,8,1190.329026,1640,3436,184282.6667,159194.6667,1464.833333,205.5065182,0.533338784,206.039857,592.0952548,29113.42341,3859.596491,32973.0199,89832.42375,520695808,43.38541667,34.21875,9.166666667,494239744,476217344,1.416663421,302039040,301127680,311762944,310827008,310827008,83,8,96672.55469,1360,480,224288,69341.33333,2636.833333,279.4637332,168.2632224,447.7269556,465.8078049,7969878.253,7568520.604,15538398.85,8487.591343,290482176
1348,12.96111421,8.92627242,4.034841796,1941147648,1938710528,77.75806988,724926464,493241685.3,860602368,580244821.3,580244821.3,137,8,1249.932197,1640,3436,184282.6667,159624,1464.833333,195.1479244,0.433721569,195.581646,555.6162705,27645.95596,3266.618785,30912.57474,89740.13479,483509589.3,37.21354167,28.48958333,8.723958333,494239744,476217344,0.083322931,302039040,301268992,311762944,310960128,310960128,83,8,96732.55469,1360,480,224288,69048,2634.833333,254.2779407,138.0478732,392.325814,383.9769864,6926899.45,6109152.45,13036051.9,5164.877703,290623488
