req/minp,java_% Processor Time,java_% User Time,java_% Privileged Time,java_Virtual Bytes Peak,java_Virtual Bytes,java_Page Faults/sec,java_Working Set Peak,java_Working Set,java_Page File Bytes Peak,java_Page File Bytes,java_Private Bytes,java_Thread Count,java_Priority Base,java_Elapsed Time,java_ID Process,java_Creating Process ID,java_Pool Paged Bytes,java_Pool Nonpaged Bytes,java_Handle Count,java_IO Read Operations/sec,java_IO Write Operations/sec,java_IO Data Operations/sec,java_IO Other Operations/sec,java_IO Read Bytes/sec,java_IO Write Bytes/sec,java_IO Data Bytes/sec,java_IO Other Bytes/sec,java_Working Set - Private,mysql_% Processor Time,mysql_% User Time,mysql_% Privileged Time,mysql_Virtual Bytes Peak,mysql_Virtual Bytes,mysql_Page Faults/sec,mysql_Working Set Peak,mysql_Working Set,mysql_Page File Bytes Peak,mysql_Page File Bytes,mysql_Private Bytes,mysql_Thread Count,mysql_Priority Base,mysql_Elapsed Time,mysql_ID Process,mysql_Creating Process ID,mysql_Pool Paged Bytes,mysql_Pool Nonpaged Bytes,mysql_Handle Count,mysql_IO Read Operations/sec,mysql_IO Write Operations/sec,mysql_IO Data Operations/sec,mysql_IO Other Operations/sec,mysql_IO Read Bytes/sec,mysql_IO Write Bytes/sec,mysql_IO Data Bytes/sec,mysql_IO Other Bytes/sec,mysql_Working Set - Private
9379,104.4386924,85.28316258,19.15552983,2764677120,2739511296,367.7861714,1025183744,750412458.7,1194414080,821464405.3,821464405.3,143,8,16751.86403,4752,4972,177856,168137.3333,1587.666667,1449.810869,3.082633217,1452.893502,3865.902907,205389.873,25004.15993,230394.033,617706.6549,739590826.7,78.52263758,65.49620002,13.02643756,834375680,833306624,88.90445544,658067456,653970090.7,697016320,687554560,687554560,79,8,17316.77623,1088,636,159952,84890.66667,1820.666667,818.4914314,1091.971991,1910.463423,2737.538519,33551163.93,50771283.99,84322447.9,115966.0188,644979370.7
6566,82.33977964,69.46991721,12.86986244,2764677120,2739511296,1.099846235,1025183744,693306026.7,1194414080,766927530.7,766927530.7,143,8,16811.86323,4752,4972,174080,132093.3333,1568,959.5159452,2.083185632,961.599131,2581.095768,135931.4191,16451.50331,152382.9225,406767.124,682484394.7,57.20192142,46.56756421,10.63435721,834375680,833306624,0.116672444,658067456,654878720,697016320,688013312,688013312,79,8,17376.7746,1088,636,159952,70096,1824,551.7452825,743.9220852,1295.667368,1848.662487,22616036.97,34284290.39,56900327.37,79347.95243,645888000
10686,112.6737919,89.81626559,22.85752629,2764677120,2739511296,1112.423807,1025183744,723705173.3,1194414080,825673728,825673728,143,8,16871.8694,4752,4972,178880,168628.6667,1592.833333,1650.624506,3.500727625,1654.125234,4392.086181,233838.4717,28343.15104,262181.6228,706455.6023,712883541.3,74.5965057,60.97204805,13.62445765,834375680,833131861.3,189.4097009,658067456,653768021.3,697016320,687015936,687015936,78.83333333,8,17436.77297,1088,636,159952,79618.66667,1825.5,941.8461436,1251.89469,2193.740834,3133.453415,38604148.39,58281090.03,96885238.41,135412.2904,644777301.3
5579,74.4445041,63.31629454,11.12820956,2764677120,2739511296,145.5252454,1025183744,849019562.7,1194414080,954725717.3,954725717.3,143,8,16931.86727,4752,4972,172736,129198,1560.833333,831.7305113,1.750299112,833.4808104,2253.215806,117828.4891,14021.40985,131849.899,352930.3091,838197930.7,39.13131442,30.13501224,8.996302186,834375680,833306624,2.550128737,658067456,654564693.3,697016320,688400384,688400384,79,8,17496.77134,1088,636,159952,75104,1830.166667,474.8074349,637.065619,1111.873054,1589.53065,19460485.42,29468375.39,48928860.8,67181.70566,645573973.3
9018,94.26329945,79.15942223,15.10387721,2764677120,2739511296,1.716497273,1025183744,811162965.3,1194414080,884771498.7,884771498.7,143,8,16991.86791,4752,4972,176064,153503.3333,1578.166667,1354.512439,2.766385379,1357.278824,3618.164585,191889.2622,22348.03765,214237.2998,575688.9884,800341333.3,62.27209172,44.95551006,17.31658166,834375680,833306624,25.9013422,658067456,653571413.3,697016320,686622037.3,686622037.3,79,8,17556.76971,1088,636,159952,70352,1832,769.7225138,1025.085509,1794.808023,2578.064359,31547469.29,47546034.72,79093504.02,111884.0944,644580693.3
12243,107.4989006,86.02030646,21.47859418,2764677120,2739511296,448.2010355,1025183744,754651818.7,1194414080,843266048,843266048,143,8,17051.86261,4752,4972,182368,221204,1611,1808.341715,3.800380363,1812.142095,4803.595785,256181.7429,30605.69836,286787.4413,770667.1907,743830186.7,90.43103757,73.58247164,16.84856594,834375680,833306624,35.0018511,658067456,653753685.3,697016320,686297088,686297088,79,8,17616.76808,1088,636,159952,70181.33333,1835.666667,1066.53773,1407.42185,2473.959581,3553.064381,43706192.9,65729700.18,109435893.1,152979.3394,644762965.3
8188,86.51220928,73.04298526,13.46922402,2764677120,2739511296,19.58218182,1025183744,737178282.7,1194414080,812181504,812181504,143,8,17111.86551,4752,4972,176864,148590.6667,1582.333333,1211.159927,2.633704165,1213.793631,3253.01868,171580.9897,21212.24833,192793.238,514226.5768,726356650.7,78.83464807,64.74217469,14.09247337,834375680,833306624,35.36852082,658067456,653940053.3,697016320,687167488,687167488,79,8,17676.76644,1088,636,159952,70850.66667,1838.666667,704.9696071,941.3149105,1646.284518,2352.219491,28889363.87,43676475.82,72565839.69,99920.58479,644949333.3
14521,121.4560205,98.81332011,22.64270036,2764677120,2739511296,767.3332797,1025183744,766722048,1194414080,859283456,859283456,143,8,17171.86615,4752,4972,184256,192631.3333,1621,2078.924057,4.316173206,2083.24023,5516.418083,294514.2427,34935.73193,329449.9746,897127.2688,755900416,91.28651491,74.0020901,17.28442482,834375680,833131861.3,132.404997,658067456,653704533.3,697016320,686155776,686155776,78.83333333,8,17736.77262,1088,636,159952,82752,1842.333333,1219.262639,1611.030211,2830.29285,4063.679088,49961921.6,75316649.24,125278570.8,178211.7923,644713813.3
4821,64.41922129,54.25303339,10.1661879,2764677120,2739511296,259.1630138,1025183744,845615104,1194414080,913917269.3,913917269.3,143,8,17231.87056,4752,4972,172416,121285.3333,1559.166667,822.1306593,1.916828591,824.0474879,2223.193236,116468.5101,15154.25533,131622.7654,346351.4048,834793472,37.67526552,28.86096944,8.814296074,834375680,833306624,0.366687055,658067456,654188544,697016320,686751744,686751744,79,8,17796.77878,1088,636,159952,74200,1847.333333,424.2551238,574.3295532,998.5846769,1416.206019,17386965.56,26430180.95,43817146.51,60547.57642,645197824
13520,118.6539295,90.00465766,28.64927183,2764677120,2739511296,555.6394297,1025183744,817156778.7,1194414080,900695381.3,900695381.3,143,8,17291.87036,4752,4972,182080,187216.6667,1610,1831.1546,3.749866482,1834.904466,4867.049131,259413.5563,30359.20575,289772.762,785672.2727,806335146.7,79.69267688,62.66210482,17.03057206,834375680,833306624,124.2182443,658067456,654327125.3,697016320,687414613.3,687414613.3,79,8,17856.77715,1088,636,159952,73189.33333,1851,1101.708116,1459.460241,2561.168357,3656.991898,45148751.55,68097215.44,113245967,160779.1264,645336405.3
4953,95.86456702,79.14539151,16.71917551,2764677120,2739511296,7.750394143,1025183744,860035754.7,1194414080,928099669.3,928099669.3,143,8,17351.87243,4752,4972,172384,128058.6667,1559,916.4278335,2.066807991,918.4946416,2476.54905,129827.2764,16616.76163,146444.0381,387501.4702,849214122.7,47.65960089,34.94517381,12.71442708,834375680,833306624,11.03389237,658067456,651896149.3,697016320,684088661.3,684088661.3,79,8,17916.77552,1088,636,159952,72680,1851,476.4908766,640.3158989,1116.806776,1606.21504,19528674.35,29537038.77,49065713.12,69822.82821,642905429.3
13439,116.9186245,88.05039545,28.86822905,2764677120,2739511296,22.78507061,1025183744,803119786.7,1194414080,882400597.3,882400597.3,143,8,17411.87557,4752,4972,181952,179833.3333,1609.166667,1822.725717,3.75077612,1826.476494,4857.910831,258217.114,30322.68296,288539.7969,785325.4129,792298154.7,76.02655374,59.09998517,16.92656856,834375680,833306624,89.42152286,658067456,653783040,697016320,686611114.7,686611114.7,79,8,17976.77389,1088,636,159952,86125.33333,1854,1087.890739,1436.592445,2524.483184,3629.174558,44583977.14,67141326.11,111725303.2,157810.7969,644792320
13328,115.0885353,91.78884396,23.29969136,2764677120,2739511296,714.4013662,1025183744,789160618.7,1194414080,870405461.3,870405461.3,143,8,17471.87277,4752,4972,181184,171932.6667,1607.666667,2015.124209,4.250784662,2019.374994,5339.785364,285525.5802,34344.89916,319870.4794,860060.957,778338986.7,79.04265504,62.42809696,16.61455808,834375680,833306624,187.9859489,658067456,653797376,697016320,686359893.3,686359893.3,79,8,18036.77226,1088,636,159952,81832,1861,1165.213204,1542.000098,2707.213302,3857.37475,47759396.81,72023632.98,119783029.8,170831.2964,644806656
12565,113.8685314,91.32943464,22.53909673,2764677120,2739511296,480.8130909,1025183744,803469994.7,1194414080,874782037.3,874782037.3,143,8,17531.86638,4752,4972,182656,194008.6667,1613.666667,1910.468361,4.04974733,1914.518108,5086.211266,270602.4615,32919.83958,303522.3011,821679.5855,792648362.7,77.95061837,61.38806203,16.56255634,834375680,833306624,44.18560203,658067456,653379584,697016320,685686784,685686784,79,8,18096.77063,1088,636,159952,70096,1867.333333,1093.257518,1445.792461,2539.049979,3640.659364,44807258.67,67480962.9,112288221.6,160223.7458,644388864
5928,88.46754379,71.37924022,17.08830358,2764677120,2739511296,1.050235768,1025183744,775565312,1194414080,846766080,846766080,143,8,17591.86694,4752,4972,174880,143832,1572.166667,1035.892021,2.316942982,1038.208964,2777.932913,146751.3693,18530.66516,165282.0344,440204.4447,764743680,44.12348211,34.06114412,10.06233799,834375680,833131861.3,26.40149018,658067456,655715669.3,697016320,690511872,690511872,78.83333333,8,18156.769,1088,636,159952,71306.66667,1871,553.9958916,742.4891848,1296.485076,1850.480948,22707065.59,34417779.51,57124845.1,79458.29266,646724949.3
11513,102.9165187,85.62956988,17.28694884,2764677120,2739511296,458.1186536,1025183744,739594240,1194414080,824262656,824262656,143,8,17651.86602,4752,4972,180224,163158,1599.833333,1564.43036,3.232881357,1567.663241,4167.116079,221627.6343,26040.145,247667.7793,672165.3408,728772608,68.49789884,52.97759316,15.52030568,834375680,833306624,155.0928271,658067456,654252032,697016320,687404373.3,687404373.3,79,8,18216.77777,1088,636,159952,70877.33333,1873.666667,928.3674619,1230.615223,2158.982685,3105.877129,38054076.94,57418785.68,95472862.64,133952.9063,645261312
7983,103.1675263,77.95592023,25.21160603,2764677120,2739511296,325.0864081,1025183744,793210197.3,1194414080,873465856,873465856,143,8,17711.87529,4752,4972,176288,149152,1579.333333,1319.160138,2.882789326,1322.042928,3525.217259,186881.0196,23091.09054,209972.1101,559229.4125,782388565.3,66.35422884,53.74380526,12.61042359,834375680,833131861.3,43.86879628,658067456,653514069.3,697016320,686945621.3,686945621.3,78.83333333,8,18276.78134,1088,636,159952,83045.33333,1876.833333,736.053638,979.4158207,1715.469459,2447.322845,30170153.29,45539462.91,75709616.2,105538.6371,644523349.3
10470,114.3384217,92.02157201,22.31684968,2764677120,2739511296,181.2355038,1025183744,747306325.3,1194414080,822773760,822773760,143,8,17771.87702,4752,4972,178784,153370,1592.666667,1487.676207,3.118065818,1490.794273,3977.024557,210749.4028,25044.90362,235794.3064,640243.4543,736484693.3,66.6922402,52.78177294,13.91046725,834375680,833131861.3,73.37121318,658067456,653351594.7,697016320,685885440,685885440,78.83333333,8,18336.77971,1088,636,159952,70056,1883.5,865.8978359,1153.9803,2019.878136,2900.760383,35492032.22,53703863.14,89195895.36,126857.5265,644360874.7
12760,104.7250421,82.89220219,21.83283988,2764677120,2739511296,386.6860306,1025183744,763451392,1194414080,860157269.3,860157269.3,143,8,17831.88039,4752,4972,181088,172527.3333,1604.333333,1871.830801,3.949019175,1875.77982,4984.274146,265180.7444,31960.45098,297141.1954,796764.0485,752629760,71.50240177,57.64393626,13.85846551,834375680,833306624,75.23739906,658288640,655163392,697016320,689635328,689635328,79,8,18396.77808,1088,636,159952,85069.33333,1887.666667,1087.05543,1440.323405,2527.378835,3613.367477,44556708.26,67219547.55,111776255.8,157751.4783,646172672
7352,103.2064948,81.20304457,22.00345024,2764677120,2739511296,383.9771454,1025183744,783735466.7,1194414080,852015104,852015104,143,8,17891.87696,4752,4972,174336,136119.3333,1569.166667,1267.411414,2.783887254,1270.195301,3374.746614,179549.9503,22448.95132,201998.9016,536172.0754,772913834.7,60.60803583,49.27165504,11.33638079,834375680,833306624,58.95303287,658288640,654030848,697016320,686525781.3,686525781.3,79,8,18456.77645,1088,636,159952,70096,1888,685.3853657,911.9804118,1597.365777,2287.451314,28094751.02,42398231.57,70492982.6,98685.02467,645040128
7187,93.84211832,79.02139725,14.82072107,2764677120,2739511296,3.13359248,1025183744,730578261.3,1194414080,799135744,799135744,143,8,17951.87457,4752,4972,175584,147956,1576,1022.726021,2.166921597,1024.892943,2750.42471,144883.8258,17222.63213,162106.4579,433953.8733,719756629.3,58.13795286,46.80157206,11.33638079,834375680,833306624,2.100111228,658288640,654389930.7,697016320,686897152,686897152,79,8,18516.77481,1088,636,159952,70096,1889.833333,596.9142832,798.2080057,1395.122289,1995.136797,24466007.77,36957140,61423147.76,86501.29394,645399210.7
7781,109.1207823,91.02116352,18.09961883,2764677120,2739511296,153.5763988,1025183744,684309845.3,1194414080,767274325.3,767274325.3,143,8,18011.87397,4752,4972,176416,148558.6667,1580,1169.62993,2.500618309,1172.130548,3146.03672,165699.9342,20056.47556,185756.4097,502552.1517,673488213.3,60.14002011,47.76360438,12.37641573,834375680,833131861.3,14.384094,658288640,652830037.3,697016320,685099690.7,685099690.7,78.83333333,8,18576.77318,1088,636,159952,70880,1893.333333,672.1687786,899.4640752,1571.632854,2244.351737,27553374.03,41696825.18,69250199.21,96588.24188,643839317.3
9890,96.81289386,78.82981429,17.98307956,2764677120,2739511296,196.8959573,1025183744,674673322.7,1194414080,762895701.3,762895701.3,143,8,18071.87937,4752,4972,178528,172128,1591,1414.177825,2.966117567,1417.143943,3786.486343,200341.8586,23957.98279,224299.8414,605832.8549,663851690.7,64.30591082,50.81603402,13.4898768,834375680,833131861.3,45.46882176,658288640,654422016,697016320,687103317.3,687103317.3,78.83333333,8,18636.77415,1088,636,159952,77773.33333,1894.333333,826.5001858,1097.355725,1923.855911,2755.927021,33878236.69,51080720.28,84958956.97,120667.5579,645431296
11888,109.7687619,90.97172217,18.79703977,2764677120,2739511296,655.3396076,1025183744,767732394.7,1194414080,867433813.3,867433813.3,143,8,18131.88662,4752,4972,180672,187920.6667,1602.166667,1764.397197,3.717138113,1768.114336,4691.800341,249956.2696,30032.77549,279989.0451,752297.7734,756910762.7,76.23365732,60.42446123,15.80919609,834375680,833131861.3,1.233246424,658288640,655020032,697016320,687663786.7,687663786.7,78.83333333,8,18696.78292,1088,636,159952,74656,1897.333333,1017.104879,1348.955566,2366.060445,3388.788438,41691688.44,62918751.2,104610439.6,147284.2362,646029312
10911,115.238121,92.14692468,23.0911963,2764677120,2739511296,139.6397905,1025183744,761047722.7,1194414080,842481664,842481664,143,8,18191.89233,4752,4972,179296,195090,1595.666667,1676.893479,3.567096908,1680.460576,4458.370694,237559.893,28996.44298,266556.3359,711623.2923,750226090.7,78.75664544,63.62413714,15.1325083,834375680,833306624,95.32049859,658288640,653841749.3,697016320,686361941.3,686361941.3,79,8,18756.78389,1088,636,159952,79207.33333,1903.166667,944.9621273,1251.410348,2196.372475,3158.45198,38736393.69,58375058.02,97111451.73,136638.2761,644851029.3
11215,107.789152,87.84821613,19.94093583,2764677120,2739511296,168.5770466,1025183744,720166229.3,1194414080,805621760,805621760,143,8,18251.89423,4752,4972,179168,179776.6667,1594.833333,1632.868564,3.433302,1636.301866,4354.792689,231323.0465,27702.83988,259025.8864,701447.5724,709344597.3,86.55690745,71.73640963,14.82049782,834375680,833306624,83.42090922,658288640,653721600,697016320,686645248,686645248,79,8,18816.78226,1088,636,159952,70096,1905.166667,942.8156993,1249.731657,2192.547357,3152.580647,38647174.71,58264919.42,96912094.14,134405.6946,644730880
12635,106.0275019,87.77581508,18.25168686,2764677120,2739511296,538.3218398,1025183744,732650837.3,1194414080,810258432,810258432,143,8,18311.89664,4752,4972,180544,176822.6667,1602.5,1883.313332,3.966534507,1887.279866,5003.632595,266800.3584,32223.65243,299024.0108,802307.5201,721829205.3,80.70671095,64.30015985,16.4065511,834375680,833306624,149.2744997,658288640,653002069.3,697016320,685409621.3,685409621.3,79,8,18876.78063,1088,636,159952,75146.66667,1907.166667,1085.290073,1442.142112,2527.432186,3604.871934,44487212.24,67230641.58,111717853.8,158133.6679,644011349.3
11737,94.85754557,75.56402456,19.29352103,2764677120,2739511296,361.8279688,1025183744,781424640,1194414080,860598272,860598272,143,8,18371.89484,4752,4972,182016,169845.3333,1609.5,1814.514335,3.866713395,1818.381048,4830.111777,257058.5597,31310.71999,288369.2797,778342.7651,770603008,72.90644893,57.4099284,15.49652053,834375680,833306624,127.6730506,658288640,653675861.3,697016320,686755157.3,686755157.3,79,8,18936.779,1088,636,159952,73400,1914.333333,1028.549965,1368.933191,2397.483156,3432.749895,42163317.54,63767670.77,105930988.3,149270.3831,644685141.3
11485,102.3413655,82.01353831,20.32782719,2764677120,2739511296,631.1217828,1025183744,741292714.7,1194414080,809468586.7,809468586.7,143,8,18431.89481,4752,4972,181088,175016.6667,1604.666667,1670.588098,3.516043614,1674.104141,4456.118271,236664.2871,28389.89477,265054.1819,719236.4534,730471082.7,71.73640963,54.88784369,16.84856595,834375680,833306624,83.27107092,658288640,654468437.3,697016320,687372970.7,687372970.7,79,8,18996.77737,1088,636,159952,70920,1918.333333,973.6012225,1294.651469,2268.252691,3239.537045,39909574.89,60303917.35,100213492.2,140051.1537,645477717.3
9240,94.73752672,77.15787108,17.57965564,2764677120,2739511296,14.23745273,1025183744,756496384,1194414080,824526848,824526848,143,8,18491.89258,4752,4972,178368,179649.3333,1590.333333,1563.622667,3.384030646,1567.006697,4143.609595,221515.5729,27369.47033,248885.0433,662415.1391,745674752,61.96008124,48.04961399,13.91046725,834375680,833306624,23.73347181,658288640,654669824,697016320,687491754.7,687491754.7,79,8,19056.77574,1088,636,159952,85920,1924,842.6698982,1117.490797,1960.160695,2825.901695,34543541.6,52100514.65,86644056.25,123355.434,645679104
5051,77.93815885,66.99163148,10.94652737,2764677120,2739511296,1.000286818,1025183744,681464490.7,1194414080,749494954.7,749494954.7,143,8,18551.88565,4752,4972,172704,122865.3333,1560.666667,728.9018852,1.583766888,730.4856521,1989.21388,103261.1004,12456.13021,115717.2306,310668.1699,670642858.7,43.38270022,32.95918498,10.42351524,834375680,833306624,0.500027073,658288640,654903978.7,697016320,687857664,687857664,79,8,19116.77671,1088,636,159952,72941.33333,1926.333333,424.5326031,569.5057237,994.0383269,1417.952734,17401212.09,26344286.57,43745498.66,60109.87115,645913258.7
7755,87.50795662,75.24064014,12.26731649,2764677120,2739511296,220.7133846,1025183744,661095082.7,1194414080,752293205.3,752293205.3,143,8,18611.89792,4752,4972,175232,151369.3333,1573.833333,1058.57098,2.216135077,1060.787115,2848.33704,149964.2222,17684.08124,167648.3034,453346.5954,650273450.7,56.56421152,43.51570157,13.04850995,834375680,833306624,0.316681521,658288640,654964736,697016320,687857664,687857664,79,8,19176.79848,1088,636,159952,73013.33333,1927.666667,636.2254067,851.2350787,1487.460485,2118.813093,26080768.83,39378312.4,65459081.22,92256.89779,645974016
8147,86.18458042,68.42030668,17.76427373,2764677120,2739511296,482.4782812,1025183744,728829269.3,1194414080,808518997.3,808518997.3,143,8,18671.89956,4752,4972,176000,147406.6667,1577.666667,1355.280932,2.951098784,1358.23203,3610.587214,191998.132,23726.85333,215724.9853,572597.5346,718007637.3,67.31626116,54.13381836,13.1824428,834375680,833306624,114.5559885,658288640,654425429.3,697016320,687953920,687953920,79,8,19236.80205,1088,636,159952,75621.33333,1930,726.0538938,965.5995257,1691.65342,2450.37563,29762695.1,44904504.54,74667199.62,102783.8345,645434709.3
6599,70.96097184,60.48200636,10.47896548,2764677120,2739511296,77.05551302,1025183744,674471936,1194414080,747408042.7,747408042.7,143,8,18731.89876,4752,4972,173728,137832,1566,858.873195,1.800260249,860.6734552,2322.514557,121673.7026,14322.96421,135996.6668,368055.1172,663650304,52.46976246,43.23945241,9.230310047,834375680,833306624,0.116672788,658288640,654350336,697016320,688332800,688332800,79,8,19296.80041,1088,636,159952,77640,1929.333333,531.3446911,716.1544519,1247.499143,1764.543024,21780986.65,33050337.24,54831323.88,76557.10483,645359616
9391,117.0397707,95.2201991,21.81957159,2764677120,2739511296,600.030252,1025183744,751156565.3,1194414080,823402496,823402496,143,8,18791.89973,4752,4972,179008,167319.3333,1593.5,1495.973077,3.200059472,1499.173137,3974.11352,211929.5193,25904.38929,237833.9086,630923.0296,740334933.3,76.5465712,62.50609959,14.04047162,834375680,833131861.3,82.25418092,658288640,654571520,697016320,687462400,687462400,78.83333333,8,19356.79878,1088,636,159952,70770.66667,1934.5,825.0745393,1100.071636,1925.146175,2769.638236,33821435.25,51104194.79,84925630.04,119057.6132,645580800
7895,114.9746036,95.08416941,19.89043418,2764677120,2739511296,1.25007139,1025183744,703597226.7,1194414080,772096682.7,772096682.7,143,8,18851.9011,4752,4972,176320,142562,1579.5,1098.63329,2.333439376,1100.96673,2963.209486,155639.7161,18684.70803,174324.4241,469824.1567,692775594.7,57.27992404,46.54156334,10.7383607,834375680,833306624,0.250011719,658288640,654142122.7,697016320,686383104,686383104,79,8,19416.79715,1088,636,159952,70096,1936,651.8165257,869.3609634,1521.177489,2175.377433,26719074.74,40321967.19,67041041.93,94066.49283,645151402.7
9874,100.6777029,82.21710857,18.46059433,2764677120,2739511296,656.9709244,1025183744,740459178.7,1194414080,828097194.7,828097194.7,143,8,18911.89731,4752,4972,179168,172279.3333,1594.333333,1551.608722,3.333316729,1554.942039,4129.72916,219811.2357,26793.421,246604.6567,657977.3339,729637546.7,63.91014675,50.10368299,13.80646376,834375680,833306624,101.1550769,658288640,653441706.7,697016320,685953024,685953024,79,8,19476.79552,1088,636,159952,72794,1940,864.1607024,1144.691679,2008.852381,2889.147088,35422872.81,53466749.84,88889622.67,125417.26,644450986.7
7218,91.66254099,73.12721725,18.53532373,2764677120,2739511296,130.2157174,1025183744,760940544,1194414080,840731306.7,840731306.7,143,8,18971.89334,4752,4972,175360,139901.3333,1574.5,1116.164784,2.383051985,1118.547836,3002.470699,158123.3444,19178.40684,177301.7513,474258.445,750118912,66.01115847,53.97378652,12.03737195,834375680,833131861.3,6.600337946,658288640,653948928,697016320,686282069.3,686282069.3,78.83333333,8,19536.79745,1088,636,159952,79880,1940.166667,631.4339192,846.3450252,1477.778944,2109.679719,25884351.52,39191802.92,65076154.44,89729.59519,644958208
6690,92.98747803,76.06379717,16.92368087,2764677120,2739511296,1.099848746,1025183744,729490090.7,1194414080,797480277.3,797480277.3,143,8,19031.90012,4752,4972,174304,140240,1569,979.8315036,2.083192419,981.9146959,2645.754404,138809.463,16731.90468,155541.3677,419076.2588,718668458.7,52.55809253,39.43174196,13.12635057,834375680,833306624,0.166572034,658288640,654422016,697016320,686690304,686690304,79,8,19596.81087,1088,636,159952,70978.66667,1941,564.1751913,754.9294435,1319.104635,1888.255512,23126806.99,34942537.6,58069344.59,78910.68545,645431296
9218,94.93298071,78.55151968,16.38146103,2764677120,2739511296,81.51264451,1025183744,685615786.7,1194414080,756768085.3,756768085.3,143,8,19091.90115,4752,4972,176800,151032,1582.166667,1307.265204,2.766942033,1310.032145,3501.05304,185193.543,22205.60299,207399.146,560168.1419,674794154.7,67.39426378,52.98977993,14.40448385,834375680,833306624,42.21898957,658288640,654054741.3,697016320,686836394.7,686836394.7,79,8,19656.81704,1088,636,159952,75306.66667,1944.333333,772.2387041,1027.451509,1799.690213,2572.129022,31656357.8,47746919.75,79403277.55,110420.1996,645064021.3
14094,109.5093256,88.2938615,21.21546411,2764677120,2739511296,1110.037958,1025183744,813989205.3,1194414080,917863765.3,917863765.3,143,8,19151.90336,4752,4972,182368,182040,1611,2170.756383,4.617001573,2175.373384,5735.02172,307526.1819,37369.4581,344895.64,923942.2486,803167573.3,95.24119916,77.56060527,17.68059389,834375680,833306624,231.4790764,658288640,653101056,697016320,685899093.3,685899093.3,79,8,19716.81541,1088,636,159952,88666,1946.5,1217.232123,1609.236441,2826.468563,4068.284771,49897549.35,75240252.06,125137801.4,174394.8925,644110336
10657,103.4374694,84.98046313,18.45700633,2764677120,2739511296,134.2848815,1025183744,843369130.7,1194414080,927330304,927330304,143,8,19211.9056,4752,4972,180960,170008.6667,1603.666667,1661.181352,3.549539884,1664.730892,4413.070609,235334.0248,28581.95364,263915.9785,707335.8653,832547498.7,68.07028649,52.28775635,15.78253014,834375680,833306624,194.110908,658288640,654012416,697016320,687249408,687249408,79,8,19776.81378,1088,636,159952,74541.33333,1949,932.8649744,1234.663917,2167.528892,3116.011499,38240495.46,57630043.41,95870538.88,133396.194,645021696
7840,91.77805931,75.63334773,16.14471158,2764677120,2739511296,1.2668096,1025183744,764788736,1194414080,838991872,838991872,143,8,19271.9048,4752,4972,176448,172026,1580.166667,1178.181049,2.516845502,1180.697894,3162.723775,166908.9819,20208.83135,187117.8133,498762.4639,753967104,70.72237557,57.82594238,12.89643319,834375680,833306624,0.233344248,658288640,654630912,697016320,687771648,687771648,79,8,19836.81215,1088,636,159952,73682.66667,1951.666667,668.3010671,891.5792164,1559.880284,2243.398913,27395235.22,41350831.39,68746066.62,95610.97665,645640192
9043,94.92072744,80.64260823,14.2781192,2764677120,2739511296,53.9112738,1025183744,701498026.7,1194414080,783572309.3,783572309.3,143,8,19331.90324,4752,4972,177440,156588.6667,1585.333333,1309.520208,2.783999627,1312.304208,3507.832394,185515.3628,22341.7273,207857.0901,560768.3931,690676394.7,73.68647513,60.5300332,13.15644193,834375680,833306624,64.13634969,658288640,654570154.7,697016320,687426218.7,687426218.7,79,8,19896.81052,1088,636,159952,70266.66667,1951.5,763.4388105,1018.435117,1781.873927,2539.67914,31295624.02,47386781.42,78682405.45,109000.0742,645579434.7
13875,100.3945348,78.7141269,21.68040794,2764677120,2739511296,744.2398027,1025183744,763592704,1194414080,850898944,850898944,143,8,19391.90271,4752,4972,183488,177093.3333,1616.833333,2175.426679,4.632651915,2180.059331,5762.675981,308185.4462,37370.76321,345556.2094,928680.5685,752771072,84.58084107,65.18418954,19.39665153,834375680,833131861.3,137.7731287,658288640,653309269.3,697016320,686013098.7,686013098.7,78.83333333,8,19956.80889,1088,636,159952,105690.6667,1955.333333,1222.181072,1618.168599,2840.349672,4082.280118,50100421.4,75577775.49,125678196.9,178878.9718,644318549.3
169,9.412019128,7.85190247,1.560116658,2764677120,2739511296,5.283083908,1025183744,789131264,1194414080,873488384,873488384,143,8,19451.89808,4752,4972,174496,119328,1570,74.10120658,0.200010354,74.30121693,226.3613739,10497.67093,1257.35684,11755.02777,32716.66196,778309632,4.86216332,3.640122273,1.222041048,834375680,833306624,2.033430712,658288640,654647296,697016320,687566848,687566848,79,8,20016.80726,1088,636,159952,70117.33333,1965.666667,36.00157855,91.68765979,127.6892383,122.5887193,1476993.027,3620876.274,5097869.302,3196.603868,645656576
2360,24.79619168,21.28828187,3.507909812,2764677120,2687432021,13.33999288,1025183744,784269994.7,1194414080,864036864,864036864,93.33333333,8,19511.90299,4752,4972,170560,98394.66667,1350.833333,270.2316944,0.583178947,270.8148733,756.7253957,38282.82337,4414.918778,42697.74215,123065.3707,773448362.7,17.52033617,14.270956,3.249380175,834375680,833306624,71.28866496,658288640,653614421.3,697016320,686710784,686710784,79,8,20076.81342,1088,636,159952,70181.33333,1957.333333,169.6577808,230.4288854,400.0866663,570.4850386,6953595.647,10622185.63,17575781.27,22734.51479,644623701.3
