req/minv,java_% Processor Time,java_% User Time,java_% Privileged Time,java_Virtual Bytes Peak,java_Virtual Bytes,java_Page Faults/sec,java_Working Set Peak,java_Working Set,java_Page File Bytes Peak,java_Page File Bytes,java_Private Bytes,java_Thread Count,java_Priority Base,java_Elapsed Time,java_ID Process,java_Creating Process ID,java_Pool Paged Bytes,java_Pool Nonpaged Bytes,java_Handle Count,java_IO Read Operations/sec,java_IO Write Operations/sec,java_IO Data Operations/sec,java_IO Other Operations/sec,java_IO Read Bytes/sec,java_IO Write Bytes/sec,java_IO Data Bytes/sec,java_IO Other Bytes/sec,java_Working Set - Private,mysql_% Processor Time,mysql_% User Time,mysql_% Privileged Time,mysql_Virtual Bytes Peak,mysql_Virtual Bytes,mysql_Page Faults/sec,mysql_Working Set Peak,mysql_Working Set,mysql_Page File Bytes Peak,mysql_Page File Bytes,mysql_Private Bytes,mysql_Thread Count,mysql_Priority Base,mysql_Elapsed Time,mysql_ID Process,mysql_Creating Process ID,mysql_Pool Paged Bytes,mysql_Pool Nonpaged Bytes,mysql_Handle Count,mysql_IO Read Operations/sec,mysql_IO Write Operations/sec,mysql_IO Data Operations/sec,mysql_IO Other Operations/sec,mysql_IO Read Bytes/sec,mysql_IO Write Bytes/sec,mysql_IO Data Bytes/sec,mysql_IO Other Bytes/sec,mysql_Working Set - Private
3294,24.33173621,16.41170403,7.920032179,1406529536,1338152277,590.059116,608587776,467251882.7,650301440,517214208,517214208,101.3333333,8,10759.82434,1736,3064,179016,125789.3333,1410.166667,465.0898295,0.984482242,466.0743118,1314.283946,65887.72585,7634.747219,73522.47307,216379.0378,461701802.7,51.17696484,40.42219361,10.75477123,481484800,480415744,0.08333327,300589056,298115072,313278464,310034432,310034432,87,8,279618.9287,1288,472,225192,72760,2628.166667,607.3146439,349.9134063,957.2280502,981.5409492,17281519.68,15985349.1,33266868.78,10821.94194,287535104
3041,23.27516508,15.36718014,7.907984937,1406529536,1365939541,156.8380663,608587776,549763754.7,650301440,584424789.3,584424789.3,127.8333333,8,10819.43288,1736,3064,184130.6667,149150.6667,1539.166667,497.670877,1.000608765,498.6714858,1413.880038,70503.37425,7857.136689,78360.51094,243527.3701,544213674.7,49.38751141,39.07256618,10.31494523,481484800,480415744,0.066662761,300589056,298115072,313278464,310034432,310034432,87,8,279678.9287,1288,472,225192,72845.33333,2625,561.3232304,324.3032725,885.6265028,907.357329,15957667.04,14715848.2,30673515.24,9513.011117,287535104
2834,20.36369839,13.35869928,7.004999112,1406529536,1384988672,341.1357442,608587776,572140202.7,650301440,608646485.3,608646485.3,146,8,10879.61343,1736,3064,181629.3333,142450.6667,1600.666667,427.6715023,0.884359797,428.5558621,1223.816488,60586.79617,6895.515162,67482.31133,205782.3331,566590122.7,46.86293389,37.17823713,9.684696763,481484800,480415744,0.083333272,300589056,298115072,313278464,310034432,310034432,87,8,279738.9313,1288,472,225192,72760,2627.166667,530.0295352,306.732059,836.7615942,851.3680883,15013656.63,13916104.27,28929760.9,8790.547113,287535104
3214,23.20798885,15.86254727,7.345441584,1406529536,1376075776,216.5141085,608587776,524552874.7,650301440,563581610.7,563581610.7,137.5,8,10939.61197,1736,3064,181218.6667,142093.3333,1564.833333,445.9371921,0.917454105,446.8546462,1253.308368,63174.43554,7195.790355,70370.2259,211349.0608,519002794.7,52.265625,42.00520833,10.26041667,481484800,480415744,0.066667896,300589056,298115072,313278464,310034432,310034432,87,8,279798.9313,1288,472,225192,73584,2628.333333,580.4619832,340.1015112,920.5634944,955.0182569,16691584.48,15614032.89,32305617.37,9721.530051,287535104
3004,23.09594299,15.23211061,7.863832379,1406529536,1393377280,296.8122257,613851136,574398464,650301440,605341013.3,605341013.3,154,8,10999.61653,1736,3064,182861.3333,148461.3333,1638.166667,473.2387077,0.950568855,474.1892765,1347.675013,67042.15025,7502.097775,74544.24803,228647.4836,568848384,47.76041667,37.31770833,10.44270833,481484800,480415744,0.083339489,300589056,298115072,313278464,310034432,310034432,87,8,279858.9313,1288,472,225192,72845.33333,2626.666667,569.3259006,326.8877789,896.2136795,908.9957999,16115019.25,14800489.52,30915508.77,9350.040427,287535104
2888,20.44610075,13.84044385,6.605656898,1406529536,1377473877,77.99827527,613851136,497861290.7,650301440,532258816,532258816,138.8333333,8,11059.39892,1736,3064,178157.3333,132320,1556.5,416.1238879,0.884690474,417.0085784,1181.283048,58950.88412,6857.565507,65808.44962,195327.8189,492311210.7,47.08333333,37.03125,10.05208333,481484800,480415744,0.083336728,300589056,298116437.3,313278464,310035797.3,310035797.3,87,8,279918.9313,1288,472,225192,73272,2626.166667,538.9994428,302.634339,841.6337817,845.8169295,15052098.5,13685980.25,28738078.75,9479.827675,287536469.3
3052,21.97518292,14.53934682,7.4358361,1406529536,1351958528,131.7236055,613851136,470546432,650301440,511156906.7,511156906.7,114.5,8,11119.30388,1736,3064,174648,114944,1443.5,460.9484076,0.984264928,461.9326725,1290.005539,65301.02441,7467.782944,72768.80735,213204.7008,464996352,47.86458333,38.25520833,9.609375,481484800,480240981.3,0,300589056,298115754.7,313278464,310034432,310034432,86.83333333,8,279978.9313,1288,472,225192,72720,2628,551.5688841,317.8271385,869.3960227,898.1965358,15636536.56,14451838.06,30088374.62,8568.579061,287535786.7
3049,21.38595871,14.3274835,7.058475208,1406529536,1339899904,527.3165257,613851136,536317952,650301440,585140906.7,585140906.7,103,8,11179.40659,1736,3064,177746.6667,122594.6667,1411.333333,465.4782703,0.968012494,466.4462829,1303.609204,65942.75497,7489.904582,73432.65955,213149.7398,530767872,46.66666667,37.34375,9.322916667,481484800,480415744,2.79996197,300589056,298541738.7,313278464,310486357.3,310486357.3,87,8,280038.9313,1288,472,225192,72845.33333,2626.5,492.4969995,308.034956,800.5319556,873.5040833,14344585.82,13882484.8,28227070.62,9603.13714,287961770.7
2601,19.89664766,13.15241465,6.744233013,1406529536,1366114304,266.9316334,613851136,550539264,652690773.3,603249322.7,603249322.7,128,8,11239.40513,1736,3064,184168,149514.6667,1539.833333,406.7455855,0.867166112,407.6127516,1153.609299,57622.29128,6810.246758,64432.53804,192615.9183,544989184,41.69270833,32.52604167,9.166666667,481484800,480240981.3,0.066670248,300589056,298779989.3,313278464,310697984,310697984,86.83333333,8,280098.9313,1288,472,225192,72720,2625.333333,494.8954455,280.7627012,775.6581466,769.6056375,13798095.75,12618502.19,26416597.94,7637.00064,288200021.3
2929,20.6234731,13.87908273,6.744390371,1406529536,1366638592,87.85983218,613851136,563097600,657469440,602731178.7,602731178.7,128.5,8,11299.40106,1736,3064,176962.6667,124613.3333,1509.833333,463.9951369,0.967331872,464.9624688,1305.951902,65732.6444,7534.238153,73266.88255,218331.0284,557547520,47.26140829,37.39262402,9.868784265,481484800,480415744,0.08320545,300589056,298786133.3,313278464,310705493.3,310705493.3,87,8,280158.9313,1288,472,225192,74069.33333,2624.833333,542.0132299,313.1103295,855.1235593,875.0257226,15306750.55,14158681.47,29465432.03,8603.493404,288206165.3
3051,22.20236824,14.89173718,7.310631051,1406529536,1358075221,267.1829262,613851136,525876565.3,657469440,581326848,581326848,120.3333333,8,11358.97665,1736,3064,183757.3333,144506.6667,1507.5,455.1099076,0.934048429,456.043956,1284.592022,64473.90358,7212.065115,71685.96869,216172.5958,520326485.3,48.17707686,37.97015239,10.20692447,481484800,480415744,0.06666765,300589056,298786816,313278464,310706176,310706176,87,8,280218.9365,1288,472,225192,73541.33333,2628.833333,567.5745231,325.078901,892.6534241,896.6260481,15968140.93,14719405.35,30687546.28,8070.899898,288206848
2879,20.34313031,13.44037827,6.902752039,1406529536,1368910507,245.8513926,613851136,560479573.3,657469440,609783125.3,609783125.3,130.6666667,8,11419.19179,1736,3064,185176,151442.6667,1555.166667,450.0263299,0.901000703,450.9273306,1282.18037,63753.73007,7144.553791,70898.28386,219816.0848,554929493.3,47.32562696,37.63355538,9.692071578,481484800,480415744,0.066675817,300589056,298784768,313278464,310704128,310704128,87,8,280278.9313,1288,472,225192,73584,2628.5,545.372716,316.7312569,862.1039729,879.049199,15458779.51,14336717.09,29795496.6,8879.759241,288204800
3250,20.12410736,12.78300435,7.341103011,1406529536,1374502912,307.7447118,613851136,564778325.3,657469440,611028309.3,611028309.3,136,8,11479.19667,1736,3064,182301.3333,147128,1563.666667,456.9644122,0.967336249,457.9317485,1299.580278,64736.62507,7319.785532,72056.4106,220915.4906,559228245.3,47.182266,38.80827586,8.37399014,481484800,480415744,0.083201784,300589056,298784085.3,313278464,310703445.3,310703445.3,87,8,280339.227,1288,472,225192,72845.33333,2627.666667,551.6578702,334.2064251,885.8642952,934.2921085,15958683.54,15175480.66,31134164.19,10024.10566,288204117.3
3237,20.47251436,12.42433479,8.048179578,1406529536,1373454336,285.1239252,613851136,586416128,660529152,632943274.7,632943274.7,135,8,11539.19471,1736,3064,181480,141560,1556,474.6141508,0.967279532,475.5814303,1332.385133,67237.00469,7619.593026,74856.59774,216870.8007,580866048,47.68615917,37.52376567,10.16239351,481484800,480415744,0.066753199,300589056,298786816,313278464,310706176,310706176,87,8,280399.0268,1288,472,225192,72760,2626.666667,526.5582031,323.8565816,850.4147848,923.2188266,15290341.18,14695884.1,29986225.28,10057.31357,288206848
2806,20.08106186,13.02257917,7.058482681,1406529536,1371357184,18.6086335,615632896,575167829.3,663588864,608735914.7,608735914.7,133,8,11599.1939,1736,3064,175096,119029.3333,1519.5,412.4941418,0.867643602,413.3617854,1168.383203,58436.67009,6758.574474,65195.24456,190808.5477,569617749.3,46.38020833,37.08333333,9.296875,481484800,480415744,0.016669002,300589056,298790912,313278464,310706176,310706176,87,8,280459.0268,1288,472,225192,72845.33333,2626,555.9140094,311.0015028,866.9155123,863.5826374,15628953.04,14148926.92,29777879.96,11079.83205,288210944
2994,20.28196177,13.39067794,6.891283831,1406529536,1353880917,85.45914383,615632896,507055445.3,663588864,547424256,547424256,116.3333333,8,11658.79899,1736,3064,179202.6667,132469.3333,1470.833333,436.0491659,0.934391452,436.9835574,1231.25861,61773.63184,7175.952716,68949.58456,206580.0453,501505365.3,48.64583333,38.09895833,10.546875,481484800,480415744,0.066667674,300589056,298786816,313278464,310702080,310702080,87,8,280519.0268,1288,472,225192,72760,2628.833333,568.8197738,323.0428253,891.862599,898.5082957,16080888.09,14728742.85,30809630.95,9701.442982,288206848
2648,20.61966942,13.07009903,7.549570394,1406529536,1358424747,160.0010249,615632896,494626816,663588864,537034752,537034752,120.6666667,8,11718.98361,1736,3064,182114.6667,139026.6667,1501.5,430.2426374,0.884062171,431.1266996,1222.061458,60951.0403,6787.285783,67738.32608,208603.2282,489076736,42.890625,33.25520833,9.635416667,481484800,480240981.3,0.066670366,300589056,298784085.3,313278464,310697984,310697984,86.83333333,8,280579.0268,1288,472,225192,72720,2628.833333,503.4093832,281.0626109,784.4719941,784.6682053,13968807.6,12668970.21,26637777.82,8215.762178,288204117.3
2938,21.07109613,12.97133265,8.099763485,1406529536,1361920000,297.9017213,615632896,507462314.7,663588864,544964608,544964608,124,8,11778.98003,1736,3064,179725.3333,131445.3333,1504.166667,414.961228,0.867053883,415.8282819,1181.324606,58786.17397,6741.883774,65528.05774,195223.0057,501912234.7,48.22916667,37.5,10.72916667,481484800,480415744,0.066675285,300589056,298786816,313278464,310702080,310702080,87,8,280639.0268,1288,472,225192,72760,2627.333333,567.9519783,320.7093591,888.6613373,887.2781001,15944947.85,14559436.28,30504384.13,9919.313323,288206848
2745,25.15512334,15.62421469,9.53090865,1406529536,1359473323,290.7039984,615632896,543210837.3,663588864,590338730.7,590338730.7,121.6666667,8,11838.98116,1736,3064,175880,119810.6667,1477.666667,420.6016812,0.867281248,421.4689625,1191.860673,59585.23817,6719.116778,66304.35495,194929.0555,537652565.3,45.06000457,35.05849388,10.00151069,481484800,480240981.3,0.066662878,300589056,298784085.3,313278464,310697984,310697984,86.83333333,8,280699.0216,1288,472,225192,72720,2627,530.5588721,286.94162,817.5004922,806.6247332,14535189.58,12929254.64,27464444.21,7816.61582,288204117.3
3027,29.49463402,17.96164184,11.53299217,1406529536,1344618496,170.9323558,615632896,510286506.7,663588864,544000682.7,544000682.7,107.5,8,11898.58745,1736,3064,175693.3333,117650.6667,1420.166667,455.0589602,0.917197826,455.9761581,1283.934215,64466.68604,7260.039542,71726.72558,215921.6336,504711850.7,49.66145833,40.28645833,9.375,481484800,480415744,0.083326279,300589056,298788864,313278464,310704128,310704128,87,8,280759.0268,1288,472,225192,73016,2626.333333,565.5613819,326.0251389,891.5865208,907.8349575,16064834.22,14837042.76,30901876.99,11047.75274,288208896
3194,28.05211289,19.35572726,8.696385625,1406529536,1343045632,171.6651715,615632896,507136682.7,663588864,543877120,543877120,106,8,11958.38101,1736,3064,178456,125728,1426.333333,466.5459104,0.967696523,467.5136069,1311.167334,66094.00397,7469.892335,73563.89631,220796.8031,501562026.7,48.98905577,38.59671441,10.39234136,481484800,480415744,2.734117215,300589056,298920618.7,313278464,310924629.3,310924629.3,87,8,280819.0294,1288,472,225192,72768,2628.5,569.6180849,329.5986979,899.2167828,926.7740634,16140533.51,14927222.95,31067756.46,9162.993628,288340650.7
3116,28.98269587,19.55677645,9.425919415,1406529536,1346366123,330.9634612,615632896,520345600,663588864,564310698.7,564310698.7,109.1666667,8,12018.56124,1736,3064,181368,133506.6667,1452,463.7015852,0.967769002,464.6693542,1319.969382,65691.0579,7661.579105,73352.637,217800.5938,514770944,50.44270833,39.71354167,10.72916667,481484800,480415744,0.083338326,300589056,299446272,313278464,311361536,311361536,87,8,280879.0268,1288,472,225192,72760,2627.166667,566.5269616,334.0425891,900.5695507,935.0215911,16246780.7,15209727.19,31456507.9,9928.773021,288866304
2600,26.27683893,18.46362517,7.813213766,1406529536,1381842944,400.0308727,615632896,571404970.7,663588864,611541674.7,611541674.7,143,8,12078.56482,1736,3064,183533.3333,150768,1597.166667,393.4933461,0.817332602,394.3106787,1121.679018,55744.89069,6311.299369,62056.19006,189311.9572,565830314.7,44.97484036,35.75551535,9.219325004,481484800,480415744,0,300589056,299446272,313278464,311361536,311361536,87,8,280939.0242,1288,472,225192,72760,2628,504.0476562,289.0213588,793.069015,792.747466,14207800.27,13100633.34,27308433.61,8425.939718,288866304
3223,30.80798799,21.32930666,9.478681335,1406529536,1374153387,211.4910675,615632896,549121365.3,663588864,589959850.7,589959850.7,135.6666667,8,12138.56417,1736,3064,179053.3333,136904,1548,466.438871,0.950465371,467.3893364,1315.799203,66078.84005,7490.217735,73569.05779,218570.1837,543546709.3,48.22692642,37.78441295,10.44251347,481484800,480415744,0.066561729,300589056,299446272,313278464,311361536,311361536,87,8,280999.0294,1288,472,225192,72773.33333,2627.666667,536.1224681,339.5148806,875.6373487,956.9658032,15868469.69,15458232.25,31326701.93,12097.4179,288866304
3055,29.49046077,20.57374208,8.916718688,1406529536,1376075776,119.610485,615632896,552654165.3,663588864,603757909.3,603757909.3,137.5,8,12198.35958,1736,3064,186258.6667,156405.3333,1587,455.6729513,0.967830693,456.640782,1296.78097,64553.6681,7459.564596,72013.2327,219491.0409,547079509.3,49.86979167,39.73958333,10.13020833,481484800,480415744,0.083336987,300589056,299446272,313278464,311361536,311361536,87,8,281059.0268,1288,472,225192,72760,2628.333333,557.2925838,331.9320723,889.224656,913.8596891,16022733.81,15117910.4,31140644.21,9037.376123,288866304
2739,29.41543535,20.47060822,8.94482713,1406529536,1385512960,397.4517703,615632896,582421845.3,666787840,632845653.3,632845653.3,146.5,8,12258.23216,1736,3064,186594.6667,162450.6667,1624.833333,477.2715691,1.000856327,478.2724254,1356.764849,67613.47229,7629.048105,75242.5204,228490.0193,576847189.3,46.20083543,35.93865363,10.26218179,481484800,480415744,0.066672604,300589056,299446272,313278464,311361536,311361536,87,8,281119.0216,1288,472,225192,72845.33333,2629.333333,527.6360807,286.6801729,814.3162535,800.0829983,14506641.06,12929014.32,27435655.38,7325.886681,288866304
2790,26.82719778,19.19529129,7.63190649,1406529536,1385163435,2.486618463,615632896,558438400,669986816,589319509.3,589319509.3,146.1666667,8,12318.34559,1736,3064,181704,142781.3333,1601.666667,426.8313385,0.883807044,427.7151456,1209.841182,60467.77296,6879.335418,67347.10838,204080.9542,552863744,46.71875,36.82291667,9.895833333,481484800,481464320,0.083343331,300589056,299466752,313278464,311390208,311390208,88,8,281179.0268,1288,472,225192,73000,2629.833333,570.1652711,301.6171103,871.7823813,843.281093,15522154.23,13625856.79,29148011.02,8069.454568,288886784
2889,25.90961368,18.12406441,7.785549269,1406529536,1368211456,83.3077617,615632896,502047402.7,669986816,537348778.7,537348778.7,130,8,12378.34933,1736,3064,176738.6667,124104,1514.833333,424.9886738,0.866766992,425.8554407,1202.3216,60206.72878,6828.856683,67035.58546,199564.31,496472746.7,46.953125,37.21354167,9.739583333,481484800,480590506.7,0.066669724,300589056,299449685.3,313278464,311369728,311369728,87.16666667,8,281239.0268,1288,472,225192,72970.66667,2628.5,578.0190895,315.1784672,893.1975567,873.8180887,15961436.89,14271306.11,30232743,9760.18835,288869717.3
2949,27.16069421,18.56718198,8.593512231,1406529536,1347239936,215.684495,615632896,501323093.3,669986816,534027605.3,534027605.3,110,8,12438.35486,1736,3064,174349.3333,110837.3333,1424.166667,404.6804548,0.86724134,405.5476961,1147.389217,57329.73109,6612.457884,63942.18898,188232.2523,495748437.3,42.55208333,34.296875,8.255208333,481484800,480415744,0.083336623,300589056,299446272,313278464,311362218.7,311362218.7,87,8,281299.0268,1288,472,225192,72760,2630.333333,534.135285,300.1436852,834.2789702,842.9613749,14917898.1,13593570.08,28511468.18,10038.07818,288866304
2921,27.16385509,18.56935646,8.594498636,1406529536,1336579413,188.6976288,615632896,483922602.7,669986816,515543040,515543040,99.83333333,8,12498.34591,1736,3064,175917.3333,115138.6667,1390.5,434.0225314,0.91776689,434.9402983,1230.173819,61486.52528,6997.923727,68484.449,206315.0541,478347946.7,45.71531038,35.99944575,9.715864632,481484800,480240981.3,0.066677194,300589056,299443541.3,313278464,311357440,311357440,86.83333333,8,281359.0216,1288,472,225192,72976,2628.5,541.346111,308.6192958,849.9654068,866.4739176,15267529.98,13984985.52,29252515.51,8370.814924,288863573.3
3030,26.58948626,18.71310261,7.87638365,1406529536,1344268971,379.2811882,615632896,517654528,669986816,553878186.7,553878186.7,107.1666667,8,12558.14885,1736,3064,179949.3333,128952,1437.833333,460.7781838,0.967839546,461.7460234,1299.440634,65276.90937,7503.988252,72780.89762,219208.8662,512079872,47.2439274,37.39935749,9.844569908,481484800,480240981.3,0.083346296,300589056,299442858.7,313278464,311356757.3,311356757.3,86.83333333,8,281419.0242,1288,472,225192,73317.33333,2628.666667,554.3343257,318.3166311,872.6509568,890.9656598,15654921.76,14484234.37,30139156.12,10112.80602,288862890.7
3176,27.77026584,19.19447195,8.575793897,1406529536,1355628544,262.8349966,615632896,540801024,669986816,594969941.3,594969941.3,118,8,12618.02216,1736,3064,178194.6667,126285.3333,1473.333333,476.2679254,0.967680561,477.235606,1350.015417,67471.28943,7645.571635,75116.86107,230892.9879,535226368,46.31679017,36.29375488,10.0230353,481484800,480415744,0.066669531,300589056,299446272,313278464,311361536,311361536,87,8,281479.0268,1288,472,225192,73546.66667,2629.333333,549.9635821,320.4021738,870.3657558,907.9882578,15614463.54,14485382.32,30099845.85,9237.028432,288866304
3010,25.51540956,17.13172556,8.383684003,1406529536,1359473323,97.35507342,615632896,550533802.7,669986816,588292778.7,588292778.7,121.6666667,8,12678.14529,1736,3064,182712,143906.6667,1508.166667,447.0424225,0.917299184,447.9597216,1260.153322,63331.00985,7157.086641,70488.09649,206313.0996,544959146.7,49.40531503,39.09195055,10.31336448,481484800,480415744,0.066669787,300589056,299446272,313278464,311361536,311361536,87,8,281539.0242,1288,472,225192,72930.66667,2625.5,570.3379206,330.7034646,901.0413852,921.0662958,16330322.91,15086068.28,31416391.19,10471.26884,288866304
2842,25.34116339,18.04969447,7.291468916,1406529536,1373803861,293.215001,615632896,515622912,669986816,553341610.7,553341610.7,135.3333333,8,12738.14513,1736,3064,183682.6667,146013.3333,1567.166667,440.6156713,0.917772991,441.5334443,1256.382068,62420.54515,7036.987766,69457.53292,214096.8676,510048256,47.02335031,37.36188537,9.661464946,481484800,480415744,0,300589056,299446272,313278464,311361536,311361536,87,8,281599.0242,1288,472,225192,72760,2626.833333,552.8598577,308.3236809,861.1835386,855.2710656,15453665.4,14010120.52,29463785.92,8193.990979,288866304
2965,23.98534571,16.92814643,7.057199287,1406529536,1377648640,134.3196628,615632896,523717290.7,669986816,561821696,561821696,139,8,12798.14285,1736,3064,180845.3333,137818.6667,1569.166667,421.4938035,0.850588124,422.3443916,1201.363853,59711.62216,6764.595345,66476.2175,201578.641,518142634.7,49.08854167,38.125,10.96354167,481484800,480415744,0.066670477,300589056,299442176,313278464,311357440,311357440,87,8,281659.0268,1288,472,225192,72760,2627.333333,567.9583846,318.7139288,886.6723134,889.372065,15815796.94,14420018.94,30235815.88,8996.062706,288862208
3022,25.49200494,17.74361341,7.748391525,1406529536,1368211456,200.0957194,615632896,487387136,669986816,517955584,517955584,130,8,12857.71867,1736,3064,176552,121912,1514,469.007345,0.984218863,469.9915638,1326.852996,66442.7072,7722.732671,74165.43987,220650.2212,481812480,50.18229167,38.95833333,11.22395833,481484800,480240981.3,0.083344783,300589056,299442176,313278464,311356074.7,311356074.7,86.83333333,8,281719.0268,1288,472,225192,72720,2628.666667,579.8532896,327.7099661,907.5632557,905.4784266,16297446.9,14874545.13,31171992.03,9981.919824,288862208
3084,25.65127831,17.91698132,7.734296994,1406529536,1353706155,299.3273606,615632896,515556010.7,669986816,555441493.3,555441493.3,116.1666667,8,12917.93327,1736,3064,180733.3333,135360,1477.333333,449.7657984,0.933832392,450.6996308,1276.653884,63716.82144,7108.325977,70825.14742,214391.1532,509981354.7,49.24479167,39.140625,10.10416667,481484800,480415744,0.066667681,300589056,299446272,313278464,311361536,311361536,87,8,281779.0268,1288,472,225192,72845.33333,2629.666667,569.5549076,340.0518786,909.6067862,936.5750071,16498425.96,15533711.5,32032137.46,10573.20436,288866304
2636,21.68969566,14.68481829,7.004877373,1406529536,1367162880,439.4755005,615632896,578906794.7,669986816,621542058.7,621542058.7,129,8,12977.92758,1736,3064,181890.6667,137824,1533.833333,402.3241345,0.834006058,403.1581405,1140.25504,56995.91905,6580.931636,63576.85068,187958.0383,573332138.7,43.984375,34.27083333,9.713541667,481484800,480415744,0.066673034,300589056,299444224,313278464,311359488,311359488,87,8,281839.0268,1288,472,225192,72930.66667,2626.833333,525.7222644,277.3530818,803.0753463,777.0922352,14183947.14,12432647.93,26616595.07,7098.935303,288864256
2913,23.43923321,16.58941345,6.849819756,1406529536,1363318101,2.499690137,615632896,521447424,669986816,553009834.7,553009834.7,125.3333333,8,13037.9349,1736,3064,175208,120717.3333,1489.333333,411.8167995,0.867143212,412.6839427,1167.337087,58340.71326,6697.025672,65037.73893,191709.7119,515872768,48.38541667,38.22916667,10.15625,481484800,480415744,0.083339081,300589056,299443541.3,313278464,311358805.3,311358805.3,87,8,281899.0268,1288,472,225192,72760,2629.666667,544.7780348,307.3082888,852.0863236,855.2944554,15213454.51,13877780.99,29091235.5,9318.541254,288863573.3
2796,24.2936764,16.84668733,7.44698906,1406529536,1350735189,194.7697267,615632896,506121557.3,669986816,544745472,544745472,113.3333333,8,13097.93295,1736,3064,177858.6667,127853.3333,1453.166667,456.0276164,0.967102099,456.9947184,1282.870593,64603.91231,7500.964127,72104.87644,211959.7562,500546901.3,45.3125,35.3125,10,481484800,480240981.3,0.066661733,300589056,299443541.3,313278464,311357440,311357440,86.83333333,8,281959.0268,1288,472,225192,72720,2626.666667,534.7149606,289.2222765,823.937237,801.2081613,14562577.51,12962624.13,27525201.64,8652.537891,288863573.3
2878,25.28596358,17.4210476,7.864915983,1406529536,1344793259,190.7056798,615632896,472819712,669986816,510998528,510998528,107.6666667,8,13157.93588,1736,3064,173864,110626.6667,1412.666667,458.180599,0.967131498,459.1477305,1289.442272,64908.91819,7505.770196,72414.68838,210759.7919,467245056,50.20833333,37.76041667,12.44791667,481484800,480415744,0,300589056,299446272,313278464,311361536,311361536,87,8,282019.0268,1288,472,225192,72760,2625.5,552.2903884,307.656081,859.9464694,864.0163037,15459585.5,13972589.29,29432174.79,9196.516367,288866304
3090,24.52710187,17.87076465,6.656337221,1406529536,1332909397,265.3614012,615632896,483837952,669986816,517749418.7,517749418.7,96.33333333,8,13217.54037,1736,3064,174685.3333,109632,1371,477.0883356,0.984511975,478.0728476,1337.554884,67587.51422,7678.206437,75265.72065,219865.9244,478263296,49.32296016,37.9167806,11.40617956,481484800,480415744,0.083326489,300589056,299446272,313278464,311361536,311361536,87,8,282079.0242,1288,472,225192,72760,2628.333333,583.740143,319.3911631,903.131306,901.3948835,16163847.21,14471777.14,30635624.35,9238.138635,288866304
3066,23.30125435,16.16758779,7.133666558,1406529536,1331511296,257.0983157,615632896,507308032,669986816,538139306.7,538139306.7,95,8,13277.72357,1736,3064,177448,116816,1378,441.3500798,0.933643582,442.2837234,1242.572745,62524.59464,7169.625375,69694.22001,205540.7399,501733376,49.296875,38.25520833,11.04166667,481484800,480240981.3,0.066677598,300589056,299443541.3,313278464,311357440,311357440,86.83333333,8,282139.0268,1288,472,225192,72890.66667,2629.166667,534.5515601,318.2089491,852.7605091,891.8424643,15316551.84,14414352.35,29730904.19,9507.260083,288863573.3
2903,22.76176366,15.18351816,7.578245495,1406529536,1366114304,416.713903,615632896,527499946.7,669986816,563329024,563329024,128,8,13337.71852,1736,3064,186146.6667,156786.6667,1548.666667,450.7955886,0.917078556,451.7126671,1274.651532,63862.70838,7222.940736,71085.64912,215809.9651,521925290.7,46.58854167,35.33854167,11.25,481484800,480415744,0.066663211,300589056,299446272,313278464,311361536,311361536,87,8,282199.0268,1288,472,225192,72760,2629.666667,545.581498,311.385,856.9664979,863.1166207,15213779.02,13983025.77,29196804.79,9178.205096,288866304
2931,23.64552621,15.70306299,7.942463216,1406529536,1381143893,118.8654317,615632896,539813205.3,669986816,577116842.7,577116842.7,142.3333333,8,13397.7221,1736,3064,184840,153357.3333,1600.333333,419.2179506,0.867219062,420.0851696,1188.535608,59389.20967,6683.746143,66072.95581,201394.4636,534238549.3,49.32291667,38.64583333,10.67708333,481484800,480415744,0.083329167,300589056,299446272,313278464,311361536,311361536,87,8,282259.0268,1288,472,225192,72872,2628,560.6001776,311.2358344,871.8360119,870.2708356,15648105.92,14149255.86,29797361.78,8587.451438,288866304
3026,22.03072971,14.24406235,7.786667361,1406529536,1382367232,421.8232625,615632896,542134272,669986816,600842240,600842240,143.5,8,13457.72959,1736,3064,186333.3333,156322.6667,1611.666667,419.9450182,0.86748944,420.8125077,1196.331029,59492.21091,6726.134407,66218.34532,201022.8323,536559616,46.77083333,37.34375,9.427083333,481484800,480415744,0.066666758,300589056,299446272,313278464,311361536,311361536,87,8,282319.0268,1288,472,225192,80154.66667,2629.833333,558.9754862,324.5810116,883.5564979,900.6396072,15893737.83,14750077.01,30643814.84,9002.954784,288866304
2665,21.14454518,14.21776328,6.926781903,1406529536,1382891520,90.80416014,615632896,573641386.7,669986816,615759189.3,615759189.3,144,8,13517.72552,1736,3064,179576,133701.3333,1583.5,426.2851498,0.900594932,427.1857447,1210.06008,60390.39622,6904.821351,67295.21757,202354.8256,568066730.7,43.1590403,35.11058052,8.048459786,481484800,480415744,0.166385048,300589056,299445589.3,313278464,311360853.3,311360853.3,87,8,282379.0398,1288,472,225192,72845.33333,2627.666667,495.2466415,280.2130647,775.4597061,782.1757873,13823906.89,12636795.92,26460702.81,8877.281562,288865621.3
