req/minv,java_% Processor Time,java_% User Time,java_% Privileged Time,java_Virtual Bytes Peak,java_Virtual Bytes,java_Page Faults/sec,java_Working Set Peak,java_Working Set,java_Page File Bytes Peak,java_Page File Bytes,java_Private Bytes,java_Thread Count,java_Priority Base,java_Elapsed Time,java_ID Process,java_Creating Process ID,java_Pool Paged Bytes,java_Pool Nonpaged Bytes,java_Handle Count,java_IO Read Operations/sec,java_IO Write Operations/sec,java_IO Data Operations/sec,java_IO Other Operations/sec,java_IO Read Bytes/sec,java_IO Write Bytes/sec,java_IO Data Bytes/sec,java_IO Other Bytes/sec,java_Working Set - Private,mysql_% Processor Time,mysql_% User Time,mysql_% Privileged Time,mysql_Virtual Bytes Peak,mysql_Virtual Bytes,mysql_Page Faults/sec,mysql_Working Set Peak,mysql_Working Set,mysql_Page File Bytes Peak,mysql_Page File Bytes,mysql_Private Bytes,mysql_Thread Count,mysql_Priority Base,mysql_Elapsed Time,mysql_ID Process,mysql_Creating Process ID,mysql_Pool Paged Bytes,mysql_Pool Nonpaged Bytes,mysql_Handle Count,mysql_IO Read Operations/sec,mysql_IO Write Operations/sec,mysql_IO Data Operations/sec,mysql_IO Other Operations/sec,mysql_IO Read Bytes/sec,mysql_IO Write Bytes/sec,mysql_IO Data Bytes/sec,mysql_IO Other Bytes/sec,mysql_Working Set - Private
3210,25.57291667,17.109375,8.463541667,1418346496,1371160576,408.9634586,649318400,539547648,682000384,565826901.3,565826901.3,117,8,18961.2171,3556,1308,182589.3333,138376,1469.333333,507.0503413,1.066773602,508.1171149,1430.441733,71832.13168,8229.200496,80061.33218,237119.3342,529876992,50.97507963,40.353086,10.62199363,480436224,476221440,0.066674978,299536384,298139648,310706176,309276672,309276672,83,8,200179.4023,1288,472,224296,69133.33333,2551.833333,575.1787755,343.5123474,918.6911229,962.3315614,16589540.06,15635065.02,32224605.08,10964.03195,287580160
2708,20.3125,13.77604167,6.536458333,1418346496,1390908757,270.1226242,649318400,601700352,682000384,641364650.7,641364650.7,135.8333333,8,19021.2171,3556,1308,186584,145314.6667,1562.833333,392.1208875,0.883375527,393.004263,1114.325178,55550.45907,6646.117514,62196.57658,185316.157,592029696,43.90462576,34.89383354,9.010792225,480436224,476221440,0.066663627,299536384,298139648,310706176,309276672,309276672,83,8,200239.4023,1288,472,224296,69984,2553.166667,544.6592219,291.2859582,835.9451802,806.5793132,14846902.72,13135667.02,27982569.74,8063.951793,287580160
2758,23.125,16.015625,7.109375,1418346496,1382170624,0.883373017,649318400,555326805.3,682000384,575485269.3,575485269.3,127.5,8,19081.2171,3556,1308,177064,112141.3333,1487,432.3149578,0.966711085,433.2816688,1212.545225,61244.61901,7382.367442,68626.98646,196859.8012,545656149.3,44.54461724,34.93243023,9.612187012,480436224,476221440,0.066617518,299536384,298139648,310706176,309276672,309276672,83,8,200299.3997,1288,472,224296,69048,2551.666667,512.2306374,279.9785651,792.2092026,789.1743864,14073445.74,12557507.11,26630952.85,8268.108083,287580160
2816,23.671875,16.53645833,7.135416667,1418346496,1354208597,63.2012223,649318400,505537194.7,682000384,527140864,527140864,100.8333333,8,19141.2171,3556,1308,175832,101797.3333,1374.833333,413.4168972,0.81670771,414.2336049,1161.24596,58567.39376,6374.025231,64941.419,192192.4101,495866538.7,46.82291667,38.17708333,8.645833333,480436224,476221440,0,299536384,298139648,310706176,309276672,309276672,83,8,200359.3997,1288,472,224296,69133.33333,2552.166667,487.3515703,297.5015452,784.8531155,844.4602332,14231213.43,13566874.77,27798088.19,10476.87997,287580160
3214,22.23958333,14.921875,7.317708333,1418346496,1351062869,383.3282399,649318400,541788842.7,682000384,579033770.7,579033770.7,97.83333333,8,19201.2171,3556,1308,181842.6667,116594.6667,1389.666667,446.5775543,0.983393806,447.5609481,1257.22727,63265.15353,7505.341399,70770.49493,208119.9844,532118186.7,48.07291667,38.02083333,10.05208333,480436224,476221440,0.066674317,299536384,298139648,310706176,309276672,309276672,83,8,200419.3997,1288,472,224296,69048,2551.833333,565.6786044,328.4714485,894.1500529,926.5625499,16018246.28,14865603.2,30883849.48,9332.992648,287580160
2973,21.19791667,14.11458333,7.083333333,1418346496,1387063979,407.2550807,649318400,604630357.3,682379264,647671808,647671808,132.1666667,8,19261.2171,3556,1308,189160,151626.6667,1559.5,470.7336763,1.000055691,471.733732,1333.661872,66687.27169,7885.638866,74572.91056,224343.7657,594959701.3,47.33662248,37.88401926,9.452603212,480436224,476221440,0.08336477,299536384,298141013.3,310706176,309276672,309276672,83,8,200479.4023,1288,472,224296,69048,2552.5,539.6881075,324.9052159,864.5933234,898.5831299,15629366.46,14801238.81,30430605.28,10801.9126,287581525.3
3052,23.15104167,15.83333333,7.317708333,1418346496,1390034944,233.6465338,649318400,605313706.7,682455040,637293909.3,637293909.3,135,8,19321.2171,3556,1308,184829.3333,139386.6667,1551.666667,496.9801914,0.983391248,497.9635827,1405.784543,70405.52711,7500.576224,77906.10334,235107.2438,595643050.7,49.03645833,38.46354167,10.57291667,480436224,476046677.3,0.066666205,299536384,298141013.3,310706176,309272576,309272576,82.83333333,8,200539.3997,1288,472,224296,69008,2555.166667,566.2347019,321.2091189,887.4438206,899.1421513,15916800,14557918.19,30474718.2,8912.764106,287581525.3
3153,23.54166667,15.91145833,7.630208333,1418346496,1389161131,191.2929752,649318400,574336341.3,682455040,610007722.7,610007722.7,134.1666667,8,19381.2171,3556,1308,187517.3333,149282.6667,1560.333333,480.3268949,0.983388561,481.3102834,1352.526006,68046.31011,7677.165487,75723.4756,226896.5026,564665685.3,50.234375,40.10416667,10.13020833,480436224,476221440,0.066670872,299536384,298143744,310706176,309276672,309276672,83,8,200599.3997,1288,472,224296,69133.33333,2558.166667,567.4731444,338.9280538,906.4011982,943.5901096,16289137.63,15371297.66,31660435.29,11524.98941,287584256
3214,22.65625,15.234375,7.421875,1418346496,1391083520,458.1522157,649318400,603985920,693938176,651287210.7,651287210.7,136,8,19441.2171,3556,1308,189757.3333,154088,1577.666667,462.6225088,0.966726392,463.5892352,1309.212911,65538.18875,7659.710498,73197.89924,224596.8231,594315264,50.83333333,40.67708333,10.15625,480436224,476221440,0.066665377,299536384,298143744,310706176,309276672,309276672,83,8,200659.3997,1288,472,224296,69048,2557,594.0825108,343.9192063,938.0017171,961.2971106,16874997.07,15619058.47,32494055.54,9470.841116,287584256
2967,21.45833333,13.56770833,7.890625,1418346496,1394229248,131.8971852,649318400,609464320,705421312,644855125.3,644855125.3,139,8,19501.2171,3556,1308,183784,138584,1563,444.3283252,0.883379378,445.2117046,1263.398551,62946.51273,6840.718013,69787.23075,211760.6384,599793664,46.796875,37.34375,9.453125,480436224,476221440,0.083334778,299536384,298147157.3,310706176,309276672,309276672,83,8,200719.3997,1288,472,224296,69133.33333,2557.5,541.9693819,308.4436126,850.4129944,858.7959203,15194438.51,13943013.9,29137452.41,8750.030023,287587669.3
