req/minv,wamp_% Processor Time,wamp_% User Time,wamp_% Privileged Time,wamp_Virtual Bytes Peak,wamp_Virtual Bytes,wamp_Page Faults/sec,wamp_Working Set Peak,wamp_Working Set,wamp_Page File Bytes Peak,wamp_Page File Bytes,wamp_Private Bytes,wamp_Thread Count,wamp_Priority Base,wamp_Elapsed Time,wamp_ID Process,wamp_Creating Process ID,wamp_Pool Paged Bytes,wamp_Pool Nonpaged Bytes,wamp_Handle Count,wamp_IO Read Operations/sec,wamp_IO Write Operations/sec,wamp_IO Data Operations/sec,wamp_IO Other Operations/sec,wamp_IO Read Bytes/sec,wamp_IO Write Bytes/sec,wamp_IO Data Bytes/sec,wamp_IO Other Bytes/sec,wamp_Working Set - Private,mysql_% Processor Time,mysql_% User Time,mysql_% Privileged Time,mysql_Virtual Bytes Peak,mysql_Virtual Bytes,mysql_Page Faults/sec,mysql_Working Set Peak,mysql_Working Set,mysql_Page File Bytes Peak,mysql_Page File Bytes,mysql_Private Bytes,mysql_Thread Count,mysql_Priority Base,mysql_Elapsed Time,mysql_ID Process,mysql_Creating Process ID,mysql_Pool Paged Bytes,mysql_Pool Nonpaged Bytes,mysql_Handle Count,mysql_IO Read Operations/sec,mysql_IO Write Operations/sec,mysql_IO Data Operations/sec,mysql_IO Other Operations/sec,mysql_IO Read Bytes/sec,mysql_IO Write Bytes/sec,mysql_IO Data Bytes/sec,mysql_IO Other Bytes/sec,mysql_Working Set - Private
572,6.979166667,1.71875,5.260416667,304062464,303457621.3,44.71702951,113750016,113734314.7,158724778.7,158720682.7,158720682.7,69,8,350.125,3196,3240,249506.6667,137288.6667,583.5,0,9.233100612,9.233100612,530.0923787,0,1722.235947,1722.235947,15540.60249,104272554.7,7.15610703,2.212082152,4.944024878,507817984,485797888,0.667594355,300904448,299622400,316968960,310990848,310990848,93,8,47989.4974,1280,500,228840,79722.66667,2909,724.550992,23.54662252,748.0976145,101.9203716,1352060.861,597779.0534,1949839.914,2869.013888,288985088
639,6.432291667,1.510416667,4.921875,307466240,306745344,36.13459689,114615637.3,114600618.7,159952213.3,159948800,159948800,69,8,410.125,3196,3240,251832,143802.6667,586,0,10.65042034,10.65042034,594.1417495,0,2103.964056,2103.964056,17738.81927,105138858.7,9.584085594,2.656296222,6.927789372,507817984,486846464,4.287570397,300904448,299692032,316968960,311275520,311275520,94,8,48049.49479,1280,500,229064,80064,2913,866.6257353,30.65523017,897.2809654,121.6506372,1693851.343,852711.1129,2546562.456,3416.874728,289054720
532,6.927083333,1.40625,5.520833333,308282709.3,307793920,39.86538007,115675136,115664213.3,161560576,161556480,161556480,69,8,470.125,3196,3240,248482.6667,130789.3333,584,0,8.832359372,8.832359372,503.5955388,0,1627.601806,1627.601806,14730.51209,106202453.3,6.799197965,1.771607655,5.02759031,507817984,487195989.3,0.500287741,300904448,299712512,316968960,311369728,311369728,94.33333333,8,48109.48438,1280,500,229138.6667,80373.33333,2914.333333,635.4361401,25.80780924,661.2439493,89.98013178,1288610.047,665344.9589,1953955.006,2501.501355,289075200
624,5.9375,1.71875,4.21875,309915648,309891072,35.54649744,117665109.3,117650090.7,164589568,164585472,164585472,69,8,530.125,3196,3240,255416,149480,602,0,10.39900975,10.39900975,575.4930923,0,2026.175963,2026.175963,17163.52317,108188330.7,9.399303877,2.551842244,6.847461633,507817984,488943616,0.016644794,300904448,299819008,316968960,311840768,311840768,96,8,48169.48959,1280,500,229512,81920,2921,986.5081013,29.27506671,1015.783168,126.3013663,1784427.661,721842.6611,2506270.323,3890.139362,289181696
509,5.338541667,0.9375,4.401041667,309915648,309891072,27.78902356,117744981.3,117729280,164607317.3,164603904,164603904,69,8,590.125,3196,3240,250552,133506.6667,592.6666667,0,9.15152651,9.15152651,483.5089308,0,1797.127039,1797.127039,14299.4733,108267520,8.749721463,2.421835899,6.327885564,507817984,488943616,0.0166433,300904448,299821056,316968960,311840768,311840768,96,8,48229.49219,1280,500,229512,81920,2921,857.5980608,31.62144536,889.2195062,115.4061977,1680410.101,804199.1621,2484609.263,3367.10152,289183744
590,5.885416667,1.171875,4.713541667,236839594.7,236815018.7,40.34975739,77730474.67,77721600,110549674.7,110546261.3,110546261.3,69,8,121.8046875,1639.333333,3240,224426.6667,109330.6667,474,0,7.233283326,7.233283326,442.6987418,0,1360.804313,1360.804313,13098.46955,67999061.33,7.08244438,1.875001653,5.207442727,507817984,483001685.3,6.631544142,300904448,299300181.3,316968960,310233088,310233088,90.33333333,8,48289.48698,1280,500,227010.6667,73464,2915.166667,681.4465883,192.5433877,873.9899761,95.44422351,1284894.425,617293.1735,1902187.599,4084.521801,288662869.3
633,2.708333333,0.755208333,1.953125,222224384,222199808,37.67072968,71581696,71568725.33,102982314.7,102978218.7,102978218.7,69,8,76.140625,1328,3240,218536,102360,449.8333333,0,10.55132429,10.55132429,585.3367769,0,2070.961125,2070.961125,17453.47217,61787477.33,8.724208451,2.474082248,6.250126203,507817984,470069248,0.366541434,300904448,298588842.7,316968960,306733056,306733056,78,8,48349.49219,1280,500,223240,58482.66667,2885,910.5308729,29.65484399,940.185717,123.3525745,1722493.198,744674.3186,2467167.517,3601.164302,287951530.7
579,3.567708333,0.625,2.942708333,284741632,284721152,192.1363817,97463637.33,97454762.67,144162133.3,144159402.7,144159402.7,69,8,136.140625,1328,3240,249181.3333,130218,549.8333333,0,9.581446668,9.581446668,547.7730216,0,1779.538189,1779.538189,15999.8165,87670101.33,7.028697135,1.613934579,5.414762556,507817984,476360704,4.816944054,300904448,299001856,316968960,308436992,308436992,84,8,48409.48959,1280,500,225330.6667,66197.33333,2912.333333,721.4180748,23.25296725,744.671042,97.70323464,1359297.079,579938.5953,1939235.675,2861.069342,288364544
613,0.989583333,0.3125,0.677083333,316002304,315981824,36.22988606,111833088,111820117.3,168538794.7,168534698.7,168534698.7,69,8,196.140625,1328,3240,265512,151312,600,0,10.21570444,10.21570444,568.7954723,0,2009.385838,2009.385838,16975.16674,102034773.3,9.141364544,2.474244881,6.667119663,507817984,488943616,0.05004928,300904448,299801941.3,316968960,311844864,311844864,96,8,48469.49219,1280,500,229512,81920,2967.666667,870.7409401,31.28434101,902.0252811,123.0855352,1708614.855,794445.3838,2503060.239,3431.676598,289164629.3
560,5.494791667,1.041666667,4.453125,316002986.7,315981824,31.93982684,112265216,112253610.7,169205077.3,169200981.3,169200981.3,69,8,256.140625,1328,3240,259912,133437.3333,591.1666667,0,9.501558156,9.501558156,522.6623633,0,1814.977445,1814.977445,15383.2856,102468266.7,8.100228312,1.979290962,6.12093735,507817984,488943616,0.06666734,300904448,299818325.3,316968960,311844864,311844864,96,8,48529.49219,1280,500,229512,84560,2968,766.1821169,31.89633272,798.0784496,111.8289822,1505753.868,822018.8874,2327772.756,3024.55345,289181013.3
672,6.276041667,1.71875,4.557291667,316006400,315981824,37.44816632,112465920,112446805.3,169205760,169201664,169201664,69,8,316.140625,1328,3240,259368,131600,584,0,11.29944746,11.29944746,620.2863201,0,2204.488491,2204.488491,18477.96234,102661461.3,8.801683298,2.161540858,6.64014244,507817984,488943616,0,300904448,299819008,316968960,311844864,311844864,96,8,48589.48959,1280,500,229512,81920,2968,923.3948816,25.53464042,948.9295221,124.8784865,1692176.51,649776.4758,2341952.985,3646.691309,289181696
600,6.302083333,1.666666667,4.635416667,316006400,315981824,33.34823248,112507562.7,112494592,169205760,169201664,169201664,69,8,376.140625,1328,3240,257448,125624,580.6666667,0,10.4158175,10.4158175,575.1611996,0,2080.604557,2080.604557,17169.69182,102709248,9.450654787,2.395632998,7.055021789,507817984,488943616,0,300904448,299819008,316968960,311844864,311844864,96,8,48649.48959,1280,500,229512,81920,2968,934.7264611,29.79157555,964.5180367,127.1079489,1779045.014,770679.3045,2549724.319,3685.023561,289181696
639,6.380208333,1.536458333,4.84375,316006400,315807061.3,34.87119283,112609280,112588117.3,169205760,169185280,169185280,68.33333333,8,436.140625,1328,3240,257832,126512,582.3333333,0,10.28467999,10.28467999,590.9929824,0,1972.966665,1972.966665,17545.02362,102800042.7,8.122847806,1.952515728,6.170332078,507817984,488943616,0,300904448,299819008,316968960,311844864,311844864,96,8,48709.49479,1280,500,229512,82066.66667,2968,749.9111778,25.46579988,775.3769777,103.6357395,1412860.567,633082.2994,2045942.866,2974.028444,289181696
673,6.067708333,1.536458333,4.53125,316006400,315719680,38.11506467,112758784,112741717.3,169406464,169395541.3,169395541.3,68,8,496.140625,1328,3240,257832,126370.6667,580,0,11.2328477,11.2328477,622.4057609,0,2199.203997,2199.203997,18570.31,102952277.3,10.57291667,2.682291667,7.890625,507817984,488943616,0,300904448,299819008,316968960,311844864,311844864,96,8,48769.5,1280,500,229512,83093.33333,2968,941.6503981,30.266993,971.9173911,127.4172848,1764712.786,779202.8312,2543915.617,3715.585936,289181696
585,7.057291667,1.927083333,5.130208333,316006400,315719680,31.85029743,112900096,112883029.3,169450154.7,169444693.3,169444693.3,68,8,556.140625,1328,3240,257864,127273.3333,584.1666667,0,9.650001914,9.650001914,546.5711425,0,1844.083322,1844.083322,16115.85342,103093589.3,8.333300336,2.578290177,5.755010159,507817984,488943616,0,300904448,299819008,316968960,311844864,311844864,96,8,48829.48959,1280,500,229512,82213.33333,2968,756.3384859,24.79388472,781.1323707,102.809124,1455290.019,634560.2882,2089850.307,2977.388061,289181696
655,5.598958333,1.614583333,3.984375,316006400,315719680,36.39934998,112966997.3,112949248,169458346.7,169454933.3,169454933.3,68,8,616.140625,1328,3240,260136,133824,586,0,10.91647482,10.91647482,594.971776,0,2129.344691,2129.344691,17705.06673,103159808,9.215188082,2.525070315,6.690117766,507817984,488943616,0,300904448,299819008,316968960,311844864,311844864,96,8,48889.49219,1280,500,229512,81920,2968,917.9022162,30.14608611,948.0483024,123.2023451,1741448.36,770942.0818,2512390.442,3616.11673,289181696
565,6.872846789,1.614177067,5.258669722,316006400,315719680,30.87918758,113053696,113037312,169475413.3,169471317.3,169471317.3,68,8,676.1432292,1328,3240,258472,128056,586.5,0,9.365277076,9.365277076,535.0519988,0,1785.093684,1785.093684,15786.58069,103247872,7.579564353,1.901696779,5.677867573,507817984,488943616,0.016639127,300904448,299822421.3,316968960,311844864,311844864,96,8,48949.49219,1280,500,229512,82653.33333,2968,744.4221257,26.48237798,770.9045037,105.8413984,1396247.412,679317.8774,2075565.289,2955.740669,289185109.3
699,7.345339398,1.69299361,5.652345788,316006400,315719680,38.53826702,113130837.3,113109674.7,169476096,169472000,169472000,68,8,736.140625,1328,3240,261288,137583.3333,589,0,11.65146047,11.65146047,635.0982093,0,2246.799793,2246.799793,18904.84228,103320234.7,9.789887233,2.343386141,7.446501093,507817984,488943616,0.03335111,300904448,299829930.7,316968960,311844864,311844864,96,8,49009.48959,1280,500,229512,81920,2968,963.9392452,27.02337043,990.9626155,125.0236909,1786509.783,688973.9716,2475483.755,3791.526175,289192618.7
579,4.973958333,1.223958333,3.75,316006400,315719680,31.63843336,113141077.3,113121280,169478826.7,169475413.3,169475413.3,68,8,796.140625,1328,3240,258856,129962.6667,586,0,10.15160676,10.15160676,543.7365471,0,2012.577638,2012.577638,16153.51862,103331840,10.002649,2.422812337,7.579836659,507817984,488943616,0.100224184,300904448,299831296,316968960,311844864,311844864,96,8,49069.4974,1280,500,229512,81920,2968,895.1131851,31.50794696,926.6211321,123.6681144,1739774.018,805407.6911,2545181.709,3524.929216,289193984
644,7.526041667,1.328125,6.197916667,316006400,315719680,34.71271253,113210709.3,113193642.7,169519786.7,169515690.7,169515690.7,68,8,856.140625,1328,3240,265896,152389.3333,604.8333333,0,10.03213132,10.03213132,590.9335676,0,1846.32193,1846.32193,17411.47266,103404202.7,7.911475868,1.743452768,6.1680231,507817984,488943616,0.100085264,300904448,299831296,316968960,311844864,311844864,96,8,49129.49219,1280,500,229512,83240,2968,742.0872481,22.74853072,764.8357787,97.96288328,1355828.803,574246.2401,1930075.043,2937.141551,289193984
645,6.197916667,1.223958333,4.973958333,316006400,315719680,35.74875684,113234602.7,113214805.3,169532757.3,169528661.3,169528661.3,68,8,916.140625,1328,3240,265896,152304,601,0,10.7329546,10.7329546,595.5774625,0,2122.376424,2122.376424,17761.23483,103425365.3,8.59543502,2.52669716,6.068737859,507817984,488943616,0,300904448,299831296,316968960,311844864,311844864,96,8,49189.49219,1280,500,229512,85440,2968,917.6675767,31.19482165,948.8623984,126.4398909,1759299.606,794588.8043,2553888.41,3624.798264,289193984
539,6.770833333,1.328125,5.442708333,316006400,315719680,28.47015622,113255082.7,113236650.7,169536170.7,169532074.7,169532074.7,68,8,976.140625,1328,3240,261256,137141.3333,594.6666667,0,8.951196653,8.951196653,512.6732376,0,1656.126367,1656.126367,14985.50209,103447210.7,7.680187602,2.186974016,5.493213586,507817984,488943616,0,300904448,299831296,316968960,311844864,311844864,96,8,49249.4974,1280,500,229512,81920,2968,702.7997677,24.96649045,727.7662582,88.47318482,1360481.638,643406.5823,2003888.22,2740.0851,289193984
630,5.052083333,1.223958333,3.828125,305497429.3,305255765.3,29.86364522,107690666.7,107674282.7,160708608,160705194.7,160705194.7,68.16666667,8,859.8098958,1704.666667,3240,261074.6667,149658.6667,587.8333333,0,8.949090881,8.949090881,495.0482941,0,1767.236937,1767.236937,14763.72232,97889621.33,8.541999182,1.953289287,6.588709895,507817984,488943616,0,300904448,299831296,316968960,311844864,311844864,96,8,49309.48959,1280,500,229512,81920,2968,916.4991278,30.38193358,946.8810613,126.0581893,1735217.742,763453.2724,2498671.015,3624.944706,289193984
454,5.807291667,1.302083333,4.505208333,252955989.3,252936192,41.65018423,83175424,83168597.33,121771349.3,121768618.7,121768618.7,69,8,38.15625,3588,3240,234568,111923.3333,500,0,7.849841607,7.849841607,441.1850086,0,1537.744396,1537.744396,12985.53941,73390080,9.921800232,2.708212852,7.21358738,507821397.3,483875498.7,8.048171863,300904448,299330901.3,316968960,310492501.3,310492501.3,91.16666667,8,49369.49219,1280,500,229976,71994.66667,2977.5,826.547368,202.4486534,1028.996021,122.033877,1668239.686,864969.3423,2533209.028,4660.203159,288693589.3
692,7.734375,1.953125,5.78125,252960768,252936192,40.04208487,84457472,84440405.33,123379712,123375616,123375616,69,8,98.15625,3588,3240,236648,114109.3333,489,0,11.56916937,11.56916937,638.5190835,0,2242.95522,2242.95522,19043.42552,74659157.33,8.513471789,2.291057267,6.222414521,507822080,479506432,0.116700182,300904448,299181397.3,316968960,309313536,309313536,87,8,49429.48959,1280,500,229352,66688,2969,811.2960247,22.14288839,833.438913,107.986843,1493717.076,550497.9078,2044214.984,3195.79271,288544085.3
637,7.005208333,1.536458333,5.46875,252960768,252936192,36.47897979,84711424,84695722.67,123645269.3,123641856,123641856,69,8,158.15625,3588,3240,234952,108941.3333,485.5,0,11.08200496,11.08200496,604.5286127,0,2180.657751,2180.657751,18032.43599,74913792,9.768322633,2.031985094,7.736337539,507822080,479506432,0,300904448,299188224,316968960,309313536,309313536,87,8,49489.49479,1280,500,229352,66834.66667,2969,923.8865408,30.39159663,954.2781375,122.5179289,1745939.42,774312.1746,2520251.595,3630.784153,288550912
517,6.71875,1.510416667,5.208333333,302873941.3,302852778.7,126.5786352,104627541.3,104618666.7,156035754.7,156033706.7,156033706.7,69,8,218.15625,3588,3240,256722.6667,136584,573.8333333,0,7.981873822,7.981873822,479.4042513,0,1477.548241,1477.548241,14043.85878,94833322.67,7.865200108,2.265667661,5.599532447,507822080,483176448,2.084544759,300904448,299438080,316968960,310306816,310306816,90.5,8,49549.49479,1280,500,231256,73376,2988,675.910852,22.39653512,698.3073871,97.91976352,1293200.356,571317.954,1864518.31,2689.188453,288800768
570,5.3125,1.848958333,3.463541667,312859306.7,312836096,33.22231839,109385045.3,109372074.7,164228437.3,164225024,164225024,69,8,278.15625,3588,3240,261928,145696,590,0,9.501532549,9.501532549,528.4228142,0,1838.502283,1838.502283,15761.25427,99586730.67,8.854174042,2.057334201,6.796839841,507822080,486846464,0.033321902,300904448,299707733.3,316968960,311300096,311300096,94,8,49609.48959,1280,500,233160,80064,3007,827.4203051,28.9484346,856.3687397,110.7778095,1571513.243,734765.8053,2306279.048,3263.688294,289070421.3
508,5.416666667,1.458333333,3.958333333,312860672,312836096,28.59762281,109667669.3,109655381.3,164586154.7,164582058.7,164582058.7,69,8,338.15625,3588,3240,255336,124792,579.3333333,0,8.715760187,8.715760187,475.8082043,0,1658.762006,1658.762006,13975.57663,99870037.33,6.901170922,1.77120177,5.129969151,507822080,487195989.3,0.083344254,300904448,299715925.3,316968960,311308288,311308288,94.33333333,8,49669.48698,1280,500,233160,80437.33333,3007,668.4930699,24.00562323,692.4986932,87.46298665,1304434.672,604587.6096,1909022.281,2618.182506,289078613.3
617,5.46875,1.875,3.59375,312860672,312836096,34.5575571,109782357.3,109765290.7,164630528,164626432,164626432,69,8,398.15625,3588,3240,255784,126276.6667,575,0,10.28560295,10.28560295,559.3796722,0,1969.395643,1969.395643,16628.14153,99979946.67,8.359375,2.109375,6.25,507822080,487720277.3,0,300904448,299726165.3,316968960,311320576,311320576,94.83333333,8,49729.48438,1280,500,233160,80264,3006.666667,850.8732939,27.82654523,878.6998391,113.4215967,1651659.653,700103.4948,2351763.148,3341.852962,289088853.3
495,3.826946828,1.27587916,2.551067668,312860672,312836096,26.98034102,109837653.3,109826048,164630528,164626432,164626432,69,8,458.1588542,3588,3240,254152,121548,575,0,8.232676316,8.232676316,447.6792916,0,1567.446764,1567.446764,13102.12434,100040704,9.42473411,2.057008679,7.367725431,507822080,486846464,0,300904448,299712512,316968960,311300096,311300096,94,8,49789.48959,1280,500,233160,82557.33333,3005,863.8883638,29.74452331,893.6328872,119.5396953,1636688.995,765553.4159,2402242.411,3401.929806,289075200
706,7.059940662,1.797486307,5.262454356,312860672,312619008,39.11224442,109908650.7,109894314.7,164634624,164612096,164612096,68.16666667,8,518.15625,3588,3240,256554.6667,128084,576.5,0,11.77033657,11.77033657,658.2826565,0,2293.862469,2293.862469,19673.3469,100104192,6.76863975,1.900635528,4.868004222,507822080,486846464,0,300904448,299712512,316968960,311300096,311300096,94,8,49849.49219,1280,500,233160,80064,3005,735.3866015,22.09387926,757.4804807,97.20163517,1364451.285,569304.3478,1933755.633,2907.224892,289075200
629,5.390625,1.5625,3.828125,312860672,312575317.3,34.60060162,109938005.3,109920938.7,164634624,164612778.7,164612778.7,68,8,578.15625,3588,3240,256042.6667,127661.3333,576.3333333,0,10.40020686,10.40020686,574.6128166,0,2018.605643,2018.605643,17136.73262,100130133.3,9.481285863,2.057699205,7.423586659,507822080,486846464,0,300904448,299712512,316968960,311300096,311300096,94,8,49909.48959,1280,500,233160,80064,3005,888.6184582,29.60663148,918.2250897,118.7457674,1666219.096,759986.9283,2426206.025,3489.641053,289075200
535,7.057291667,1.380208333,5.677083333,315475285.3,315413845.3,41.88129162,112548522.7,112538282.7,168683520,168677376,168677376,68.83333333,8,638.15625,3588,3240,263538.6667,145400,605.3333333,0,8.699255795,8.699255795,506.2455533,0,1588.888647,1588.888647,14808.52135,102748842.7,8.017746091,2.056397881,5.96134821,507822080,487895040,0.516743325,300904448,299775317.3,316968960,311582720,311582720,95,8,49969.48698,1280,500,233384,80992,3009,712.538435,19.84657136,732.3850064,100.1848206,1343254.334,490383.0431,1833637.377,2820.607136,289138005.3
616,6.302083333,1.223958333,5.078125,316003669.3,315981824,34.56369815,113259178.7,113244160,169734826.7,169730048,169730048,69,8,698.15625,3588,3240,266280,153776,609.3333333,0,10.26578412,10.26578412,564.0347416,0,2002.891336,2002.891336,16796.24083,103454720,10.96354167,3.385416667,7.578125,507822080,488943616,0.116697056,300904448,299840853.3,316968960,311865344,311865344,96,8,50029.48438,1280,500,233608,82213.33333,3013,899.470388,31.19995922,930.6703473,120.8846463,1682989.97,803495.708,2486485.678,3539.815061,289203541.3
542,6.953125,1.302083333,5.651041667,316006400,315981824,28.97459259,113303552,113284437.3,169742336,169734144,169734144,69,8,758.15625,3588,3240,259976,133860,597.8333333,0,9.16901337,9.16901337,514.4674526,0,1743.415419,1743.415419,15085.17995,103494997.3,6.820561595,1.587851523,5.232710071,507822080,488943616,0,300904448,299843584,316968960,311865344,311865344,96,8,50089.49479,1280,500,233608,81920,3013,603.0234066,25.10796704,628.1313737,85.23990134,1231192.028,629180.3574,1860372.385,2371.552025,289206272
648,5.390625,1.197916667,4.192708333,316006400,315981824,35.66529191,113326080,113302869.3,169742336,169734144,169734144,69,8,818.15625,3588,3240,263208,143858.6667,602,0,10.73293571,10.73293571,592.6725397,0,2108.420348,2108.420348,17678.86291,103513429.3,9.735649799,2.785607845,6.950041954,507822080,488943616,0,300904448,299843584,316968960,311865344,311865344,96,8,50149.49219,1280,500,233608,82653.33333,3013,959.069026,28.91224968,987.9812757,125.1579567,1780553.283,734901.3128,2515454.596,3781.558515,289206272
474,5.312504069,1.328126144,3.984377925,316006400,315981824,25.77937114,113328128,113303552,169742336,169734144,169734144,69,8,878.1588542,3588,3240,258952,130050.6667,594.5,0,8.51668311,8.51668311,448.8319716,0,1650.802071,1650.802071,13242.17546,103514112,10.13294596,2.604494986,7.528450972,507822080,488943616,0,300904448,299843584,316968960,311865344,311865344,96,8,50209.49219,1280,500,233608,81920,3013,896.2910756,29.358146,925.6492216,117.5786203,1707868.546,747582.2339,2455450.78,3524.197607,289206272
622,6.067708333,1.041666667,5.026041667,231297024,231277909.3,41.59741632,71641088,71631530.67,102749525.3,102746794.7,102746794.7,69,8,169.8229167,1818,3240,219861.3333,101591.3333,450,0,8.06610619,8.06610619,495.4452916,0,1525.194439,1525.194439,14751.53278,61859157.33,8.175580148,2.3175052,5.858074948,507822080,478457856,5.618177547,300904448,299077632,316968960,309018624,309018624,86,8,50269.5,1280,500,230098.6667,68741.33333,2984.5,708.3451131,194.2050185,902.5501316,107.0328924,1364500.98,658952.7893,2023453.77,4187.977578,288440320
640,6.120244409,1.432455572,4.687788837,214360064,214335488,37.35590243,64873130.67,64860160,91462997.33,91459584,91459584,69,8,76.16145833,1464,3240,211496,93560,420.6666667,0,10.6019159,10.6019159,586.1797131,0,2085.809526,2085.809526,17478.37539,55083008,5.884733135,1.197674433,4.687058702,507822080,464826368,0.100049951,300904448,298271402.7,316968960,305319936,305319936,73,8,50329.4974,1280,500,226216,53696,2945,885.7205004,29.69850648,915.4190069,120.1201794,1713048.895,771895.5208,2484944.415,3481.355355,287634090.7
523,5.755208333,1.015625,4.739583333,251559253.3,251538090.7,214.4148421,82317312,82309802.67,119268010.7,119265280,119265280,69,8,87.921875,1065.333333,3240,230941.3333,109410.6667,489.1666667,0,7.683903797,7.683903797,443.7009501,0,1412.006002,1412.006002,12928.57047,72528554.67,2.239992524,0.494710922,1.745281602,507822080,474263552,9.13587454,300904448,298684416,316968960,307872426.7,307872426.7,82,8,50389.48698,1280,500,228904,64112,2987.833333,739.6260336,100.4337934,840.059827,106.2189453,1406400.471,614462.3239,2020862.795,3601.533085,288047104
633,4.609622193,1.692872239,2.916749954,226939562.7,226918400,42.29592971,75670869.33,75660629.33,109576192,109572778.7,109572778.7,69,8,51.45572917,268,3240,222760,107640,473,0,10.53199396,10.53199396,584.6482177,0,2052.820925,2052.820925,17442.2386,65879381.33,1.848552957,0.260376167,1.58817679,507822080,473914026.7,4.328442238,300904448,298754048,316968960,307787776,307787776,81.66666667,8,50449.49479,1280,500,228157.3333,61738.66667,3022.333333,903.9931849,117.7766023,1021.769787,118.4452347,1729050.697,794505.7726,2523556.47,4238.050807,288116736
541,6.71875,1.666666667,5.052083333,256628736,256606208,168.1834228,87275520,87261184,127879850.7,127873706.7,127873706.7,69,8,111.453125,268,3240,236210.6667,116656,517.3333333,0,9.018308543,9.018308543,511.1021287,0,1700.315671,1700.315671,14872.08266,77477205.33,3.64596208,0.781332779,2.864629301,507822080,473214976,0.033293431,300904448,298817536,316968960,307597312,307597312,81,8,50509.48959,1280,500,228008,61266.66667,3019,721.6191612,27.52172045,749.1408815,100.7505045,1388483.258,688855.6794,2077338.938,2852.419418,288180224
661,6.822916667,1.588541667,5.234375,316006400,315981824,43.07942811,111651498.7,111640576,167940778.7,167938048,167938048,69,8,171.453125,268,3240,265512,151312,609,0,10.99877609,10.99877609,603.3338911,0,2106.136127,2106.136127,17975.82325,101851136,9.374723117,2.630129369,6.744593747,507822080,488943616,4.050762551,300904448,299805354.7,316968960,311848960,311848960,96,8,50569.48698,1280,500,233608,82213.33333,3089,897.5111708,24.78319046,922.2943612,116.2570028,1696424.139,616274.3443,2312698.484,3541.275772,289168042.7
532,5.182291667,0.911458333,4.270833333,316006400,315981824,30.70350398,112135509.3,112119808,169017344,169013248,169013248,69,8,231.453125,268,3240,262024,140336,603.5,0,9.567623471,9.567623471,506.3212499,0,1889.980181,1889.980181,15017.33279,102330368,9.268314483,2.161011441,7.107303042,507822080,488943616,0.050028161,300904448,299823786.7,316968960,311848960,311848960,96,8,50629.5,1280,500,233608,82506.66667,3089,888.0868273,32.01120639,920.0980339,114.3612146,1743380.945,812326.6788,2555707.624,3471.432075,289186474.7
625,7.083333333,1.640625,5.442708333,316006400,315981824,34.04785327,112332117.3,112316416,169033045.3,169028949.3,169028949.3,69,8,291.453125,268,3240,266408,154234,615.5,0,9.682662382,9.682662382,572.5151375,0,1768.815554,1768.815554,16829.64119,102526976,8.151050187,2.083294741,6.067755445,507822080,488943616,0,300904448,299827200,316968960,311848960,311848960,96,8,50689.48698,1280,500,233608,81920,3089,729.6674784,24.02125691,753.6887354,98.81153578,1362424.741,596672.2032,1959096.944,2886.154024,289189888
678,5.625,1.953125,3.671875,316006400,315981824,38.23495895,112458410.7,112439978.7,169114965.3,169110869.3,169110869.3,69,8,351.453125,268,3240,266664,155008,612,0,11.30043082,11.30043082,620.831358,0,2223.147021,2223.147021,18501.41931,102650538.7,9.821349916,2.16199182,7.659358096,507822080,488943616,0,300904448,299827200,316968960,311848960,311848960,96,8,50749.49219,1280,500,233608,82066.66667,3089,918.9873681,31.68681138,950.6741795,123.0975891,1727383.422,804931.2772,2532314.699,3624.558542,289189888
539,4.869791667,0.859375,4.010416667,316006400,315981824,28.90003183,112580608,112566954.7,169181184,169177088,169177088,69,8,411.453125,268,3240,259624,132237.3333,598.8333333,0,9.067064126,9.067064126,506.2240109,0,1698.117224,1698.117224,14808.9972,102777514.7,7.132089734,1.691815311,5.440274423,507822080,488943616,0,300904448,299827200,316968960,311848960,311848960,96,8,50809.48959,1280,500,233608,82066.66667,3089,665.2288993,26.13992242,691.3688218,87.23615925,1318665.237,672702.0324,1991367.269,2599.361167,289189888
655,5.338541667,2.057291667,3.28125,316006400,315981824,36.54705797,112683008,112663893.3,169187328,169183232,169183232,69,8,471.453125,268,3240,263976,146384,605,0,10.94913967,10.94913967,601.7201664,0,2135.097376,2135.097376,17923.58429,102874453.3,9.977071262,2.527308722,7.44976254,507822080,488943616,4.291292178,300904448,299827200,316968960,311848960,311848960,96,8,50869.49219,1280,500,233608,81920,3089,973.5962209,32.88121194,1006.477433,129.0103316,1810960.465,901345.4099,2712305.875,3840.331553,289189888
554,6.979166667,2.265625,4.713541667,316006400,315981824,29.72249713,112718506.7,112695978.7,169189376,169185280,169185280,69,8,531.453125,268,3240,258824,129456,594.3333333,0,9.317324321,9.317324321,514.3732616,0,1774.986444,1774.986444,15133.65563,102906538.7,8.279225535,1.770713107,6.508512429,507822080,488943616,0,300904448,299827200,316968960,311848960,311848960,96,8,50929.49219,1280,500,233608,81920,3089,805.9768361,31.17587006,837.1527061,115.3474197,1591038.221,787741.1799,2378779.401,3177.231486,289189888
