req/minp,wamp_% Processor Time,wamp_% User Time,wamp_% Privileged Time,wamp_Virtual Bytes Peak,wamp_Virtual Bytes,wamp_Page Faults/sec,wamp_Working Set Peak,wamp_Working Set,wamp_Page File Bytes Peak,wamp_Page File Bytes,wamp_Private Bytes,wamp_Thread Count,wamp_Priority Base,wamp_Elapsed Time,wamp_ID Process,wamp_Creating Process ID,wamp_Pool Paged Bytes,wamp_Pool Nonpaged Bytes,wamp_Handle Count,wamp_IO Read Operations/sec,wamp_IO Write Operations/sec,wamp_IO Data Operations/sec,wamp_IO Other Operations/sec,wamp_IO Read Bytes/sec,wamp_IO Write Bytes/sec,wamp_IO Data Bytes/sec,wamp_IO Other Bytes/sec,wamp_Working Set - Private,mysql_% Processor Time,mysql_% User Time,mysql_% Privileged Time,mysql_Virtual Bytes Peak,mysql_Virtual Bytes,mysql_Page Faults/sec,mysql_Working Set Peak,mysql_Working Set,mysql_Page File Bytes Peak,mysql_Page File Bytes,mysql_Private Bytes,mysql_Thread Count,mysql_Priority Base,mysql_Elapsed Time,mysql_ID Process,mysql_Creating Process ID,mysql_Pool Paged Bytes,mysql_Pool Nonpaged Bytes,mysql_Handle Count,mysql_IO Read Operations/sec,mysql_IO Write Operations/sec,mysql_IO Data Operations/sec,mysql_IO Other Operations/sec,mysql_IO Read Bytes/sec,mysql_IO Write Bytes/sec,mysql_IO Data Bytes/sec,mysql_IO Other Bytes/sec,mysql_Working Set - Private
3578,12.66242533,8.47628472,4.186140613,105193472,104800256,66.82063019,21411157.33,21398869.33,19686741.33,19682645.33,19682645.33,69,8,30.0693855,5700,2740,150576,41080,233,0,20.4678808,20.4678808,1198.921141,13.80078471,4007.087656,4007.087656,31383.64568,11436032,19.65666027,14.27447948,5.382180788,832651264,768513365.3,9.717168544,649846784,646834176,686985216,669551957.3,669551957.3,48.83333333,8,16031.64488,4156,636,166709.3333,38597.33333,2732.166667,2807.482341,50.65257004,2858.134911,851.3618502,234214.3853,1393956.001,1628170.386,13157.69824,637200384
2520,13.67645939,8.268277732,5.408181661,105193472,104800256,73.77114215,21458944,21446656,19861504,19857408,19857408,69,8,90.0677547,5700,2740,150512,40792,232.6666667,0,22.71804507,22.71804507,1336.081025,0,4455.870256,4455.870256,35010.35633,11481088,14.82049782,10.40034935,4.420148473,832651264,758202368,3.766871193,649846784,646071637.3,686985216,666764629.3,666764629.3,39,8,16091.64325,4156,636,166800,26032,2700,1958.552806,9.650494742,1968.2033,580.7805103,156026.6463,17639.32143,173665.9677,9171.181542,636437845.3
5580,20.3066821,13.28644629,7.02023581,121483264,121282560,193.2281772,29074090.67,29052928,31859370.67,31858005.33,31858005.33,69,8,34.2190387,5246,2740,163568,48676,263,0,34.61872027,34.61872027,2007.502359,0,6683.163013,6683.163013,53326.02769,19087360,11.20382494,8.240373368,2.963451567,832651264,758202368,0.066670063,649846784,646070272,686985216,666763264,666763264,39,8,16151.64422,4156,636,166800,26032,2700,1159.378674,11.57848507,1170.95716,355.1177513,89924.54914,99518.62568,189443.1748,5395.976356,636436480
2659,31.27905066,20.17667774,11.10237293,117942272,117907456,171.4273631,26477909.33,26450602.67,28215296,28211200,28211200,69,8,24.2973115,3414,2740,162960,46264,258.5,0,52.16991929,52.16991929,3101.743309,0,10274.80704,10274.80704,82963.6038,16489130.67,24.51104763,17.15531145,7.355736176,832651264,758202368,27.59181671,649846784,646238208,686985216,666770090.7,666770090.7,39,8,16211.66859,4156,636,167360,29168,2704.333333,2914.640741,38.65887858,2953.299619,914.6264021,225059.2061,828562.7247,1053621.931,13836.32046,636604416
3727,30.34301922,19.94266988,10.40034935,175121749.3,175048021.3,395.2400899,53036373.33,53015210.67,71110656,71108608,71108608,69,8,50.2482442,1308,2740,187394.6667,82759.33333,365.3333333,0,69.45447345,69.45447345,4136.866156,0,13517.43784,13517.43784,112235.0281,43038720,26.02687424,17.83659913,8.190275112,832651264,758202368,4.366869123,649846784,646292821.3,686985216,666772821.3,666772821.3,39,8,16271.66956,4156,636,167472,28096,2707.833333,3129.279503,20.51773743,3149.79724,935.0652727,250638.0389,191190.4852,441828.5241,14568.29139,636659029.3
3697,21.81473276,13.1824428,8.632289959,186758485.3,186720256,181.7603986,59039061.33,59016533.33,80854357.33,80852992,80852992,69,8,7.108491133,3720.666667,2740,193936,84944,404.5,0,52.31964397,52.31964397,3104.660113,0,10250.21644,10250.21644,84432.39101,49044138.67,27.50892402,19.03263931,8.476284719,832651264,770435754.7,13.16725809,649846784,646930432,686985216,670089898.7,670089898.7,50.66666667,8,16331.66793,4156,636,170981.3333,41674.66667,2751.5,4398.530782,42.11903412,4440.649816,1269.46125,335914.9256,1085170.694,1421085.62,20577.39986,637296640
4480,23.9208035,15.99053713,7.930266377,212639744,212597418.7,330.0827225,70702421.33,70682624,100009984,100007253.3,100007253.3,69,8,18.41343607,4229.333333,2740,206706.6667,95786.66667,441.1666667,0,56.50233729,56.50233729,3345.305651,0,11008.15344,11008.15344,90869.34533,60709546.67,36.89523931,26.05287512,10.8423642,832651264,777251498.7,22.15110777,649846784,647372117.3,686985216,671924224,671924224,57.16666667,8,16391.6663,4156,636,172400,47592,2788.333333,5714.910673,23.63454434,5738.545217,1677.969517,455937.0292,547373.103,1003310.132,26804.52839,637738325.3
6393,33.41112228,20.43668647,12.97443581,205326336,205289472,448.3454744,74741077.33,74723328,93349205.33,93346474.67,93346474.67,69,8,15.69640123,3818.666667,2740,203708,94142.66667,435.6666667,0,77.13783656,77.13783656,4553.365422,0,15152.21769,15152.21769,123823.1308,64585728,29.27698341,20.38468472,8.892298693,832651264,783018666.7,26.05175709,649846784,647742122.7,686985216,673548970.7,673548970.7,62.66666667,8,16451.66467,4156,636,174117.3333,54186.66667,2822.166667,5005.606104,45.41854534,5051.024649,1468.769239,396461.0947,1281449.318,1677910.413,23441.02722,638108330.7
4821,15.41454931,9.981662387,5.43288692,120169130.7,119971840,131.4010748,27157162.67,27136000,28955306.67,28951893.33,28951893.33,69,8,27.2145489,4370.666667,2740,160890.6667,46062.66667,255.3333333,0,25.44557125,25.44557125,1478.085563,0,4942.159629,4942.159629,39301.73326,17157461.33,32.78710132,22.72476332,10.062338,832651264,782669141.3,18.90094701,649898666.7,648316245.3,686985216,673755136,673755136,62.33333333,8,16511.66304,4156,636,173520,52272,2836,5593.47531,24.78465209,5618.259963,1609.14997,456456.5938,517582.4498,974039.0436,26140.63056,638682453.3
1363,50.8188285,32.57127787,18.24755063,210423808,210380117.3,521.9593501,67067904,67035818.67,93728085.33,93724672,93724672,69,8,41.58493313,5046,2740,202482.6667,99032,431.6666667,0,121.0462902,121.0462902,7220.919035,0,23687.51146,23687.51146,196839.841,57052501.33,14.11837185,10.08828768,4.030084179,832651264,758202368,0.18334292,650002432,646873088,686985216,667108693.3,667108693.3,39,8,16571.66305,4156,636,167248,27408,2764.666667,1630.50554,40.77237028,1671.27791,491.4534159,136727.5585,1002115.035,1138842.594,7597.58152,637239296
1255,35.5431939,23.42678691,12.11640699,209638741.3,209592320,272.9837266,65138005.33,65107968,90988544,90984448,90984448,69,8,22.48248823,5003.333333,2740,199472,91746.66667,427,0,84.75529685,84.75529685,5012.863284,1.666759092,16596.68694,16596.68694,136335.9216,55134890.67,38.96546773,27.6576798,11.30778793,832651264,784416768,10.59380319,650002432,648690346.7,686985216,674222080,674222080,64,8,16631.67743,4156,636,173296,51984,2852.5,6854.419849,26.13010736,6880.549956,1951.531731,565231.7889,596657.7601,1161889.549,31884.17645,639056554.7
5252,30.62902883,19.5266559,11.10237293,193995434.7,193961984,428.94159,59858261.33,59837098.67,81698816,81696085.33,81696085.33,69,8,15.98760497,3737.333333,2740,195514.6667,94734.66667,399.8333333,0,71.67042085,71.67042085,4282.074497,0,13980.28104,13980.28104,116791.6206,49864704,37.96127512,25.63686114,12.32441398,832651264,780921514.7,6.550301595,650002432,648499882.7,686985216,673282730.7,673282730.7,60.66666667,8,16691.6836,4156,636,173296,51184,2860.333333,6548.288982,30.70158339,6578.990565,1813.810341,543897.0971,832272.981,1376170.078,30331.05285,638866090.7
6796,35.85520438,22.54275721,13.31244717,136475989.3,136444586.7,210.7126158,30653781.33,30627840,35107498.67,35105450.67,35105450.67,69,8,20.37126117,2198,2740,167154.6667,51285.33333,278.1666667,0,63.7704956,63.7704956,3742.041435,0,12450.7644,12450.7644,100307.3088,20655445.33,32.05907687,21.42471966,10.63435721,832651264,772882432,14.85073178,650002432,648028160,686985216,671082496,671082496,53,8,16751.68197,4156,636,171280,43624,2845.333333,5460.784898,42.71883016,5503.503728,1579.16567,446149.0689,1181192.278,1627341.347,25444.39388,638394368
5140,19.1366428,11.70039302,7.436249784,191335765.3,191253162.7,356.9723236,57243648,57225216,77432832,77431466.67,77431466.67,69,8,10.686137,3982.666667,2740,192592,84206.66667,389.6666667,0,50.28618991,50.28618991,3053.107368,0,9846.425467,9846.425467,83656.23681,47254869.33,33.46312403,23.34878429,10.11433974,832651264,761872384,8.300424524,650002432,647404885.3,686985216,668091733.3,668091733.3,42.5,8,16811.68034,4156,636,169040,33909.33333,2824.166667,4483.847259,28.41813573,4512.265395,1289.799622,405416.114,585451.1669,990867.2809,20824.27087,637771093.3
6152,33.02110918,20.82669957,12.19440961,222216874.7,222175232,244.3809209,76939946.67,76908544,109991253.3,109988522.7,109988522.7,69,8,13.3849716,4200,2740,210864,106802.6667,477.5,0,73.68762906,73.68762906,4386.605733,9.133869825,14425.45752,14425.45752,119448.0142,66938880,28.23694848,19.37065066,8.866297819,832651264,777251498.7,21.55111665,650002432,648267776,686985216,672279893.3,672279893.3,57.16666667,8,16871.67871,4156,636,171802.6667,45757.33333,2872.666667,4587.868593,49.05242112,4636.921014,1316.412736,387494.7865,1327604.918,1715099.704,21430.95504,638633984
4223,33.85313713,21.37271791,12.48041922,159457962.7,159415637.3,352.8032411,44835498.67,44809557.33,58015061.33,58013013.33,58013013.33,69,8,32.4562161,4196,2740,181214.6667,68844,336.1666667,0,62.63699323,62.63699323,3727.81755,0,12185.54531,12185.54531,100714.7925,34827605.33,33.25511704,21.68472839,11.57038865,832651264,792630613.3,20.06759483,650005845.3,649269930.7,686985216,676509013.3,676509013.3,71.83333333,8,16931.67708,4156,636,175088,59368,2931.833333,5969.487423,21.5844721,5991.071895,1677.473122,541633.1062,488208.9536,1029842.06,27768.29029,639636138.7
4106,19.34464979,12.48041922,6.864230569,135052629.3,135023274.7,134.1083364,34710869.33,34684928,41493162.67,41487701.33,41487701.33,69,8,19.2506468,4502,2740,171664,57938.66667,292.5,0,41.15255787,41.15255787,2435.218049,0.433360694,8033.099312,8033.099312,65790.69035,24707754.67,30.62902883,21.45072053,9.178308302,832651264,764668586.7,12.2672853,650006528,647678634.7,686985216,668854272,668854272,45.16666667,8,16991.67545,4156,636,170197.3333,37946.66667,2867,4133.131809,48.01915837,4181.150967,1156.760176,363220.0933,1320158.087,1683378.181,19213.41627,638044842.7
3179,29.3214927,19.00157596,10.31991674,117940906.7,117907456,149.7045575,26733909.33,26707968,28552533.33,28548437.33,28548437.33,69,8,49.71523737,5104,2740,162832,45669.33333,256.1666667,0,46.14137803,46.14137803,2730.270464,0,9066.874291,9066.874291,72649.74698,16734208,26.52089084,18.01860525,8.502285592,832651264,762920960,5.250242809,650006528,647524352,686985216,668386645.3,668386645.3,43.5,8,17051.67382,4156,636,168704,32960,2865.333333,3916.627554,19.30095697,3935.928511,1112.055096,342913.525,242605.6698,585519.1948,18222.70339,637890560
6842,13.1824428,7.904265505,5.278177294,179397973.3,179118080,173.2764959,54373717.33,54353920,72949760,72947712,72947712,69,8,20.38426133,5152.666667,2740,186149.3333,78524.66667,375,0,29.95171993,29.95171993,1760.7178,0.366690506,5861.20333,5861.20333,47619.5855,44378794.67,19.9376074,14.06290851,5.874698889,832651264,758202368,0.066670319,650006528,647312042.7,686985216,667100501.3,667100501.3,39,8,17111.68259,4156,636,167472,28096,2852.5,2499.181947,33.60773899,2532.789686,690.3372361,225215.5161,653582.0811,878797.597,11534.98152,637678250.7
3348,25.40285329,16.66655983,8.736293453,116367360,116334592,139.7251667,25227946.67,25198592,25886037.33,25878528,25878528,69,8,49.6632367,5824,2740,161552,44626.66667,252.6666667,0,42.86927593,42.86927593,2529.603916,0,8416.345489,8416.345489,66978.89178,15228928,27.17091267,18.4606201,8.71029258,832651264,772882432,41.35151372,650030421.3,647212373.3,686985216,670311082.7,670311082.7,53,8,17171.68615,4156,636,171205.3333,42922.66667,2903.166667,4651.734729,33.43487429,4685.169604,1356.784334,395907.9888,843593.5895,1239501.578,21864.69881,637578581.3
5448,21.76273101,13.07843931,8.684291705,143504725.3,143433728,171.1269136,38312618.67,38290773.33,47013888,47011157.33,47011157.33,69,8,36.82687213,5612.666667,2740,173413.3333,59160,309.1666667,0,39.40231644,39.40231644,2244.364476,3.966933057,7708.569678,7712.536611,60010.89003,28321109.33,18.95463669,13.70246027,5.252176421,832651264,758202368,0.55003131,650035200,644342442.7,686985216,664779434.7,664779434.7,39,8,17231.68452,4156,636,167248,27408,2861,2215.947594,27.13465461,2243.082249,627.6489891,204390.9585,411325.4023,615716.3608,10230.66067,634708650.7
3300,31.0450428,20.61869258,10.42635022,119513088,119483050.7,169.2099775,28172970.67,28149077.33,31304362.67,31300266.67,31300266.67,69,8,25.0149207,5378.666667,2740,164405.3333,48074.66667,265.8333333,0,52.13640869,52.13640869,3067.780991,0,10206.43539,10206.43539,82045.34039,18175317.33,24.51882359,16.74456245,7.77426114,832651264,764668586.7,28.70147985,650035200,645515264,686985216,667769514.7,667769514.7,45.16666667,8,17291.68289,4156,636,169114.6667,45634.66667,2884.333333,3186.369132,41.91894013,3228.288072,906.7980115,303580.4844,988955.6566,1292536.141,14926.25851,635881472
3231,31.43505591,19.81266551,11.6223904,150295210.7,150097920,422.1711969,43078997.33,43058517.33,54624938.67,54620842.67,54620842.67,68.33333333,8,29.98098437,5200,2740,174045.3333,64925.33333,318.6666667,0,63.07062172,63.07062172,3765.368171,0,12275.48862,12275.48862,102005.2909,33385130.67,26.07887599,18.98063756,7.09823843,832651264,758202368,0.583366507,650035200,645773994.7,686985216,666718208,666718208,39,8,17351.68126,4156,636,167696,28784,2872.333333,3161.878867,20.13438812,3182.013255,871.2281014,293440.2384,212704.7577,506144.9961,14619.95015,636140202.7
4079,43.13544892,26.91090394,16.22454499,206491648,206447274.7,290.8332995,62660608,62627840,86619477.33,86615381.33,86615381.33,69,8,28.7901691,5056,2740,196785.3333,89137.33333,414,0,89.42178459,89.42178459,5289.602752,0,17506.56897,17506.56897,143809.3813,52653397.33,23.97280525,16.48455372,7.488251531,832651264,764843349.3,4.933603943,650035200,646237525.3,686985216,668519082.7,668519082.7,45.33333333,8,17411.67963,4156,636,169114.6667,34661.33333,2898.5,3427.308908,46.98576649,3474.294675,934.2311745,306506.1041,1252877.848,1559383.952,15859.07913,636603733.3
3557,22.7507642,14.40448385,8.346280352,200958634.7,200919722.7,161.009715,61782698.67,61757440,85560661.33,85559296,85559296,69,8,19.15184553,4962,2740,196272,86096,407.1666667,0,48.33624592,48.33624592,2844.738172,6.067060742,9431.667902,9431.667902,77231.68928,51782314.67,35.80320263,24.57082534,11.2323773,832651264,787562496,5.200274686,650035200,647593301.3,686985216,674701312,674701312,67,8,17471.678,4156,636,172848,51328,2971.5,5889.299262,20.0176913,5909.316953,1628.982824,544246.2258,442237.0552,986483.281,27210.18256,637959509.3
4053,11.17669007,7.121849815,4.054840252,104931328,104800256,61.75140555,21405696,21393408,19684010.67,19679914.67,19679914.67,69,8,29.53377863,5188,2740,150544,40986.66667,233.8333333,0,18.86199425,18.86199425,1110.980172,0,3688.431934,3688.431934,29123.66144,11430570.67,25.870869,18.07060699,7.800262012,832651264,784067242.7,22.40109857,650035200,647426730.7,686985216,673746944,673746944,63.66666667,8,17531.67637,4156,636,172661.3333,50040,2973.666667,4064.896141,43.50243499,4108.398577,1152.127083,392071.0454,1377886.44,1769957.485,18906.98923,637792938.7
1007,13.59845677,8.892298692,4.70615808,104931328,104800256,75.63789488,21458944,21446656,19869696,19865600,19865600,69,8,89.5373479,5188,2740,150544,40925.33333,233.8333333,0,23.31807304,23.31807304,1366.549057,0,4574.742443,4574.742443,35778.92364,11481088,14.27152299,9.306530675,4.96499232,832651264,758202368,1.266695482,650035200,645849088,686985216,666714112,666714112,39,8,17591.68774,4156,636,166800,26032,2902,1795.391836,16.97602283,1812.367859,502.2281791,170258.535,263753.2899,434011.8248,8308.54714,636215296
4644,11.6223904,7.25424367,4.368146726,207134037.3,206951082.7,170.1792649,69949440,69933738.67,97852757.33,97850709.33,97850709.33,69,8,26.36173797,4917.333333,2740,201876,96420,444.1666667,0,22.9682812,22.9682812,1323.343093,22.0011271,4438.662113,4460.66324,35990.99335,59923114.67,10.92036682,7.696258518,3.224108298,832651264,758202368,0.10000424,650035200,645853184,686985216,666714112,666714112,39,8,17651.68871,4156,636,166800,26032,2902,1209.362238,9.533825213,1218.896063,352.00139,104558.9625,13261.48271,117820.4452,5597.088051,636219392
4429,42.17341661,26.10487686,16.06853974,220384597.3,220340224,293.8352717,75220309.33,75184128,107560960,107558912,107558912,69,8,27.57595353,5357.333333,2740,209221.3333,104725.3333,475.1666667,0,89.93902967,89.93902967,5296.568789,0,17531.31018,17531.31018,143602.3452,65207637.33,22.93277031,16.12054149,6.812228823,832651264,784941056,26.83463737,650035200,647482709.3,686985216,673991338.7,673991338.7,64.5,8,17711.68708,4156,636,174597.3333,51698.66667,2984,3939.89104,30.55150534,3970.442545,1122.658908,363947.3692,865919.439,1229866.808,18396.76832,637848917.3
5589,9.672324893,6.526219216,3.406114411,201342976,201302016,57.68635678,64984405.33,64961194.67,90802858.67,90800810.67,90800810.67,69,8,9.027315733,4650,2740,198224,85494.66667,413.1666667,0,18.48433114,18.48433114,1108.360364,7.300435438,3580.860427,3580.860427,29660.20866,54990165.33,35.0491773,24.90883669,10.14034062,832651264,788086784,18.36751899,650035200,647821312,686985216,674830336,674830336,67.5,8,17771.68545,4156,636,178922.6667,57525.33333,3013.5,5818.456224,27.13467746,5845.590901,1653.8988,566761.8074,667638.3812,1234400.189,27013.17687,638187520
3759,40.92537469,26.83290132,14.09247337,170401109.3,170360832,272.7329437,49671509.33,49644202.67,65862997.33,65859584,65859584,69,8,19.90845523,3356,2740,184554.6667,73237.33333,356.5,0,83.47164478,83.47164478,4923.010305,0,16280.3377,16280.3377,133203.2136,39669077.33,28.49695721,19.6306594,8.866297821,832651264,789659648,12.90070373,650035200,647972864,686985216,675264512,675264512,69,8,17831.68381,4156,636,177392,53184,3018.666667,4384.102059,42.63546737,4426.737526,1225.353744,434640.2241,1211801.363,1646441.587,20351.63651,638339072
3720,17.44658603,11.49238603,5.954200001,157457749.3,157229056,186.1443837,42878976,42859861.33,54548480,54547797.33,54547797.33,69,8,11.35434557,5510.666667,2740,177840,64340,327.5,0,31.43519251,31.43519251,1771.621385,0,6100.560873,6070.259043,47672.88465,32888832,39.33932141,27.50892403,11.83039738,832651264,774979584,9.317043395,650035200,647163904,686985216,671272960,671272960,55,8,17891.68218,4156,636,175002.6667,42485.33333,2990.833333,5788.700361,26.06798256,5814.768343,1568.159915,559743.8546,578034.6556,1137778.51,26732.37589,637530112
2584,34.29515198,22.07474149,12.22041048,121089365.3,121054549.3,192.0614205,29526698.67,29502122.67,33105237.33,33103189.33,33103189.33,69,8,29.59097937,5021.333333,2740,165810.6667,49753.33333,270.8333333,0,59.22018517,59.22018517,3482.406897,0,11563.27036,11563.27036,93208.6201,19526997.33,28.10694411,19.34464979,8.762294327,832651264,763969536,18.65095826,650035200,646539264,686985216,668355242.7,668355242.7,44.5,8,17951.68055,4156,636,173994.6667,36869.33333,2973.5,3734.207875,43.06888126,3777.276756,1051.103763,355572.1946,1159338.59,1514910.785,17409.82466,636905472
2584,25.83360919,16.42530251,9.40830668,124592128,124254208,163.6816934,30473557.33,30451029.33,34543616,34540202.67,34540202.67,69,8,21.762279,4558,2740,166129.3333,50041.33333,272.3333333,0,43.08351109,43.08351109,2524.547075,0,8407.368887,8407.368887,67341.52839,20477952,28.61971212,19.8339684,8.785743712,832651264,758202368,0.250014654,650035200,646348117.3,686985216,667184469.3,667184469.3,39,8,18011.68412,4156,636,172016,29472,2958.5,3759.827794,21.61117909,3781.438974,1010.849231,375726.9596,230390.8788,606117.8385,17292.51692,636714325.3
1802,35.49119215,22.20474586,13.28644629,208062464,208019456,327.6693052,63791104,63763797.33,88711850.67,88709120,88709120,69,8,16.93921717,3489.333333,2740,198160,90744,424.5,0,76.45435315,76.45435315,4547.425591,1.866789343,15045.90672,15045.90672,123455.2652,53792768,23.89480263,16.84856595,7.046236683,832651264,758202368,0,650035200,646373376,686985216,667181056,667181056,39,8,18071.69289,4156,636,172016,32618.66667,2962.5,2960.3212,39.28557547,2999.606776,810.8589765,303141.8589,893808.3602,1196950.219,13621.64449,636739584
5521,29.04297555,18.51262184,10.53035372,146927616,146896213.3,172.8111182,37917354.67,37891413.33,46733312,46729216,46729216,69,8,33.53782997,5260,2740,171056,60112,308.3333333,0,53.38676957,53.38676957,3153.969633,0,10460.2064,10460.2064,84868.23058,27917653.33,36.19321573,25.22084717,10.97236856,832651264,778649600,19.40085972,650035200,647585792,686985216,672720896,672720896,58.5,8,18131.69126,4156,636,177280,50320,3032.666667,5801.978011,28.10139326,5830.079404,1582.030378,558769.4664,786137.071,1344906.538,26868.49705,637952000
3247,22.3607511,14.27447948,8.086271618,189573120,189538304,267.1342271,57021781.33,57000618.67,77428053.33,77426005.33,77426005.33,69,8,26.56974063,5190.666667,2740,192250.6667,86500,392.6666667,0,44.60248294,44.60248294,2671.715505,8.433862592,8747.152001,8747.152001,72636.56126,47023445.33,23.19277905,16.48455372,6.708225329,832651264,764668586.7,3.400188079,650035200,646759082.7,686985216,668962816,668962816,45.16666667,8,18191.68963,4156,636,173285.3333,34850.66667,2997.166667,3333.661484,27.71815336,3361.379637,901.5648827,343727.9037,526219.2909,869947.1947,15404.35696,637125290.7
4809,15.6265249,10.06233799,5.564186902,151962282.7,151931562.7,84.25568074,39881386.67,39854080,49889280,49885866.67,49885866.67,69,8,14.31838357,3291.333333,2740,171568,62498.66667,315.3333333,0,27.21848259,27.21848259,1607.357403,0,5372.858158,5372.858158,43224.15801,29888512,27.40492053,19.24064629,8.164274239,832651264,778474837.3,13.31741106,650035200,647573504,686985216,672684714.7,672684714.7,58.33333333,8,18251.688,4156,636,175376,44432,3036.5,4478.567512,35.76840802,4514.33592,1223.330691,452176.9237,948056.2258,1400233.149,20751.41879,637939712
3424,17.83659913,10.86836507,6.968234063,144955392,144799061.3,248.6799497,37709141.33,37688661.33,45785088,45780992,45780992,69,8,28.4001641,2871.333333,2740,168752,57990,301.1666667,0,30.07949335,30.07949335,1690.247535,8.455279058,5888.334031,5896.78931,44965.89883,27714901.33,23.5307904,15.9125345,7.618255898,832651264,767290026.7,12.48399149,650035200,646974122.7,686985216,669632512,669632512,47.66666667,8,18311.68637,4156,636,173584,36368,3016.833333,3546.575737,20.91771051,3567.493448,960.197723,360777.9765,407043.144,767821.1206,16414.88066,637340330.7
2817,42.7714367,27.45692228,15.31451442,138980010.7,138944512,229.6636293,30734336,30700202.67,35261781.33,35256320,35256320,69,8,51.8628649,2780,2740,166821.3333,50653.33333,275.1666667,0,69.83747265,69.83747265,4134.894985,0,13683.17755,13683.17755,110382.3557,20726442.67,18.85063319,13.02643756,5.824195636,832651264,768338602.7,22.85452756,650035200,647013717.3,686985216,669923328,669923328,48.66666667,8,18371.68474,4156,636,173882.6667,48853.33333,3022.833333,2530.58112,44.17013308,2574.751253,706.5586311,273497.097,1180241.301,1453738.398,11760.27324,637379925.3
783,16.6925607,10.53035371,6.16220699,144728746.7,144504149.3,127.8300432,34194090.67,34177024,40685568,40681472,40681472,69,8,23.17929717,4570.666667,2740,168986.6667,53685.33333,285.3333333,0,31.21811344,31.21811344,1819.097939,0,6087.542968,6087.542968,48498.92402,24202581.33,29.979007,20.82669957,9.152307427,832651264,758202368,0.216677603,650035200,646750208,686985216,667181056,667181056,39,8,18431.68311,4156,636,172202.6667,30045.33333,3004.5,3776.129145,22.25115197,3798.380297,1034.936934,391500.8422,242563.9957,634064.8379,17375.6344,637116416
3426,19.76066376,12.53242097,7.228242798,152251733.3,152074922.7,129.5569553,39928490.67,39908010.67,49889280,49886549.33,49886549.33,69,8,10.69133707,2868,2740,172808,61686.66667,312.1666667,0,39.18544666,39.18544666,2313.007845,0,7639.911115,7639.911115,62505.22802,29944490.67,20.8263557,14.48229852,6.344057178,832651264,761348096,7.833637413,650035200,646957738.7,686985216,668029610.7,668029610.7,42,8,18491.68928,4156,636,172501.3333,31682.66667,3017.166667,2908.81813,44.02965247,2952.847782,768.435076,292359.4654,1106897.831,1399257.297,13442.29675,637323946.7
990,10.76436158,7.17624105,3.588120525,107345237.3,106635264,84.77176453,22412629.33,22401706.67,21214549.33,21211136,21211136,69,8,51.4260593,2860,2740,152069.3333,41344,236.3333333,0,18.36773326,18.36773326,1077.762614,0,3588.891815,3588.891815,28244.44115,12453205.33,30.18701398,21.0867083,9.100305681,832651264,770435754.7,7.983678131,650035200,647426048,686985216,670482432,670482432,50.66666667,8,18551.69545,4156,636,173434.6667,36629.33333,3045.666667,4415.146896,27.23476151,4442.381658,1172.056781,450080.7287,641664.1299,1091744.859,20347.43376,637792256
5228,20.59269171,13.31244716,7.280244544,176387413.3,176354645.3,287.3174763,53742933.33,53722453.33,72236373.33,72234325.33,72234325.33,68.66666667,8,24.0165079,4930.666667,2740,187568,80118.66667,373.6666667,0,40.18581168,40.18581168,2421.91596,0,7867.085172,7867.085172,65754.00331,43910485.33,9.10030568,6.214208736,2.886096944,832651264,758202368,0,650035200,646594560,686985216,667160576,667160576,39,8,18611.69382,4156,636,170896,42080,3013,1023.588218,27.66811916,1051.256337,281.1983712,100526.8949,614995.5706,715522.4655,4697.985267,636960768
5519,0,0,0,102703104,102703104,0,18796544,18796544,17063936,17059840,17059840,67,8,42.4715445,5344,2740,148144,38448,219,0,0,0,0,0,0,0,0,9789440,26.98890656,18.61662534,8.372281225,832651264,771134805.3,16.16750057,650035200,647528448,686985216,670674261.3,670674261.3,51.33333333,8,18671.69219,4156,636,174592,40344,3060.333333,4226.517804,30.3515934,4256.869397,1146.325789,441342.6507,857832.9038,1299175.555,19570.34194,637894656
4013,13.85846551,8.424282972,5.434182535,189422933.3,189244757.3,330.2687549,58370730.67,58357760,79600298.67,79598250.67,79598250.67,68.33333333,8,64.0856216,5585.333333,2740,189480,84692,385.3333333,0,29.13478247,29.13478247,1752.304089,0,5616.478201,5616.478201,47478.81839,48685738.67,0.23400786,0.104003494,0.130004367,832651264,758202368,0.066670041,650035200,646848512,686985216,667172864,667172864,39,8,18731.69055,4156,636,170672,25344,3023,0,18.10091599,18.10091599,0.883377871,0,576285.168,576285.168,0,637214720
3683,47.81560613,29.92700525,17.88860088,214355285.3,214310912,307.0535587,70389077.33,70353578.67,98923178.67,98919082.67,98919082.67,69,8,41.4731317,6140,2740,203824,97856,451.1666667,0,94.45620521,94.45620521,5602.534962,0,18528.53346,18528.53346,151976.6923,60379818.67,18.82463232,12.71442708,6.110205241,832651264,777775786.7,15.3840912,650035200,647977642.7,686985216,672496298.7,672496298.7,57.66666667,8,18791.68892,4156,636,175600,44960,3085,3185.132902,3.650191411,3188.783093,884.9794502,349121.6431,22247.5671,371369.2102,14800.30563,638343850.7
