req/minv,wamp_% Processor Time,wamp_% User Time,wamp_% Privileged Time,wamp_Virtual Bytes Peak,wamp_Virtual Bytes,wamp_Page Faults/sec,wamp_Working Set Peak,wamp_Working Set,wamp_Page File Bytes Peak,wamp_Page File Bytes,wamp_Private Bytes,wamp_Thread Count,wamp_Priority Base,wamp_Elapsed Time,wamp_ID Process,wamp_Creating Process ID,wamp_Pool Paged Bytes,wamp_Pool Nonpaged Bytes,wamp_Handle Count,wamp_IO Read Operations/sec,wamp_IO Write Operations/sec,wamp_IO Data Operations/sec,wamp_IO Other Operations/sec,wamp_IO Read Bytes/sec,wamp_IO Write Bytes/sec,wamp_IO Data Bytes/sec,wamp_IO Other Bytes/sec,wamp_Working Set - Private,mysql_% Processor Time,mysql_% User Time,mysql_% Privileged Time,mysql_Virtual Bytes Peak,mysql_Virtual Bytes,mysql_Page Faults/sec,mysql_Working Set Peak,mysql_Working Set,mysql_Page File Bytes Peak,mysql_Page File Bytes,mysql_Private Bytes,mysql_Thread Count,mysql_Priority Base,mysql_Elapsed Time,mysql_ID Process,mysql_Creating Process ID,mysql_Pool Paged Bytes,mysql_Pool Nonpaged Bytes,mysql_Handle Count,mysql_IO Read Operations/sec,mysql_IO Write Operations/sec,mysql_IO Data Operations/sec,mysql_IO Other Operations/sec,mysql_IO Read Bytes/sec,mysql_IO Write Bytes/sec,mysql_IO Data Bytes/sec,mysql_IO Other Bytes/sec,mysql_Working Set - Private
1304,4.19354215,0.823467021,3.370075129,289689600,289665024,63.25754004,106010624,105992192,157732864,157728768,157728768,69,8,515.6195537,4256,2468,250336,127893.3333,560,0,19.73919757,19.73919757,1083.28949,0,3722.212141,3722.212141,32230.36088,96239616,12.23326264,7.751689711,4.481572935,538140672,486585685.3,0.100034773,305164288,303796906.7,329342976,315482112,315482112,93.83333333,8,984337.4596,1320,476,306736,79216,7731.666667,567.0477477,45.21662636,612.2643741,236.6726718,1212669.473,1208183.498,2420852.971,2740.77049,292717226.7
1499,7.415622184,1.539544634,5.87607755,289689600,289665024,86.5693982,106110976,106086400,157732864,157728768,157728768,69,8,575.6102586,4256,2468,249248,124528,552,0,26.55840306,26.55840306,1469.441012,0,5043.18205,5043.18205,43962.53691,96333824,15.59156826,9.420935763,6.1706325,538140672,486585685.3,0.116733301,305164288,303802368,329342976,315482112,315482112,93.83333333,8,984397.5856,1320,476,306736,79216,7731.666667,650.2581357,48.84205235,699.100188,270.7539183,1370113.525,1311856.755,2681970.28,3162.842761,292722688
1161,6.35492996,1.484292139,4.870637822,289689600,289665024,83.3906601,106250240,106229760,157951317.3,157947221.3,157947221.3,69,8,635.6100959,4256,2468,248864,122501.3333,552,0,25.71107642,25.71107642,1407.5019,0,4907.831234,4907.831234,42060.44399,96477184,11.48298448,7.264433137,4.21855134,538140672,486760448,0.083334687,305164288,303810560,329342976,315486208,315486208,94,8,984457.5816,1320,476,306736,79256,7732.333333,470.3000131,39.0431531,509.3431662,202.3611128,962057.1591,1043880.647,2005937.806,2303.784249,292730880
1440,5.183223625,1.146091636,4.03713199,310057642.7,310035797.3,95.82522967,112879616,112861184,168364032,168360618.7,168360618.7,69,8,695.6153042,4256,2468,258282.6667,141361.3333,588.1666667,0,19.30588973,19.30588973,1092.362869,0,3574.659492,3574.659492,32409.90428,103108608,16.22231967,9.504243413,6.718076255,538140672,492003328,1.466728775,305164288,304151893.3,329342976,316907520,316907520,99,8,984517.5847,1320,476,307856,84482.66667,7752,673.3429698,52.76973929,726.1127091,271.7133762,1496801.487,1426114.118,2922915.604,3242.860888,293072213.3
1025,7.316469624,1.941512764,5.37495686,314134528,314109952,76.71157037,114341888,114322090.7,170672128,170668032,170668032,69,8,755.15033,4256,2468,261472,149037.3333,595,0,23.45074274,23.45074274,1291.630928,0,4462.550824,4462.550824,38673.20606,104569514.7,14.23514481,9.051281386,5.183863419,538140672,491828565.3,0.033389772,305164288,304155306.7,329342976,316903424,316903424,98.83333333,8,984577.1754,1320,476,307856,83856,7751.666667,603.1293005,48.49317023,651.6224708,241.929634,1326664.902,1312739.237,2639404.139,2888.269918,293075626.7
1692,6.509151385,1.640285149,4.868866236,314134528,314109952,62.47170122,114405376,114386261.3,170675541.3,170672128,170672128,69,8,815.4083073,4256,2468,256064,131533.3333,587,0,19.63406087,19.63406087,1082.66736,0,3690.38303,3690.38303,32193.8166,104633685.3,12.55978792,7.895729251,4.664058665,538140672,492003328,0.133548793,305164288,304168277.3,329342976,316907520,316907520,99,8,984637.378,1320,476,307856,83896,7752,563.0186903,42.92147176,605.9401621,234.9322271,1215584.724,1141826.138,2357410.863,2724.194723,293088597.3
1550,10.62536093,3.02090088,7.604460051,314134528,314109952,88.47394437,114434048,114410837.3,170680320,170676224,170676224,69,8,875.4029362,4256,2468,257248,135853.3333,584,0,27.23934478,27.23934478,1499.743644,0,5182.391277,5182.391277,44880.44244,104658261.3,15.77961544,9.556164991,6.223450455,538140672,491828565.3,0.066676326,305164288,304170325.3,329342976,316903424,316903424,98.83333333,8,984697.3736,1320,476,307856,83856,7751.666667,652.1480844,53.61983487,705.7679192,269.9536511,1435116.346,1454925.485,2890041.831,3150.672073,293090645.3
1216,6.942209351,2.328636555,4.613572795,314134528,314109952,62.83895262,114455893.3,114436778.7,170680320,170676224,170676224,69,8,935.1858677,4256,2468,255072,127768,583.8333333,0,19.65680404,19.65680404,1081.766692,0,3673.526612,3673.526612,32074.1732,104684202.7,11.90069667,6.875150297,5.025546369,538140672,492003328,0.100016576,305164288,304177152,329342976,316907520,316907520,99,8,984757.375,1320,476,307856,83896,7752.166667,536.2461207,39.84412692,576.0902477,220.9541883,1122883.01,1067155.824,2190038.834,2582.665028,293097472
1515,10.9609382,3.128892117,7.83204608,314134528,313891498.7,83.82507423,114466816,114434048,170680320,170655744,170655744,68.16666667,8,995.0937671,4256,2468,257632,136333.3333,584.1666667,0,25.71165467,25.71165467,1425.264429,0,4873.964921,4873.964921,42663.89391,104678058.7,15.86083755,9.42798468,6.432852864,538140672,491828565.3,0.066778615,305164288,304174421.3,329342976,316903424,316903424,98.83333333,8,984817.3778,1320,476,307856,83856,7752.666667,638.1597037,52.06234895,690.2220526,270.7837579,1405793.069,1398323.36,2804116.429,3092.671384,293094741.3
1245,9.639682822,3.360938742,6.278744081,314134528,313847808,79.56025166,114466816,114435413.3,170680320,170652330.7,170652330.7,68,8,1055.193156,4256,2468,256736,133848,583.6666667,0,24.58910844,24.58910844,1350.734978,0,4683.185924,4683.185924,40389.91547,104678741.3,11.56073412,6.926334583,4.634399541,538140672,491828565.3,0.100180048,305164288,304177152,329342976,316903424,316903424,98.83333333,8,984877.375,1320,476,307856,83856,7752.666667,479.7404931,40.93155712,520.6720502,198.9552386,1052646.549,1110756.328,2163402.876,2340.409032,293097472
1413,8.541799553,2.422657545,6.119142007,314134528,313847808,64.39636573,114470229.3,114449066.7,170680320,170660522.7,170660522.7,68,8,1115.194947,4256,2468,259360,142082.6667,593.8333333,0,19.80721696,19.80721696,1105.199232,0,3659.296494,3659.296494,32762.22344,104692394.7,16.45740734,9.717791398,6.739615943,538140672,492003328,0.133429373,305164288,304190805.3,329342976,316907520,316907520,99,8,984936.9325,1320,476,307856,83896,7753,686.867855,51.36216858,738.2300236,273.5844427,1489537.796,1386559.136,2876096.932,3290.725074,293111125.3
979,8.889348745,2.885822818,6.003525928,314134528,313847808,74.55426454,114477738.7,114458624,170680320,170667349.3,170667349.3,68,8,1174.731154,4256,2468,261472,149288,595,0,22.89857522,22.89857522,1249.744605,0,4323.365808,4323.365808,37363.39986,104701952,14.82118998,8.908553744,5.91263624,538140672,492003328,4.307211833,305239381.3,304197632,329342976,316907520,316907520,99,8,984997.1607,1320,476,307856,83896,7753,605.3001352,49.16438762,654.4645228,243.8928466,1307796.724,1379700.837,2687497.562,2923.63217,293117952
1686,5.078374049,1.536611694,3.541762355,269481301.3,269283328,53.56487529,92635136,92618752,135519573.3,135515477.3,135515477.3,68.33333333,8,819.3577241,3490.666667,2468,234325.3333,109418.6667,507.5,0,15.66516686,15.66516686,871.9235175,0,2985.770224,2985.770224,26006.6299,82860714.67,14.44884015,8.591753028,5.857087126,538140672,468235605.3,3.083552963,305254400,302508032,329342976,310438570.7,310438570.7,76.33333333,8,985057.1644,1320,476,301621.3333,59306.66667,7683.5,580.2316652,213.8381146,794.0697798,244.8297222,1179213.558,1166394.449,2345608.007,4222.502579,291428352
1613,8.645704498,2.47374079,6.171963708,180178944,180154368,86.73327363,49853098.67,49837397.33,67143680,67140266.67,67140266.67,69,8,48.10823568,1960,2468,193760,74674.66667,356,0,25.69585595,25.69585595,1417.353064,0,4892.907723,4892.907723,42410.35377,40076629.33,17.13485835,10.8066272,6.328231144,538140672,456351744,0.100117637,305254400,301767338.7,329342976,307200682.7,307200682.7,65,8,985117.1636,1320,476,298224,46152,7649,679.872836,51.60185723,731.4746932,283.0171949,1385108.531,1401218.665,2786327.196,3315.26403,290687658.7
1203,8.201525808,2.016698908,6.184826901,191996586.7,191972693.3,207.3775677,56064682.67,56048298.67,76602026.67,76597930.67,76597930.67,69,8,107.6468363,1960,2468,199328,78872,377,0,21.15753373,21.15753373,1186.942753,0,4011.073992,4011.073992,35303.35123,46286165.33,13.54593424,8.44018777,5.105746474,538140672,464216064,4.250361642,305254400,302252032,329342976,309336064,309336064,72.5,8,985177.1649,1320,476,300912,56208,7683.833333,540.6692075,39.78278841,580.4519958,223.5933253,1089612.26,1064124.68,2153736.94,2666.095766,291172352
1617,8.490130888,2.109153857,6.380977031,251087530.7,251064320,88.71677043,85226837.33,85211136,124138837.3,124135424,124135424,69,8,167.896948,1960,2468,228896,113738.6667,483,0,25.98390327,25.98390327,1433.469332,0,4906.586585,4906.586585,42901.7652,75446272,16.97653549,10.49310151,6.48343398,538140672,472080384,0.11668164,305254400,302794752,329342976,311472128,311472128,80,8,985237.1602,1320,476,303600,66264,7718,687.4898765,50.918534,738.4084105,282.9539417,1417994.673,1371908.332,2789903.005,3359.82429,291715072
1232,8.307572972,2.474094403,5.833478569,251088896,251064320,83.96443623,85628245.33,85611178.67,124630357.3,124626261.3,124626261.3,69,8,227.9005287,1960,2468,227232,107970.6667,478.6666667,0,25.81863764,25.81863764,1409.688712,0,4951.609972,4951.609972,42078.46654,75846314.67,13.12498686,8.151238425,4.973748438,538140672,473478485.3,2.483855806,305254400,302899882.7,329342976,311894698.7,311894698.7,81.33333333,8,985297.1615,1320,476,303936,67616,7723.666667,518.2813717,39.16853043,557.4499021,211.2297768,1053980.113,1049967.035,2103947.147,2565.696568,291820202.7
1368,6.047955552,1.559195097,4.488760456,276701184,276677973.3,120.7388815,96675157.33,96663552,142409045.3,142406314.7,142406314.7,69,8,287.5362915,1960,2468,242805.3333,124502.6667,526.5,0,20.14119534,20.14119534,1143.503862,0,3749.497186,3749.497186,34027.82149,86898688,16.20284927,10.02801641,6.174832855,538140672,481342805.3,0.100041131,305254400,303413930.7,329342976,314028032,314028032,88.83333333,8,985356.8864,1320,476,305616,74869.33333,7753.666667,649.9704994,51.98424449,701.9547439,260.7279286,1442831.523,1403482.83,2846314.353,3114.383234,292334250.7
1162,5.943482527,1.801396653,4.142085874,281825280,281800704,75.33663953,99136853.33,99116373.33,146399232,146395136,146395136,69,8,347.6853165,1960,2468,246624,130877.3333,535.3333333,0,23.16518079,23.16518079,1257.199323,0,4378.182149,4378.182149,37565.82741,89351509.33,16.67278431,9.671694013,7.001090297,538140672,481517568,0.083448999,305254400,303422122.7,329342976,314032128,314032128,89,8,985416.906,1320,476,305616,74616,7754,607.3433326,49.73326821,657.0766008,249.1909872,1361079.45,1346950.906,2708030.356,2931.540238,292342442.7
1710,6.689663604,1.613813184,5.07585042,281825280,281800704,67.34880941,99214677.33,99194197.33,146399232,146395136,146395136,69,8,407.6877579,1960,2468,240192,110272,520.8333333,0,21.01328033,21.01328033,1154.77513,0,3982.655795,3982.655795,34385.30096,89429333.33,14.3998768,8.879363898,5.520512901,538140672,481517568,0.066774427,305254400,303423488,329342976,314032128,314032128,89,8,985476.9616,1320,476,305616,74616,7754,602.4375131,42.10381521,644.5413283,243.9680215,1178818.204,1126984.132,2305802.337,2943.322806,292343808
1499,8.156487263,1.81965836,6.336828904,281825280,281800704,90.2742103,99250176,99229696,146399232,146395136,146395136,69,8,467.2917868,1960,2468,241632,115168,523,0,27.68158411,27.68158411,1532.785957,0,5289.222554,5289.222554,45864.64458,89464832,16.0440078,10.62634854,5.41765926,538140672,481517568,0.066669872,305254400,303423488,329342976,314032128,314032128,89,8,985536.9559,1320,476,305616,74616,7754,696.4583431,50.57852996,747.036873,290.8310154,1408366.505,1349471.434,2757837.939,3409.311374,292343808
1413,6.093610938,1.328151685,4.765459253,281825280,281800704,71.08079272,99293184,99271338.67,146404010.7,146399914.7,146399914.7,69,8,527.4758347,1960,2468,240480,110880,521.5,0,22.10805446,22.10805446,1214.80774,0,4108.23952,4108.23952,36108.64456,89506474.67,13.56940831,8.074146426,5.495261879,538140672,481517568,0.100117641,305254400,303428949.3,329342976,314032128,314032128,89,8,985596.9499,1320,476,305616,74616,7754.333333,555.869374,40.3628334,596.2322074,231.6539642,1115075.743,1089387.841,2204463.584,2691.73641,292349269.3
1514,6.354057782,1.718857851,4.635199931,281825280,281582250.7,85.48707951,99315712,99282944,146415616,146391040,146391040,68.16666667,8,587.4735561,1960,2468,245088,125074.6667,531.1666667,0,26.29870181,26.29870181,1440.750098,0,5005.510189,5005.510189,43104.05922,89514666.67,16.61287583,10.4938019,6.119073928,538140672,481342805.3,0.116671794,305254400,303434410.7,329342976,314028032,314028032,88.83333333,8,985656.9525,1320,476,305616,74576,7753.666667,626.0753235,51.43562629,677.5109498,267.2519026,1384568.131,1376593.209,2761161.341,3036.258103,292354730.7
1143,5.059771645,1.173034332,3.886737314,281825280,281538560,68.94451197,99317077.33,99292501.33,146415616,146386944,146386944,68,8,647.0826491,1960,2468,242976,119546.6667,526.8333333,0,21.59412627,21.59412627,1181.003882,0,4117.807384,4117.807384,35242.94454,89523541.33,12.35131878,7.55683561,4.794483168,538140672,483090432,2.754845967,305254400,303557290.7,329342976,314503168,314503168,90.5,8,985716.5474,1320,476,305989.3333,76208,7760.666667,511.4767788,38.04055166,549.5173304,209.4056121,1056696.413,1019368.307,2076064.721,2488.123094,292477610.7
1373,4.140771003,0.911397515,3.229373488,308746922.7,308681386.7,127.4401066,111366826.7,111352490.7,166094165.3,166084608,166084608,68.83333333,8,707.2666359,1960,2468,258485.3333,143254.6667,585.6666667,0,20.70693206,20.70693206,1164.647601,0,3820.272894,3820.272894,34582.19932,101583530.7,15.36072199,10.0495687,5.311153292,538140672,492003328,0.150043899,305254400,304136192,329342976,316882944,316882944,99,8,985776.7412,1320,476,307856,83896,7792,635.1953249,52.87778099,688.0731059,254.874402,1422373.652,1436131.37,2858505.022,3033.594984,293056512
1147,5.468607596,1.197722359,4.270885237,314134528,314109952,75.11668516,113944576,113926144,170314410.7,170307584,170307584,69,8,767.2702166,1960,2468,261856,150514.6667,596,0,22.94201356,22.94201356,1272.780699,0,4392.416929,4392.416929,38153.01471,104157184,15.70365026,9.479245273,6.22440499,538140672,492003328,4.374462507,305254400,304144384,329342976,316882944,316882944,99,8,985836.747,1320,476,307856,83896,7794,570.4907081,51.96901373,622.4597219,235.8987771,1286926.438,1433921.601,2720848.039,2765.464682,293064704
1608,4.897373158,1.272197127,3.625176031,314134528,314109952,68.31734553,114036053.3,114012842.7,170340352,170336256,170336256,69,8,826.8762914,1960,2468,253792,125562.6667,580.6666667,0,21.50601579,21.50601579,1183.510093,0,4098.911788,4098.911788,35259.27231,104243882.7,13.38288103,9.060275911,4.322605117,538140672,492003328,0.083345341,305254400,304147114.7,329342976,316882944,316882944,99,8,985896.748,1320,476,307856,84296,7794.166667,616.9589476,41.09762207,658.0565696,249.5105566,1239363.137,1103886.577,2343249.715,2999.085235,293067434.7
1316,5.939291101,1.224361478,4.714929622,314134528,314109952,83.37796775,114072917.3,114051754.7,170340352,170336256,170336256,69,8,887.0565148,1960,2468,254560,126842.6667,578,0,25.46211526,25.46211526,1411.765788,0,4824.420823,4824.420823,42199.71452,104282794.7,16.27754958,10.52178099,5.755768588,538140672,492003328,0.100168701,305254400,304154624,329342976,316882944,316882944,99,8,985956.749,1320,476,307856,83896,7795.5,696.1073025,51.376504,747.4838065,279.3183812,1398064.541,1371572.804,2769637.344,3373.58734,293074944
1400,6.40602556,0.963336284,5.442689276,314134528,314109952,69.40771206,114126165.3,114102954.7,170344448,170341034.7,170341034.7,69,8,947.0578168,1960,2468,255712,130741.3333,586.5,0,21.42502328,21.42502328,1212.824304,0,3955.328682,3955.328682,36044.29429,104333994.7,13.31301653,8.215411259,5.097605273,538140672,492003328,4.347279531,305254400,304160085.3,329342976,316882944,316882944,99,8,986016.2673,1320,476,307856,84053.33333,7795.166667,545.4709334,40.09852556,585.5694589,215.0209145,1139386.047,1145745.213,2285131.26,2633.351288,293080405.3
1329,4.218173993,0.963348651,3.254825341,303362730.7,303165440,65.28143051,108490069.3,108465493.3,161665024,161653418.7,161653418.7,68.33333333,8,835.5643482,2453.333333,2468,256864,147888,581.5,0,20.1032677,20.1032677,1109.871243,0,3867.838936,3867.838936,33240.19797,98698581.33,16.45367469,10.12769102,6.325983666,538140672,491129514.7,8.841643706,305254400,303867221.3,329342976,316650154.7,316650154.7,98.16666667,8,986076.5304,1320,476,306288,78880,7810.833333,583.0776287,225.2836004,808.3612292,253.2347486,1407887.375,1480193.541,2888080.917,4249.578219,292787541.3
1172,4.215420259,1.016444701,3.198975559,249514666.7,249491456,75.29211676,83232085.33,83223893.33,121594538.7,121591125.3,121591125.3,69,8,37.61181598,4920,2468,225088,109400,488.5,0,19.34027839,19.34027839,1032.882548,0,3686.841331,3686.841331,30795.38838,73466538.67,11.48321998,6.822034738,4.66118524,538140672,483265194.7,3.255396279,305254400,303538858.7,329342976,314523648,314523648,90.66666667,8,986136.5327,1320,476,304122.6667,70429.33333,7801.333333,488.0956661,40.19525588,528.290922,204.4190033,1089333.513,1074140.014,2163473.527,2369.690309,292459178.7
1320,5.207298171,0.937335201,4.269962971,314130432,314109952,190.2713558,111824213.3,111811925.3,167894357.3,167891626.7,167891626.7,69,8,97.87138942,4920,2468,262240,151256,598.1666667,0,22.27136844,22.27136844,1250.440533,0,4095.732626,4095.732626,37089.91009,102051157.3,14.89365787,9.399085255,5.494572611,538140672,491828565.3,0.099997518,305254400,304108202.7,329342976,316887040,316887040,98.83333333,8,986196.5338,1320,476,307856,83856,7842.666667,623.8266723,52.38734597,676.2140183,255.1697661,1442169.2,1416704.157,2858873.357,2959.48796,293028522.7
1048,4.999272031,0.911351887,4.087920143,314134528,314109952,73.64581604,112747178.7,112732160,169589418.7,169585322.7,169585322.7,69,8,157.8710639,4920,2468,262240,151808,595,0,22.06852001,22.06852001,1224.931407,0,4206.853023,4206.853023,36728.52374,102971392,13.23168902,8.569324418,4.662364602,538140672,491828565.3,0.100160278,305254400,304113664,329342976,316887722.7,316887722.7,98.83333333,8,986256.5361,1320,476,307856,83856,7842.666667,540.6179717,50.19129937,590.809271,218.2589356,1246491.228,1357380.1,2603871.329,2578.282276,293033984
1481,5.991613544,1.309662519,4.681951025,314134528,314109952,62.58790868,113037994.7,113022293.3,169740970.7,169734144,169734144,69,8,217.8376655,4920,2468,255040,128370.6667,581.6666667,0,19.46586321,19.46586321,1061.740382,0,3652.03901,3652.03901,31504.37283,103261525.3,13.09640175,8.14966503,4.946736724,538140672,492003328,0.06667499,305254400,304119808,329342976,316895232,316895232,99,8,986316.5356,1320,476,307856,83896,7842.666667,607.6002168,41.83313839,649.4333553,234.8316409,1284794.291,1125833.692,2410627.983,2866.397367,293040128
1260,6.700948428,1.880244813,4.820703614,314134528,314109952,80.12367091,113133568,113114453.3,169744384,169738922.7,169738922.7,69,8,277.4033204,4920,2468,256480,133512,581,0,24.46108766,24.46108766,1343.847322,0,4625.030958,4625.030958,40197.10319,103353685.3,15.78747429,9.442415241,6.345059045,538140672,492003328,0.016668934,305254400,304123221.3,329342976,316895232,316895232,99,8,986376.0588,1320,476,307856,83896,7843,647.1326627,50.45120113,697.5838638,254.25927,1430955.688,1358370.137,2789325.825,3065.258655,293043541.3
1353,5.130549622,1.145623727,3.984925895,314134528,314109952,65.59276712,113389568,113373184,169925973.3,169921877.3,169921877.3,69,8,337.6626288,4920,2468,256576,133114.6667,587,0,20.02842704,20.02842704,1123.521581,0,3724.312263,3724.312263,33268.56226,103612416,11.19714298,6.405721708,4.791421277,538140672,491828565.3,0.133525789,305254400,304125952,329342976,316890453.3,316890453.3,98.83333333,8,986436.3242,1320,476,307856,83856,7843,539.1414707,39.61798631,578.7594571,212.874605,1160770.3,1056250.047,2217020.347,2568.141821,293046272
1393,4.557843529,0.729161911,3.828681618,314134528,313847808,73.65065819,113522688,113502208,170016768,169988096,169988096,68,8,397.6538397,4920,2468,262624,152800,596.3333333,0,22.4924036,22.4924036,1234.051868,0,4271.089921,4271.089921,36922.95636,103737344,13.90294222,8.695977847,5.206964369,538140672,492003328,0.083340609,305254400,304138922.7,329342976,316895232,316895232,99,8,986496.3266,1320,476,307856,83896,7843.333333,585.0941292,51.19849227,636.2926215,232.9502666,1345217.091,1387646.751,2732863.842,2758.881398,293059242.7
1204,3.93616079,0.894871115,3.041289674,314134528,313847808,60.36561245,113605973.3,113589589.3,170016768,169990144,169990144,68,8,457.263563,4920,2468,259008,140922.6667,591,0,19.17054042,19.17054042,1037.564538,0,3695.39068,3695.39068,31011.12748,103824725.3,11.14462116,6.978242101,4.166379058,538140672,492003328,0.100135795,305254400,304143701.3,329342976,316892501.3,316892501.3,99,8,986556.3206,1320,476,307856,83896,7844,492.9103769,41.39679335,534.3071702,197.4297444,1132415.322,1116858.869,2249274.191,2353.403,293064021.3
1555,6.720050124,1.354783779,5.365266346,314134528,313847808,83.50717109,113675605.3,113653077.3,170016768,169992192,169992192,68,8,517.4441861,4920,2468,255712,130194.6667,581.3333333,0,25.51075647,25.51075647,1423.178606,0,4789.328853,4789.328853,42440.31612,103888213.3,16.1988199,9.740117239,6.458702666,538140672,492003328,0.13334969,305254400,304153941.3,329342976,316891136,316891136,99,8,986616.3201,1320,476,307856,83896,7844.333333,713.2851155,51.08478413,764.3698997,290.0396394,1487546.77,1392823.631,2880370.401,3436.206399,293074261.3
1185,6.068228355,1.224236858,4.843991497,314134528,313847808,79.23988818,113817600,113797120,170177877.3,170166954.7,170166954.7,68,8,577.4438605,4920,2468,255712,130501.3333,579,0,24.11042711,24.11042711,1320.83369,0,4564.133088,4564.133088,39459.36301,104032256,14.74534558,9.03412761,5.711217973,538140672,492003328,0.133361524,305254400,304168960,329342976,316892501.3,316892501.3,99,8,986675.8436,1320,476,307856,83896,7843.333333,579.6687008,45.38814182,625.0568426,236.702789,1212326.719,1204077.216,2416403.935,2774.475567,293089280
1525,5.062124301,0.887994371,4.17412993,314134528,313849856,67.44135151,113911808,113893376,170258432,170254336,170254336,68,8,637.4183723,4920,2468,255876,130820,582.6666667,0,20.84481753,20.84481753,1159.685211,0,3852.411591,3852.411591,34423.47292,104126464,14.2701085,8.463409562,5.806698934,538140672,492003328,0.100144974,305254400,304179882.7,329342976,316894549.3,316894549.3,99,8,986736.1107,1320,476,307856,83896,7842.333333,642.6179371,46.35110379,688.9690409,249.385161,1353904.29,1241443.003,2595347.294,3066.118812,293100202.7
1095,5.410770972,1.127968105,4.282802867,314134528,313847808,80.74705599,113922730.7,113899520,170261162.7,170257066.7,170257066.7,68,8,696.9716609,4920,2468,259936,144114.6667,590,0,24.83493169,24.83493169,1342.881114,0,4677.266315,4677.266315,40078.3706,104134656,16.03954751,10.07695998,5.962587535,538140672,492003328,0.066673849,305254400,304191488,329342976,316891136,316891136,99,8,986796.1143,1320,476,307856,84042.66667,7844,604.2348819,51.73531152,655.9701934,241.4386709,1383206.58,1405143.472,2788350.052,2868.485372,293111808
1329,4.60917746,0.859169358,3.750008101,314134528,313847808,54.56182834,113952085.3,113932970.7,170278229.3,170274133.3,170274133.3,68,8,757.2319995,4920,2468,256896,133901.3333,588.6666667,0,17.05876983,17.05876983,945.7541782,0,3148.706864,3148.706864,28025.44095,104168106.7,10.70386773,6.146142953,4.557724776,538140672,492003328,0.08347918,305254400,304201728,329342976,316895232,316895232,99,8,986856.1111,1320,476,307856,83896,7842.333333,471.0689955,37.28082748,508.3498229,183.8552189,1030475.887,1009808.577,2040284.465,2254.026584,293122048
1427,5.416489172,1.275849251,4.140639921,314134528,313847808,75.95206733,113963008,113939797.3,170278912,170274816,170274816,68,8,817.2368823,4920,2468,259552,142821.3333,589,0,23.29290327,23.29290327,1272.962186,0,4407.744729,4407.744729,38057.86528,104174933.3,15.49649111,9.610202206,5.886288905,538140672,492003328,0.100040468,305254400,304204458.7,329342976,316891818.7,316891818.7,99,8,986916.1129,1320,476,307856,83896,7843.666667,642.1084999,52.69908705,694.8075869,251.6856142,1418089.743,1422038.699,2840128.443,3048.94237,293124778.7
1180,4.230933895,0.931019306,3.299914588,234670080,234603861.3,68.61199242,76903082.67,76892160,111355904,111353173.3,111353173.3,68.83333333,8,159.2482817,4763.333333,2468,220192,102430.6667,458.8333333,0,16.87031634,16.87031634,920.6987894,0,3237.71129,3237.71129,27555.3747,67134805.33,12.4987705,6.952070972,5.546699531,538140672,472080384,6.710387584,305254400,302800213.3,329342976,311465301.3,311465301.3,80,8,986976.1131,1320,476,301621.3333,60773.33333,7802.166667,498.2006905,213.0748693,711.2755598,217.2483394,1117816.318,1140181.028,2257997.346,3866.257592,291720533.3
1660,6.493935766,1.792937991,4.700997774,246369621.3,246345728,125.2079703,80581973.33,80566954.67,116910762.7,116908032,116908032,69,8,75.8666806,4732,2468,224480,107925.3333,465.3333333,0,25.41857058,25.41857058,1400.967974,0,4774.612905,4774.612905,41716.30851,70802090.67,18.06645356,11.14179333,6.924660232,538140672,472080384,0.100034369,305254400,302806357.3,329342976,311465984,311465984,80,8,987035.8486,1320,476,302928,64346.66667,7808.5,737.5322598,53.61497341,791.1472332,289.9399995,1527272.209,1436996.36,2964268.569,3527.655886,291726677.3
1218,8.09884809,2.031235756,6.067612334,246370304,246345728,86.61124433,81085781.33,81067349.33,117428906.7,117425493.3,117425493.3,69,8,135.8642392,4732,2468,224480,108026.6667,464,0,26.12879075,26.12879075,1450.468121,0,4942.778965,4942.778965,43373.23064,71292928,16.12120994,9.763925775,6.357284166,538140672,472080384,0.100045665,305254400,302813866.7,329342976,311468032,311468032,80,8,987095.839,1320,476,302928,64200,7808.333333,656.4889728,49.86591054,706.3548833,265.1103538,1315131.752,1339048.203,2654179.956,3199.801907,291734186.7
1304,6.666577801,1.58855697,5.078020831,291543040,291521877.3,191.2458491,101893461.3,101881173.3,150842709.3,150839978.7,150839978.7,69,8,195.8665179,4732,2468,248533.3333,133058.6667,553.8333333,0,19.0332475,19.0332475,1071.972889,0,3516.811453,3516.811453,31719.86519,92087637.33,12.21257998,7.342934815,4.869645159,538140672,488682837.3,5.325524683,305254400,303887018.7,329342976,315970218.7,315970218.7,95.83333333,8,987155.9065,1320,476,307034.6667,80613.33333,7872.833333,565.5123871,40.7108055,606.2231927,219.9598668,1256810.076,1101856.67,2358666.747,2713.69403,292807338.7
